series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTSamc,MinTSamcv,MinTShrc,MinTShrcv,EnergyScore_Opt,EnergyScore_Opt_v2
1,1.296067426067806,4.386756347729696,15.14678737669268,1.485918037881034,1.296067426067806,2.4824479442952403,1.296067426067806,0.8596032540191116,1.296067426067806,0.5647965626832354,1.296067426067806,1.3203106392481572,1.3737180746960627
2,3.9265583878863604,3.499584399512514,9.477600077241084,2.801070341122502,2.28113679607317,3.078370668508342,2.1714065290724482,1.729673799810546,1.9303535348778382,1.7613879635471559,1.9849986377615942,2.029034045293221,3.188185607111909
3,1.824209354508956,2.029945075936584,5.861066759224424,1.899646036067704,2.4438121670291943,1.7160078917125379,2.338855572320318,1.725294941900886,1.73099577207083,1.7309518950640381,1.7458938789525782,1.374623624896503,4.250233240266193
4,5.2720479294799585,5.2720479294799585,9.32976925621347,5.694824762260955,6.225168939719146,5.491128491102178,6.35940580888416,7.665931407995655,7.274746449532832,7.130447037571308,7.107872348905462,6.450214672437006,7.921773985083066
5,9.633103190845762,9.633103190845762,13.853484369869719,9.337852887338686,8.72939705442808,9.536324207969397,8.587576616396804,7.304232256479333,7.505878227033866,7.888601756930752,7.66571063885273,6.076426650306026,5.133037490184261
6,3.913890672530472,3.913890672530472,7.6813559251265415,5.3034642103900556,5.801084798071004,4.837509169553028,5.665623746093292,4.952143480838728,4.756332231746264,5.029858777001554,5.008785262277798,4.751717466426113,3.0113073986267787
7,5.2545689676674785,5.2545689676674785,7.131851075883626,3.872277287871932,3.4105582194611643,4.303617249679332,3.518319274330314,4.276071659069294,4.342044297780206,4.313553403720396,4.2955907318236495,8.930895493517435,8.878096410434393
