series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTSamc,MinTSamcv,MinTShrc,MinTShrcv,EnergyScore_Opt,EnergyScore_Opt_v2
1,1.391663664283496,1.7130462581708759,6.179258771205793,1.168809298259194,1.391663664283496,1.336599495473646,1.391663664283496,16.5674678745548,1.391663664283496,1.296741313742828,1.391663664283496,1.4209571823836245,1.40182140185794
2,2.3862747851712123,2.2751338377023997,4.048772390386788,1.877979727345172,1.5221581416344958,2.183074038129572,1.508707722883324,14.29485602607058,6.796375601494222,1.973765557869744,1.523932982134912,1.563050166483601,1.9775673827886997
3,0.9578303964821518,0.8025235035798843,3.0924027276840063,0.939576233634812,1.29642063654744,0.7658492558768282,1.27512584267629,2.4443564635022,6.836356077258683,0.8828753471741443,1.318575644638618,0.6009078733305451,1.5880217621927089
4,2.594282537188706,2.594282537188706,3.6726317385478624,2.41058952124505,2.08534504559819,2.579818279966684,2.090322737661712,7.37849434230902,3.39987383779061,2.4216675131748437,2.053908674729194,1.6211826156128084,1.515069589537092
5,0.4513672501928686,0.4513672501928686,1.3253425705889819,0.47853870512792407,0.6101435148065234,0.416157646790448,0.6001091775833463,7.027144060660236,3.6573183554679316,0.45555385032759277,0.558182223691257,1.5101621316639342,3.1277769368041226
6,1.12072220693343,1.12072220693343,2.31552287506691,1.374855248029272,1.551827956743876,1.272468811632868,1.550845281743634,1.4431106030646,4.044292516189166,1.33361890183413,1.577389598587702,1.3153396819682288,2.957908449728142
7,0.7314135768013672,0.7314135768013672,1.57827227624469,0.5921123288952271,0.5826962793224114,0.6312476787074518,0.5736092480601178,1.472458179499218,2.9271306841000397,0.6254575128274154,0.5868655075409194,1.3346584038727713,0.6783672935547942
