series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTSamc,MinTSamcv,MinTShrc,MinTShrcv,EnergyScore_Opt,EnergyScore_Opt_v2
1,1.348509421572204,1.7833917581828778,6.08595442824708,1.0099802832123708,1.348509421572204,1.191634094228562,1.348509421572204,2.8810107317923803,1.348509421572204,1.1022156463646435,1.348509421572204,1.3054196043960968,1.335716149512268
2,2.4403369400978496,2.243851559593526,3.9487690094086316,1.7046461842171599,1.270975012016778,2.0521432145854517,1.2440374576022921,5.493558966823512,6.835255003144306,1.521175739536594,1.255070528105652,1.4847404307913663,1.6670056818059855
3,0.9695374762708932,0.8146934819968534,3.1119386993616,1.092914592015384,1.5125710996516901,0.8551898470290651,1.475248674075938,2.7402501922891522,6.764912257533952,0.7438897657832712,1.48195203652262,0.5781126367928114,1.6309651744466631
4,2.64364735611545,2.64364735611545,3.650042055155346,2.363337756393178,1.9552192739846581,2.570431697821384,1.948109550521546,3.204339373748636,3.344322053453402,2.260417182376818,1.892088319615204,1.626479135757092,1.4547378938590505
5,0.47882158281826764,0.47882158281826764,1.3446559692522861,0.5315339154406794,0.6787725360025256,0.4709515426375586,0.6762675778328268,2.59322582091216,3.765671871845504,0.5703710147262846,0.6447174687249799,1.1904755212213405,2.8781188978772994
6,1.126046753341182,1.126046753341182,2.388090623533384,1.471947985989872,1.712482695788702,1.329940371872484,1.70161955756828,2.236547215017958,3.986658323664288,1.24497707958998,1.721481583594596,1.3122264381738926,3.0316662507076737
7,0.7675358680843551,0.7675358680843551,1.543417666676554,0.5784632939392276,0.5692306691023894,0.6270019767279547,0.5494037170389082,0.9102292939263925,2.91313848598437,0.694458959585087,0.5526395336491697,1.360533723610964,0.7163951918462453
