,0
Base_vs,210.6276943558308
BottomUp_vs,208.34072218383017
JPP_vs,207.30586612274936
OLS_vs,199.8750110719172
OLS_vsv,189.4243175520484
WLS_vs,205.0762599553024
WLS_vsv,186.44434733996158
MinTSam_vs,224.1569501856868
MinTSam_vsv,207.80476795140316
MinTShr_vs,200.8375808523988
MinTShr_vsv,185.49704236832102
EnergyScore_Opt,154.76415860172602
EnergyScore_Opt_v2,320.14524463082364
