"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
4,4,5.4467230983687,5.4467230983687,9.33690019083231,5.92239803220444,6.53108707369228,5.69042742250836,6.66602015903094,7.39767669785845,7.47572712416835,6.83922473149062
4,5,9.55307592471254,9.55307592471254,13.5706263727812,9.16980249072431,8.49878856192126,9.4119043754321,8.35539726673453,7.65098523562587,7.4203143162908,6.04143213779687
4,6,3.74150246776512,3.74150246776512,7.45421423358698,5.26131712482143,5.8262560359497,4.74432701559361,5.68711870569603,4.96719675219077,4.9804727757124,4.62007591587427
4,7,5.55539153961695,5.55539153961695,7.16536790270885,4.03823214356849,3.50872008711535,4.5038381993648,3.60947365625274,4.53226172659705,4.49295321548338,8.93089549513654
5,1,1.38906856268051,4.5133685533272,15.1479256895293,1.42190149504186,1.38906856268051,2.46702582777476,1.38906856268051,0.531531061470431,1.38906856268051,1.38906856268051
5,2,3.75278089675745,3.42501872350112,9.30178038656152,2.72286880017304,2.18644698788541,2.99970554561886,2.09500726725773,1.78861772128844,2.02487792543551,2.27608119551154
5,3,1.93862799721347,2.14139854109712,5.75396001045222,1.97130053712532,2.43721997024638,1.81854815006918,2.3366199975271,1.80157959061063,1.83990654305035,1.43477433154969
5,4,5.23436807088708,5.23436807088708,8.765660958861,5.72106171568515,6.32413949278011,5.48971948532474,6.44742102258288,7.2785948149637,7.28470867842043,6.68483932757332
5,5,9.53207446776755,9.53207446776755,13.7864097898855,9.26830799193343,8.69162238956654,9.45210290185457,8.55477118663133,7.85056914684623,7.6672380332493,6.01852580554168
5,6,3.9076106636413,3.9076106636413,7.75040551590539,5.26944835199663,5.76052098605358,4.82624330979658,5.6298819084958,5.00856604521313,4.96926488579835,4.69183554390896
5,7,5.40845744287241,5.40845744287241,6.9021393947083,3.9890596215744,3.52079948464467,4.43312674420159,3.61975366115856,4.46383350066791,4.41843740254036,8.93089549389694
