"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
3,1,1.49068193961111,6.10213894516024,15.3031165847185,1.92534016385551,1.49068193961111,3.10467272483104,1.49068193961111,3.05357572635124,1.49068193961111,1.49068193961111
3,2,4.19605820830674,4.48578609300602,9.67459107337635,2.83898435815121,2.0912162065287,3.22672132097922,1.88936339414908,2.94062641105875,1.78956884930868,2.16497308545738
3,3,1.90545755582063,2.74526139196276,5.94581251109142,1.35345883360902,1.96373644233575,1.23680629299778,1.84083185729277,1.24418529321282,1.36729582666331,1.31871140809665
3,4,5.40239380144974,5.40239380144974,9.07332423009586,5.78814667963058,6.42654369781072,5.57899752092166,6.59070354743129,7.07373001156159,7.42360546100152,6.65475628234702
3,5,9.63151102587322,9.63151102587322,13.9168703361904,9.91244275901417,9.19309211572189,10.0933328815996,8.97945706295515,7.41643279138294,7.67653555763249,6.35951526200296
3,6,3.82487626871114,3.82487626871114,7.54235148536456,5.52087922738698,6.11086837114189,4.93997535046108,5.93588802059668,5.16034881630092,4.99879314090282,4.87123756929124
3,7,5.40993507780608,5.40993507780608,7.06435502103774,3.88787365777604,3.32086960249243,4.42980106316319,3.44103508951943,4.39017344635366,4.39090502857884,8.93077819490018
4,1,1.33481373015529,5.47454836503726,15.3683537195271,1.82764897464142,1.33481373015529,2.87739807319999,1.33481373015529,3.06863497723646,1.33481373015529,1.33481373015529
4,2,4.26269945380899,4.15286750328391,9.64767233265412,2.7253642694964,1.98920297194263,3.15832994859687,1.88192144349358,3.09750192191416,1.73133236497432,2.02858389676207
4,3,1.74275790700005,2.6366579795064,5.68098123589303,1.5273767738292,2.12981682313811,1.35547782182708,2.01377623440455,1.34765987097754,1.49299021543779,1.39040025486184
4,4,5.45967808216515,5.45967808216515,9.39241579063512,6.09933789639956,6.72802497386169,5.84710991189527,6.86252916256953,7.02446431484129,7.61448616078011,6.84445435391428
4,5,9.36506503633525,9.36506503633525,13.6070283902774,9.61492170836469,8.9508112753985,9.82797237846494,8.79234008242817,7.32084744301001,7.57163505383544,6.28858345327492
4,6,3.62483431971377,3.62483431971377,7.53608586032603,5.53379632411872,6.17229482632712,4.90280044176588,5.93978934347026,5.11611638025826,4.99807561791806,4.82136330727374
4,7,5.56099500938209,5.56099500938209,7.22013808552077,4.12746905574171,3.48174218590726,4.67668192756873,3.61334585125325,4.6666009212171,4.64379723102509,8.93077858919645
5,1,1.37353913109564,5.46627358235689,15.0875847102785,1.58505746661875,1.37353913109564,2.57151704792559,1.37353913109564,3.03301935028822,1.37353913109564,1.37353913109564
5,2,3.66539397589302,4.23005856992674,9.29101101606709,2.49982455947996,1.86415130910846,2.87981420996728,1.79199032345652,3.26699800572943,1.71104466223792,2.01678249858623
5,3,1.73221136135652,2.76551107094618,5.84992483859905,1.50912115179779,2.05287624230391,1.34464386446904,1.91747845381883,1.32670208053708,1.48655361200507,1.31284293703197
5,4,5.03351269661183,5.03351269661183,8.80480424925446,5.87230672489318,6.49950071139034,5.55178140598983,6.5943917842347,6.80243421882491,7.38503086786996,6.78797786356385
5,5,9.63070096349075,9.63070096349075,13.7665227413689,9.70441324080912,9.10219771948116,9.90263427538106,8.96422637545706,7.68437519122782,7.83371448602821,6.3190449198992
5,6,4.08309990534348,4.08309990534348,7.73636812527012,5.5907863697167,6.21262710944506,5.05480487636829,6.04909937154374,5.2752345601235,5.17940500454225,4.88630040490324
5,7,5.15103834684372,5.15103834684372,7.03979724594205,4.04223003318163,3.47429266956292,4.49320183732763,3.58214372185058,4.49195407089047,4.45421653813824,8.93077174756057
