,0
Base_vs,2692.380887455406
BottomUp_vs,2635.421806424688
JPP_vs,2717.4473750753705
OLS_vs,2609.495788354884
OLS_vsv,2586.1320793377736
WLS_vs,2608.6405466062142
WLS_vsv,2544.1168295742477
MinTSam_vs,2400.493275871104
MinTSam_vsv,2378.5795938257443
MinTShr_vs,2428.073928278056
MinTShr_vsv,2402.47526677614
EnergyScore_Opt,1870.3219250746765
EnergyScore_Opt_v2,2267.705049145626
