,0
Base_vs,2676.9341111523618
BottomUp_vs,2684.42718029413
JPP_vs,2734.8193199533825
OLS_vs,2626.945671636416
OLS_vsv,2598.430079057186
WLS_vs,2628.785584725968
WLS_vsv,2556.401724866996
MinTSam_vs,2690.818976135586
MinTSam_vsv,2401.4289680944757
MinTShr_vs,2464.778068356224
MinTShr_vsv,2424.7279220755563
EnergyScore_Opt,1872.5807808465713
EnergyScore_Opt_v2,2222.1673968465175
