,0
Base_vs,2729.247001931222
BottomUp_vs,2713.4916966001283
JPP_vs,2811.1462676911738
OLS_vs,2706.6105514351484
OLS_vsv,2677.251434261752
WLS_vs,2703.136530551532
WLS_vsv,2634.639430558308
MinTSam_vs,2619.231794328724
MinTSam_vsv,2453.13343924142
MinTShr_vs,2478.293986529122
MinTShr_vsv,2484.1805370073
EnergyScore_Opt,2024.1144311304263
EnergyScore_Opt_v2,2452.257351262573
