,0
Base,35.61197349338788
BottomUp,40.51436327428886
JPP,134.6138007585052
OLS,32.39927428310396
OLSv,28.86792042026756
WLS,35.97517851404882
WLSv,28.57359294763856
MinTSam,-219.31033449147117
MinTSamv,-17.55452350166616
MinTShr,34.03806660284428
MinTShrv,29.053639970226936
EnergyScore_Opt,14.821161480652156
EnergyScore_Opt_v2,41.497045782660074
