,0
Base,436.58105648730464
BottomUp,477.73237310767763
JPP,1065.89008433811
OLS,418.42976395665
OLSv,406.17503091442825
WLS,431.8994525982688
WLSv,400.292929340062
MinTSam,386.8974205476056
MinTSamv,378.9037514771906
MinTShr,389.3049543892516
MinTShrv,384.5765547403298
EnergyScore_Opt,293.8155328873578
EnergyScore_Opt_v2,320.313914007453
