"series","Basec","EnergyScore_Optcv_1","EnergyScore_Optcv_2"
106,49.4939295575133,93.3919075920519,91.4569198266046
107,18.7507478376196,47.530539309735,45.6135188582617
108,33.6760237305931,55.8527884313654,56.4176533512226
109,6.98170622287948,11.4264968899544,11.8215537389619
110,13.8332103707237,22.752509684844,22.2800169133099
111,34.4075330066322,54.4523433613302,54.8583646997611
1,1457.99570954485,1457.99570954485,1457.99570954485
2,156.994263063287,129.410646845366,129.656175974769
3,128.521412079624,81.3960861683263,80.7833318474421
4,831.558246271716,737.227008314141,742.156282115673
5,331.152595677295,354.153790420327,358.025566907044
6,217.617289381417,48.1160391077769,48.9994061820492
7,195.473902513736,474.153984514965,476.751729464675
8,195.731244902022,132.943427597997,132.149266722053
9,69.144783113154,86.2276210096513,85.0232294551205
10,148.882573784527,63.3575406935896,64.6688187837669
11,49.2097587754794,31.7922779978681,31.5560776829722
12,83.6346334573235,17.7254718234498,16.7200001010501
13,50.9937558138754,81.0332117314934,82.3300146294589
14,103.068234305269,148.899394135525,148.637069057308
15,79.2339600717927,157.584049439863,154.666732315843
16,25.8692812272871,18.1591808860071,18.8626081637811
17,38.4553991670607,111.000129527449,110.866956771135
18,49.522830940858,27.5448234536084,26.2699214840103
19,103.854507831227,33.4913636003848,35.117917928222
20,636.348300335354,605.984373172471,609.455744590196
21,119.311882100736,76.9998206647544,76.0997262879637
22,279.741764694951,92.9191994093031,94.6588996186643
23,44.6983670877443,13.0957386828931,13.1318295839802
24,270.314710086021,265.607673392316,266.79209217055
25,22.4586457235213,22.2040994310245,23.022994068602
26,21.4523439756373,9.75277802227482,9.28590804727082
27,81.0228815541037,92.223987704077,92.7211908297664
28,138.641955933182,88.1816634046348,84.6025264406996
29,357.751838737904,97.9288214679757,101.880133360033
30,26.8447132982746,11.9434437714934,12.9819181547083
31,194.722343024965,303.13167060937,302.787792177627
32,27.9915962175566,77.3133555062832,78.730020645158
33,29.7400537961012,92.0008487998325,93.5821575092572
34,229.734037182455,198.92990241691,197.484552226338
35,33.2402028353821,31.268260701097,30.9352249080945
36,56.4325092946936,83.1375254651825,81.8827011649663
37,32.3122302267228,47.8897076606279,48.128590867647
38,43.4746439613584,25.2721296926775,25.7342343351397
39,174.525127845659,39.1478921958569,39.9814755661115
40,49.2097587104206,31.7922779978681,31.5560776829722
41,24.7244991987945,18.6483851135511,18.5521594371268
42,30.1460525959974,14.3842717114026,15.0347618825769
43,56.2565822076798,42.8184301944221,41.9858487897057
44,26.5478813322186,17.0573346836031,16.079990691753
45,35.2332478519788,11.2955631336224,11.224375647362
46,41.2713028130379,96.0632171644994,96.2622140656882
47,22.4040896361635,5.82446446321788,5.45547807649638
48,11.9514435695751,2.80878293619671,2.84474019225357
49,103.068234304919,148.899394135525,148.637069057308
50,99.7434081825941,268.091250923597,266.404015258742
51,25.0388376591179,18.7255253676776,19.4066606880974
52,22.1430449915851,57.0577227809829,57.5524210756452
53,25.8692811761744,18.1591808860071,18.8626081637811
54,14.6233032010443,47.2254952005006,47.1474447126247
55,19.3923709840939,29.8286478630185,30.0228117156815
56,24.619710045416,33.9823997820014,33.7151203845489
57,16.1723203071254,13.0156629911535,12.7524949506387
58,11.561900147292,17.656392179008,17.6786844516746
59,52.1157102119444,40.4414405129341,40.6067726217838
60,19.8677965368852,58.0889417483463,58.6026424312597
61,7.03747601542339,13.2585765785975,12.7278133488868
62,5.33041907014792,1.11028035250697,1.37198234055184
63,7.22174343494235,0.819792861315862,0.818047013927272
64,24.2772506251864,28.3547579489746,28.2779643121183
65,127.150701718357,130.868604009497,131.28183181648
66,26.187731669314,43.2890974134131,43.1558798113378
67,5.79376089231211,0.920468075038579,0.827283842170511
68,4.97307609938811,8.97113104406224,8.73999583034169
69,24.7298227024071,39.5513213910037,39.4153471179178
70,69.370277739763,56.9177756210578,57.3190797596022
71,140.403660592014,156.968541801712,158.2751765322
72,533.067478599545,576.695894257656,577.617065046658
73,43.4307722481201,59.1076390768919,58.0396131737752
74,132.563375925451,178.645239506006,178.684793314394
75,26.7836639259629,37.0290678873813,37.4228819640579
76,20.5315951909266,20.3567924813878,20.7747552674737
77,26.5566250556245,4.38806481676712,4.36852443132969
78,35.1311549702286,27.1141090388216,26.9209613002871
79,159.910534821814,140.524523417227,141.252931946751
80,104.982890446047,23.1779491584392,23.8193759283277
81,29.7037924250908,9.16897973175292,9.12393776353232
82,31.4617841237643,7.52046235613871,7.4024183923439
83,271.627616201336,271.120174923275,271.057245378481
84,6.18282068104086,10.1955268687529,9.71927013171963
85,6.98315583971229,7.77411375863826,8.45875269360429
86,29.7173933788096,33.8154562435111,34.2857963900577
87,12.0938175814703,4.02123219258754,4.03808647454722
88,5.85386479600668,2.23251876343147,1.92486022407889
89,6.59900282202595,17.5310964041558,17.0635546073843
90,11.8159950894531,16.4938485726673,16.3460051478545
91,8.14256287491062,8.93510751355662,8.88676489315118
92,49.6042469750271,29.2791293142099,29.1005267558441
93,38.4627420790033,54.5682231366354,54.7849949178739
94,36.6588457674284,37.2788369225827,37.5410585177205
95,29.6415046299621,98.7301892603185,99.3054700003396
96,45.9040628670355,42.1090948991459,40.3070417508111
97,206.851041132929,164.035315726364,162.358367982059
98,357.751838736612,97.9288214679757,101.880133360033
99,26.8447133062794,11.9434437714934,12.9819181547083
100,194.722342996416,303.13167060937,302.787792177627
101,23.7173917354857,38.7939445180882,39.5693583030271
102,14.4385862228035,38.0522816781343,38.7051351014877
103,56.848070495676,94.0694088709634,94.6322674321962
104,5.44290094826657,2.037619484176,2.22418756093002
105,68.102861746447,35.8478764297754,35.3639500359499
106,142.800684692229,160.319826968536,159.767867729269
107,16.7163578789191,6.68352571065144,6.51145756129295
108,4.20733893416623,1.84957808408061,1.90594674628411
109,12.1286959169612,10.0929464882804,10.0541435109997
110,13.8557504598695,27.535909066297,27.5142953143454
111,8.91746730833997,1.90379863137733,1.84752847859197
1,504.672950730476,504.672950730476,504.672950730476
2,250.107651370663,148.56171920441,148.654966455237
3,123.412876965173,123.704951439941,125.184405414872
4,151.662089291824,256.18580193536,250.789980177502
5,224.719398927106,382.047717170937,378.732845293859
6,207.624265705008,51.1251706406764,49.1282366190635
7,33.2752833161537,227.32536464684,227.997223505586
8,190.312656576505,210.565465604082,208.786513012096
9,79.8525122852968,592.97152625642,592.503756449058
10,602.887633820842,330.66027196934,334.009270501697
11,45.5112949742848,24.4867200327044,24.7521358487265
12,182.844847143986,123.812857109186,122.391768986794
13,191.84572813538,131.80085855573,130.414134674891
14,28.6597098752836,19.8884378898301,20.2271400515337
15,142.372711263215,233.754296207746,236.955235898357
16,59.7415209728032,92.4218173664231,91.1698373150821
17,159.624365468217,116.078030957388,115.885912285518
18,134.045305905939,162.960585765943,163.859412286037
19,40.5563817524635,42.8086363553727,49.3495403370696
20,103.615404964743,336.660460173374,330.483440828079
21,188.019520784919,116.058623340627,115.358257403478
22,67.8681411598875,152.325728209333,149.918404089653
23,70.5218640682618,64.7442639493333,65.1108729117736
24,91.8514402725296,138.28050159253,137.821474538522
25,95.1737416920659,97.4178765707792,97.499409580208
26,125.987661400948,121.903716795106,119.934540466885
27,19.3760100790512,17.7162854748044,16.8683064805445
28,209.518151343027,165.958678419917,162.025617736325
29,393.526916082486,189.0646691064,193.620217048777
30,21.7753700891064,36.2463541385492,34.4482084839394
31,45.7694194009579,10.5534278023041,10.135750690521
32,56.5607507541296,131.678159647903,132.473576884836
33,20.2709004596683,89.1320831384213,89.8296132183898
34,160.509924637093,162.809913282216,161.275406667181
35,42.252328433104,47.2052052292729,47.0684750416818
36,141.213729059927,576.435348756001,575.363590833032
37,35.2306108612288,12.402241011462,12.7670880288092
38,132.686612196206,117.961412560728,118.614643095368
39,460.326142251104,212.549334269038,215.192301585413
40,45.5112949853323,24.4867200327044,24.7521358487265
41,39.0876628013226,8.06494239788348,8.07650727653786
42,20.3700839585961,6.31919624963671,6.43986501913129
43,47.4543695553464,50.1279606072895,49.3400313548099
44,67.3684719592183,89.9137586526584,89.2987882939435
45,122.646390030864,94.3065786179245,94.4109726662277
46,35.1001051161602,47.5170519713311,47.2281062978447
47,27.6479295077726,6.08966575983772,6.47469549206942
48,9.4719340144897,6.81809404230245,6.31217170096972
49,28.6597098805847,19.8884378898301,20.2271400515337
50,263.838430887686,262.523715929224,264.292320384723
51,22.6278611344076,83.1156172418609,83.8308349638876
52,132.345444177839,102.517490596665,101.952021792941
53,59.7415210171186,92.4218173664231,91.1698373150821
54,15.251931893206,6.88745110718551,6.92424796883364
55,39.0148666614462,57.7584452194079,57.4150176047793
56,86.5326778179393,78.0253862737526,78.1797148089964
57,21.4284389815504,34.8678965813112,34.9103973723838
58,60.5104344095171,95.401680445262,95.2379901537671
59,154.408647919111,108.044710913333,108.715691707167
60,15.0886489079788,16.5006172127464,16.6065616855935
61,7.73175688584597,6.7517891300628,6.75664228062903
62,5.49610300680828,1.5296289573875,1.58033630856289
63,5.36324188034649,8.10973100304997,7.26988475514565
64,13.2532159363925,32.8888352629161,32.4183242771183
65,13.5125311411102,17.0444417963275,18.0478426913502
66,18.1693596970697,23.9862965076056,24.9016814074006
67,6.33615551562287,12.0666845769619,11.203371006847
68,13.5881689465989,23.7542643781075,24.8279546836019
69,22.4926807496553,29.2189352637723,28.4703049736453
70,45.4711482985036,83.0854118308601,84.1353506264411
71,155.628050086133,355.018968092914,352.608189652044
72,121.758026795407,25.0997245600944,24.5936483436185
73,87.4574066577315,20.5056099040024,19.6166970926588
74,65.6700015024225,46.8667507604486,47.0727030679449
75,20.0937412068141,13.9716390979203,14.2669429142857
76,23.7759927699128,18.0022241255501,18.3735442048494
77,115.610867692689,133.343937401532,133.006496679188
78,36.1350742094059,61.9080620602941,62.3412061427018
79,36.6599165798466,8.78954893646932,8.92004017869207
80,84.9041298542464,266.103386593244,264.123475418698
81,30.5717445461677,32.8394330563541,33.3343139030255
82,48.3408553830982,32.1333037715929,31.9754462706567
83,87.7515348974188,116.511319246003,116.607641522858
84,5.38212982969526,12.23992257095,12.0453557050941
85,5.48010621170093,7.64497137482215,7.39348387349269
86,105.39061550542,117.87622138025,118.000665646338
87,12.0483775736863,21.4276572965221,21.5116048451439
88,6.96096346945248,18.0601343894506,18.1601764472066
89,11.8461248110237,17.7496465515241,17.3397055989492
90,65.2486257626652,61.0066117319508,60.3698879699932
91,26.6891402925756,50.3226308891672,49.5838155261611
92,45.7535882083562,2.95685290756066,2.96557886230925
93,47.6582115166434,34.5799084155589,35.4165875410612
94,35.0878284720804,60.0780171121376,59.7896785916382
95,68.4078197835871,70.7697438164491,71.2312710069964
96,42.1975067075871,58.3870652765325,56.4513340463061
97,197.816712522591,203.93346067449,202.533323252122
98,393.526916081031,189.0646691064,193.620217048777
99,21.7753700781069,36.2463541385492,34.4482084839394
100,45.7694194092938,10.5534278023041,10.135750690521
101,29.2394971908401,52.8336976869698,53.1515189138543
102,26.631373857293,78.5072438616164,78.9802409742191
103,23.9889437960172,54.2886943699992,54.4048480284932
104,6.6719977805062,34.3986737022647,34.9748551515923
105,28.6827455632973,6.35025681125827,6.41875488430365
106,82.2003665466136,6.09678323964248,5.81270205180213
107,172.108227483812,175.321085082011,174.968711618319
108,11.5031161968078,20.3473020819773,20.4520684398708
109,7.58378610481485,4.61262960526391,4.7472697539585
110,15.7958887920327,2.07254636298741,2.0633536231875
111,27.794711051849,44.4105860411452,44.4374653659823
1,594.973765290117,594.973765290117,594.973765290117
2,234.224391005447,146.968019483774,147.523562259838
3,292.711198561857,587.001438496772,584.194580908067
4,171.083502214552,446.337994132161,437.51571824238
5,54.6040206218734,37.522565147855,37.0084132277361
6,83.4351929234496,373.693938801017,362.888268453626
7,77.7042873280012,18.7718048254094,19.5344284856867
8,55.7052391842922,23.3439914154718,23.377136048239
9,99.1288562528855,136.963885327697,140.136240945334
10,207.232541321517,155.547143859694,157.85452227803
11,262.575020879954,237.432695081446,236.926685991294
12,40.1720956619661,14.8873555291044,15.0266437983705
13,148.135474580959,182.023011974702,184.076093788864
14,29.3227117686837,7.97244589509107,7.95403338497409
15,125.143680813296,147.252869764196,148.841145033101
16,186.950223519828,242.957737938817,243.494786121118
17,207.273285383683,299.055982254673,299.779544322576
18,57.1720581874808,49.6093282009415,49.2989865070734
19,44.7135527586663,109.270606086456,115.868683849807
20,125.269445997715,270.446989554534,265.493433028073
21,61.3088760843934,19.8957300115313,19.7337327286555
22,73.8357300392283,168.321371050186,165.781406179908
23,51.6953769642724,23.8323368273306,23.2660398617555
24,35.8153300777347,38.776789704776,38.76687769625
25,69.1466844744066,82.5644697800973,83.219274080092
26,58.8077381296414,121.763505579401,122.128020366202
27,19.3045522081315,78.0646036329243,78.1727644136645
28,213.797954983584,299.948769751419,295.941946750225
29,86.8736202542037,39.9598781002258,36.9746776051149
30,27.5553804711426,39.9692896844041,38.1263066586854
31,25.2700201526142,16.7879336881782,17.3126110316692
32,62.1614698192301,63.1209059486468,63.71988023908
33,28.7066350760985,63.6525525520793,62.992140305496
34,39.5982729659964,22.7382123288458,22.8083649150096
35,18.0154524782039,24.3333568494228,24.3210228081176
36,72.1651921819188,96.5737445796101,95.60354040404
37,93.2582584674802,155.450480168127,156.353450754447
38,37.7259849762309,54.6825228774884,55.2107708221574
39,237.013449832963,100.939072365467,102.715637089715
40,262.575020537543,237.432695081446,236.926685991294
41,21.1712961109269,59.6403098031628,58.6618671170259
42,51.1702073321678,8.22337248268899,8.57088422802821
43,21.5043620161494,12.6250999843663,12.6393466804913
44,18.6490559479517,46.2457336258281,46.8548616595942
45,24.893444872479,7.11383218654347,7.12870090886494
46,154.709294578162,181.341872072386,181.759877986186
47,26.1897043325402,39.5709750545605,40.3778889299756
48,34.3660835415937,16.8912252074686,16.5084667878026
49,29.3227117601161,7.97244589509107,7.95403338497409
50,165.064182390781,26.2274484926927,26.3039670396896
51,24.5457228205876,137.327730133904,137.587661610899
52,18.9833382301699,48.9950960091551,49.4415239781439
53,186.950223622466,242.957737938817,243.494786121118
54,69.7264473613959,99.4071382139775,99.6523221238474
55,105.876023301324,102.840311262067,103.319145588961
56,38.2775258221574,96.6264033826004,96.6117386018082
57,56.4601773954002,89.0017801699134,88.7957015065221
58,55.0701720513856,79.2112361188517,79.3892940200856
59,59.7179566114489,69.1476457528903,69.8774307568005
60,21.3336472374534,30.2469911435248,30.2070571089135
61,7.28134432636536,4.97319394945978,5.09632781280488
62,7.64932551072163,1.84971467881851,1.93248042704685
63,7.32818965592217,1.29820031027161,1.65889799973805
64,16.4807214796263,10.0371501571549,10.6597874955346
65,8.77233434406857,20.0513055906061,20.8884050799151
66,114.779488779218,166.362529438356,167.268511702403
67,30.3092052710941,24.7798613842576,25.5470410562778
68,15.1331880551928,17.3079794433837,16.648364903274
69,12.5006706797272,20.8169355072185,20.1158195165951
70,42.1651931594289,56.5381590917977,55.756621879697
71,234.589524368625,401.953124268219,399.971068165933
72,67.4343550201511,79.7071457973313,78.3993822358957
73,292.629033908736,141.207936733322,143.033190271403
74,33.8448173348792,9.59290672265398,9.432361391608
75,17.1613704380096,9.64909157403279,9.47664137765866
76,28.0711691418878,15.4186460782464,15.5750727462668
77,24.5703403004596,5.16975308461938,5.11563424083895
78,38.7243151580382,57.9353145524874,58.5351114954978
79,29.7981620030089,46.3094355040256,45.452785056726
80,57.955199127219,207.683212880829,206.097170319092
81,65.8316072084304,72.7741446526607,71.7793799396763
82,37.6004041819872,42.979590659702,43.2192378194867
83,57.6441678564508,12.0880102131688,11.9660479481027
84,23.9185734262818,20.6030496134996,20.8370304877309
85,17.2615302436849,18.0367570389869,18.2684297800794
86,12.2443693541856,8.63476733930874,8.72480279920691
87,45.9724573709388,81.1848346313837,81.4874964794025
88,8.06134319543663,1.96924298349469,1.91412274575874
89,8.24034655144543,13.5258050478831,13.4940043406284
90,17.2512935769112,39.4308842536049,39.5232866335531
91,19.1425830137851,29.1222161573179,29.0522196317399
92,80.1735433344739,71.1967442920889,71.3467614672088
93,16.1536649532673,14.4954827645251,14.6126374688717
94,25.5379827664504,63.2675375578862,63.2401750743687
95,312.035063108528,268.597975632951,267.692463019844
96,90.1279496065821,73.4665907342182,71.7764162900239
97,56.5501477630241,13.6707512136007,14.1157664851613
98,86.873620254568,39.9598781002258,36.9746776051149
99,27.5553804913042,39.9692896844041,38.1263066586854
100,25.2700201527053,16.7879336881782,17.3126110316692
101,21.4735312638822,8.41925804721303,8.76952559554552
102,31.8376854990275,55.3900470298771,55.5368202058838
103,47.5893307752446,47.0584673817215,46.7169484553705
104,4.63075530249389,16.0979830912266,15.7638400563173
105,24.26244367788,57.2969301720168,57.0277526541369
106,33.6504246261474,4.04491701933054,4.03450580915586
107,29.9544781963502,29.0714788558549,29.0988238863694
108,7.81430541371616,2.43852156347078,2.42126755145623
109,12.8747064848787,5.7893253586636,5.8424910649702
110,33.209189280892,41.1232256931239,41.1988319521061
111,5.19863224506302,1.92432216986648,1.90923119441745
1,1140.15880137222,1140.15880137222,1140.15880137222
2,651.791420451639,621.690330589091,625.262422223245
3,141.553912742127,130.205017956643,130.955300800545
4,209.638314106121,104.005273742447,104.417951696849
5,301.461429450501,466.973650799988,468.912687450853
6,87.9764665682585,182.053549570664,174.871301706281
7,40.5924558757538,151.760161416385,150.870477469791
8,50.9770142007236,46.7199614227829,46.2088788405936
9,255.24396373809,110.457499356795,108.771164910192
10,504.689493195719,154.355723842218,155.809069256123
11,169.278469786501,99.251260578073,97.5757691429201
12,309.170394942333,236.434087648657,235.966816202775
13,357.699414242773,343.758023519315,345.321441403224
14,67.5621797798334,59.9298634445834,60.0922011820618
15,73.2683651820767,53.8105302180843,55.3414983653947
16,72.257316005459,93.7111143583124,92.9711065124692
17,33.6341274031066,33.6831778619705,34.5101815677055
18,36.0393885391932,13.2623755185483,13.2274714278985
19,52.6490832365022,38.7836503084359,41.0337783944775
20,262.501729394883,57.1224837113732,56.2704983975414
21,62.5966147808004,30.5794951628391,30.2908342513925
22,99.516390022846,46.6319100053531,47.5662453063954
23,44.337836623964,43.86940285289,44.4800457115822
24,130.496970283347,122.605729046632,123.587526325436
25,133.834061908197,159.629251768166,159.348645447007
26,71.0614007555764,142.675498139854,143.834816558942
27,18.4327505527704,33.831351704428,33.9319034767333
28,140.549549315649,83.6406249261033,81.5738169535928
29,49.7830883116704,115.487302981681,110.401680246345
30,24.727344255307,7.82634118173511,8.1029498206016
31,24.9699077288349,7.35469613874543,7.2214439477903
32,17.8835950635877,19.3449130756962,19.1172496161627
33,55.8454466239299,135.143143496097,134.874616389292
34,47.2488106566068,30.0047599250951,29.8037083285326
35,16.5369728156905,16.7939097088433,16.5290714885728
36,130.878762373125,93.8773818122422,92.273845116078
37,128.094625897041,101.21369190854,99.4946560475347
38,82.49552799245,79.0921495489902,78.2209728483542
39,388.388942556631,78.9662977488187,80.9775165852757
40,169.27846979289,99.251260578073,97.5757691429201
41,23.7078747380324,84.9618050983449,84.8060539860607
42,20.3741348302192,9.24814287012838,9.12810712848089
43,107.05556752644,130.455777443719,130.002570575674
44,172.019020441519,208.69829383058,208.557432034224
45,111.886767142863,94.4686138740936,94.8983806482995
46,21.4220329181521,9.0968078849478,8.91276233692205
47,32.5129762521186,79.1077732420889,79.7324243371754
48,169.029481832999,195.090989562477,195.299489925865
49,67.5621797842481,59.9298634445834,60.0922011820618
50,57.15472011587,47.651992543835,46.0011942939737
51,25.1038947247135,47.972716807515,47.2560115319226
52,37.8984550015551,93.193216526332,93.7350865441087
53,72.2573160256984,93.7111143583124,92.9711065124692
54,58.7339678451414,49.2197377013538,48.7812803760083
55,59.6537099413815,60.3343470415809,61.040371885311
56,20.7666598043746,34.0118063894493,34.0790348371775
57,13.4247432161452,23.1713642353659,23.0545207957091
58,15.6253612669943,22.6731492052837,22.8864111537648
59,27.8043178199669,7.66860948572432,7.84155281425743
60,11.0020095110389,36.2681757744407,36.2119969871611
61,8.0067580972,1.45596510815951,1.51850970836951
62,7.25047027439233,8.44861703135014,8.66739827422851
63,9.47492217345966,21.8304195314913,21.7158472523961
64,54.6315844829338,46.1831943664834,46.5801410394755
65,16.6634341753787,25.0256351870904,24.8035845335978
66,17.3328958145544,32.1811804839495,32.0035791838513
67,9.30732143269915,14.7168205122506,15.0061364279707
68,46.5142425409019,51.7899628570322,52.1871319412286
69,19.1722430330402,31.4117300545132,31.1380541587386
70,57.1856198065689,59.6144326559547,60.0045392619921
71,80.8084593781037,58.3798111978952,57.1131746392062
72,115.361186832736,49.6692409244183,50.1775885103429
73,86.0700359679654,26.0164546773025,25.2752313511339
74,38.587045400339,51.9558459200371,51.950850998122
75,47.8612418114569,26.2041045582158,25.981638702531
76,23.92919662855,3.46082169789472,3.4407568670804
77,31.6116029288943,44.2932242760068,44.3040401362897
78,25.2860077361166,31.6087431008889,30.4009250481468
79,31.9922812561433,13.5480997550856,14.1080264685154
80,95.8273773827016,63.1998888022138,62.5791551500539
81,67.7548513625981,72.5870770910926,72.9693647156906
82,29.0035100472681,14.2107426739804,13.932155947737
83,149.789760185807,129.706121665029,130.169907286377
84,4.82114647178807,6.87153630596127,7.18351174691645
85,15.1095434529971,11.2235147116558,11.1837781709369
86,90.3432430711485,111.596549916537,111.55839592816
87,23.5543452433251,15.3057854137061,15.2355975367372
88,12.162356380735,33.3931800596863,33.2513525145009
89,67.7867262479315,79.3293594578978,79.6940762218814
90,9.88187736108071,2.79105853928163,2.88656245172752
91,8.44097917059522,1.08897614366941,1.02242942514002
92,63.7658319445887,63.4493643906031,63.7481843514911
93,39.9916699331671,78.582367327837,78.6632590970198
94,31.4572776816057,33.230235429389,33.2781240454021
95,128.462541103877,73.0184087863283,72.4079964468655
96,41.2175768041291,21.297816827122,20.5002994653674
97,72.34864200666,12.5324765522264,12.5173804726099
98,49.7830883101547,115.487302981681,110.401680246345
99,24.7273442453108,7.82634118173511,8.1029498206016
100,24.9699077699937,7.35469613874543,7.2214439477903
101,7.32169439777262,4.03423793999686,4.0799566321852
102,16.3992221585762,29.2272186700814,29.0392447874408
103,83.532140399352,115.12917866905,115.086954056522
104,5.22705103272329,19.4502350257673,19.2361264919422
105,37.2002704359461,23.5614913988031,23.0848821261341
106,35.5286250670468,22.3143301849947,22.2167918790514
107,12.1605072813413,12.5364396912785,12.3541200680269
108,5.54157534669093,2.20976568499013,2.23671409083859
109,6.19477002150989,17.3741202817452,17.1715807116046
110,14.9655959968561,3.32541932635317,3.29636976460292
111,6.35859905380036,2.2091594666907,2.19077769143411
1,464.391606011651,464.391606011651,464.391606011651
2,185.94213693553,165.498589783289,164.632786736761
