"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
1,500.282291390636,315.177368628446,904.246187175436,451.376519862305,500.282291390636,166.336886510485,500.282291390636,210.784913547264,500.282291390636,500.282291390636
2,653.719902665994,385.535697977021,445.032160418931,654.00217429338,657.96488111908,560.254247202256,616.0602593734,571.198190525671,595.969866378564,480.925744155277
3,231.997688131214,454.991924591883,278.280162781345,223.300073684775,216.822949132848,336.376198049704,191.316432784595,356.810674178311,250.970779967901,261.707700892148
4,719.844512633705,803.019710594715,733.454214730402,871.112758845726,875.145981684307,996.765352422568,1056.56730141219,1093.20291345218,1107.19539479864,1269.4612803787
5,98.2530657585573,47.4616510044088,82.0048308265662,108.176059926095,114.858044647707,70.2991299668205,121.598065425783,68.5626855131467,84.5166812912365,223.066675399931
6,965.533741671759,1373.55192584881,1118.22480208505,1099.65489638362,1081.44474796246,1283.61721201391,1239.7745738629,1264.10631070172,1210.96507510603,1404.10844922434
7,211.72364838965,197.122089185461,211.723999325093,216.10084496285,210.807564498714,253.770202020609,263.971511351993,264.386889331561,271.143323369966,373.093268460986
8,207.805030846469,236.218667151364,202.716963417202,181.950035245117,172.454894824737,239.999901660017,163.032499321033,243.900803814065,234.497159189277,257.153824543664
9,281.71622520158,313.314208705275,326.453049181827,385.132315060184,385.837960421833,359.5468824803,371.004650476877,354.274797243267,369.438613078591,407.100532857952
10,394.404414028067,431.953376488309,393.878892954538,380.654223071738,379.372207045747,436.024972914734,422.284317044581,409.067952595073,360.157022439936,538.154025913843
11,288.264913260227,303.702563048684,322.745396295039,369.185078962333,369.799682395325,338.127937880587,344.5215673924,339.883192198293,347.559677574875,60.8059595469989
12,41.1965816396092,48.8065081860601,52.0030775572583,60.6176459406054,61.3701068030176,52.3788477206902,68.4672253289568,42.100973142439,53.646748430976,78.7346890703997
13,204.900882831433,233.988411763516,282.739337123508,289.878371519414,290.762444257553,289.510286297297,306.182090666845,291.044949838471,300.416458503217,420.696309168787
14,42.6632252849951,40.9205042252004,33.2387804607668,25.5675629637221,25.703102398474,31.9329172589313,29.2036475188183,28.2512074972238,26.5717338811334,66.5978231035982
15,435.222224063338,459.438052210702,425.911548401861,447.136071804521,444.613795566528,474.926049018687,450.799892805504,447.519198604583,396.900839075346,442.977816893595
16,143.447890512953,133.899071774276,154.031540140613,168.009697060181,167.90204081214,160.328651854497,165.852450189875,158.810650340295,166.428890667444,83.6402358202512
17,84.2811452154479,70.7475471329302,67.6963937675388,59.5605323669002,58.8980076065848,70.8867882208363,53.8944138673727,69.9752746059494,61.232113424032,129.707001723356
18,87.1139619467949,144.567081529481,99.1055291569524,69.3596407135774,68.4300261895829,94.8049993526822,62.2611386333154,111.571478832543,104.515967970499,22.6532511455989
19,92.7951383816558,61.279552505596,132.017005203448,117.521219380941,118.255913139071,116.022243294941,141.811589422124,93.5046943224961,102.293589152491,185.152735899726
20,716.857516263619,456.779197371557,558.862872355098,685.270755858871,686.857116650237,655.305119884189,674.996229550721,690.254543658177,708.915216329653,871.818537355654
21,182.742748702105,196.270291953276,188.800129233089,163.47827052025,164.6112666366,200.085096621378,219.887969360376,225.203508541636,237.711207555099,257.325780636919
22,105.549156851539,75.8697897914494,89.9065857396391,107.135371622007,106.18467256747,83.6169029620343,73.1515065557757,64.594472960988,59.3952587718175,69.3982026427819
23,159.279701702661,157.535130972272,164.264373782339,137.348309847526,137.964094661044,172.48253006829,183.543690953327,169.690425900829,180.27230287752,281.186716226315
24,46.6082701749737,47.1495849063844,49.6743964760061,55.9754375756417,57.286237336796,48.8403786383028,61.639905757726,58.0720639754196,66.5875806292838,131.660472563951
25,98.0339020341751,105.464522922942,100.571551591892,70.7701088846981,67.681428225513,95.1036200297583,64.0315398692643,99.9510785552002,96.8046030810506,70.6766353594018
26,51.3521025232181,29.8652727032393,59.6347265842238,65.3364053054666,65.621960700482,56.3383091696587,70.3671674471895,51.4725348578524,56.0003341777871,150.036121180861
27,36.9165444656897,37.0076180430744,49.1104115626835,52.5085108624159,52.8832734960858,47.6531600745125,54.9896389008032,43.9587972094801,45.1306026701533,34.4471755882798
28,1273.22249512925,1363.71242375733,1243.7105967846,1236.98263121923,1231.27242591418,1298.57574984546,1273.76560081704,1289.24794783684,1261.2878372554,1157.66005645883
29,43.0444844583819,46.5520251818121,39.0915400671257,42.4732967310716,43.6427692873672,31.1174663052958,32.0953234608905,34.0333920283977,38.5705265097252,153.757698838556
30,29.7114191975251,28.167575986018,16.7439563387686,27.7738317956128,29.3194421315252,17.292070165756,17.1656018587205,19.0142384768596,18.8397824324185,87.7416996576809
31,25.390560036604,24.4784354043003,21.566929841463,21.6837452594045,23.4625346876823,17.800956289206,19.9124416566216,17.8942811572664,19.3803493109489,28.6806726410955
32,109.962534928041,114.817759928858,128.434300244616,112.766564964353,110.421401206273,127.420692180733,132.958800819983,133.665327209044,135.49500709336,199.179328103639
33,106.356716483498,80.8860611022205,112.510673763374,97.3118528690518,95.3009499965324,106.708725652344,111.732143079562,114.151434685877,116.286662628828,144.476373058731
34,150.369658672321,157.045873059752,145.06933207211,141.187328665047,135.439337846559,166.816020336634,138.3241757025,160.285184711613,154.174083889399,166.80910569814
35,57.5789132356366,59.2593960897004,58.9951193091554,43.9893612352095,44.5361394065181,50.0855595316516,33.6209246920049,61.8216386331319,59.7836141060157,89.2399218914199
36,169.005181204304,169.005181204304,181.601726777089,201.519319105389,201.869620009837,183.454992595549,188.575737763693,177.651045489482,194.945430836835,329.589927232117
37,126.702510518509,126.702510518509,153.942377644485,131.026833400256,131.523443727915,122.52885416808,128.818816673396,139.208133260917,142.949710000949,179.786540529084
38,145.791783095097,145.791783095097,188.210540874769,183.011351979215,183.659654850887,166.373547272818,172.516795667707,168.941622499491,177.028126059019,326.08355353015
39,671.0589969345,671.0589969345,677.354473851295,653.764909594196,653.016174832509,675.331804021028,668.270413778815,651.261703782618,616.591452133468,884.965177065022
40,303.702563048684,303.702563048684,322.745396295039,369.185078962333,369.799682395325,338.127937880587,344.5215673924,339.883192198293,347.559677574875,60.8059595469989
41,20.5202841274152,20.5202841274152,12.7196852437487,21.359077879185,21.4782066815999,20.1172367808656,21.9731240553771,18.538929269743,19.9098043244344,13.4451930778735
42,69.3954113175315,69.3954113175315,87.7999464277133,60.6042721817843,60.2884928260925,65.0267034858121,58.5469196318528,68.844561493446,67.5942386045424,40.5568000259748
43,99.811706677899,99.811706677899,126.494080789998,106.253180449072,106.483076980559,105.802042746181,111.078328590147,98.054528228677,102.039828704925,106.477959834474
44,19.7613823892837,19.7613823892837,13.2458236705937,20.3598414263735,20.475660139073,19.0790096651706,21.3097489150329,19.3631885709812,21.3455887443993,49.1144998305747
45,92.9793778838065,92.9793778838065,118.847421440511,109.208836701734,109.485226699733,104.156001165522,109.623626106838,108.908264152373,113.814183524578,204.193381825799
46,157.957763538518,157.957763538518,191.656962125299,173.038116956809,173.318411947135,169.595914611958,175.419347666609,164.332095257101,171.269858204101,226.654763857517
47,19.789525916578,19.789525916578,9.29219605820182,19.6845921480269,19.739883910567,18.1406786289009,18.9594395532227,17.9932742419075,18.2429889549477,2.00253840978132
48,11.394941002082,11.394941002082,3.04334155546109,15.6854904952023,15.7270162013832,12.5537265366434,12.963309625141,11.2673121715306,10.9206259557232,2.00513466878555
49,40.9205042252004,40.9205042252004,33.2387804607668,25.5675629637221,25.703102398474,31.9329172589313,29.2036475188183,28.2512074972238,26.5717338811334,66.5978231035982
50,220.167262078756,220.167262078756,227.639082533208,222.965854030315,222.435473846042,224.092394124276,217.963866733146,208.110975733063,181.999140718174,80.8351513791946
51,191.494318404744,191.494318404744,205.747586006063,168.193621388718,167.432155320021,180.615662409999,172.657459314595,179.149614106596,169.854404368681,477.737909937303
52,19.4321490498394,19.4321490498394,8.77944145620082,24.1334163304949,24.2791139313296,20.5490855045195,20.6525986826307,17.6407731140447,17.3527494857353,92.9686040346828
53,133.899071774276,133.899071774276,154.031540140613,168.009697060181,167.90204081214,160.328651854497,165.852450189875,158.810650340295,166.428890667444,83.6402358202512
54,65.0760988808662,65.0760988808662,81.3186336087733,58.6290938004878,58.0174537188012,64.0493971677827,56.7135187891968,63.4040176233769,60.7865856146565,49.6154942790242
55,35.0120507837324,35.0120507837324,40.5360474665061,38.372935322991,38.6226784904693,35.9475657258233,40.1642564522292,38.6207460162462,40.6097196130556,92.0325493054497
56,49.0438786629556,49.0438786629556,52.199580340107,45.6168951451317,45.1575147575965,48.0954102818036,43.2067122519615,50.8360543368307,47.9833478544694,184.229799139064
57,14.5844038356056,14.5844038356056,7.79925840849687,14.1287860330703,14.2303594971128,13.703127586553,15.1914319738993,13.8062094055819,14.1202350199921,14.9183083533824
58,32.720894885966,32.720894885966,54.6829304833032,43.7376401591236,43.9047703818712,40.9644782811709,45.6392147130944,41.0736430678988,41.6625805962622,80.3141416964924
59,225.761351704625,225.761351704625,232.85882626952,214.167629108792,213.714411253379,218.051508864994,209.240341945286,214.91807499307,211.560797044691,228.206054631686
60,34.5588259353151,34.5588259353151,38.0412900430993,22.6843680049112,22.5292150624492,26.0146695195589,21.3816526393144,32.6425494857926,31.5036202211546,5.15583781950275
61,62.4376131884019,62.4376131884019,84.8138291096766,72.1980576035322,72.2303401781384,71.6235719500878,74.8639367685212,67.0517995178927,67.11017985995,80.7668838088504
62,6.7769052967864,6.7769052967864,2.24176118832937,8.93381575750639,9.04713408381698,6.48869715401655,8.99872212859801,5.93405070052458,5.93960917781864,1.71773539722731
63,5.60852527650963,5.60852527650963,2.67217140768957,7.40448713404478,7.52613595183271,5.97035127452793,9.04016960692298,4.96995645737771,5.11999491410591,1.8026876956612
64,14.1800634713283,14.1800634713283,10.5716702156192,15.7307369271908,15.8200412374955,15.2342799858605,17.7178933862432,13.9053710649981,14.8784251750987,47.3157620042574
65,19.3574802366429,19.3574802366429,38.4323284370698,25.8426459877657,25.9907241052572,25.1541563843125,29.5642109807727,23.2775302815061,23.2011159837115,43.0816604923331
66,18.0278873627349,18.0278873627349,19.2605446093953,21.5438748417591,21.6387743381356,20.8007992922684,24.1890454315563,19.646001954253,20.6185907210247,24.5025403702374
67,24.5732091811982,24.5732091811982,40.1679136497303,31.5547155900114,31.6865501208579,31.4880863652786,35.0512737866954,26.7927120412622,27.4090510555809,23.5493979317558
68,44.0406321451078,44.0406321451078,42.3763534536037,31.0524198925529,30.7580674172003,34.4075782622068,25.7671820351411,40.9445081427912,40.2133241632259,50.8655968722004
69,58.2291664478845,58.2291664478845,83.6132667721625,66.568453773536,66.7125848165725,66.2175531374725,70.6001979314803,62.1180972598492,63.3405321484659,115.639144918128
70,15.8270755483264,15.8270755483264,7.73527819329812,14.3344946087137,14.3823733845784,14.3031443743373,15.3722912263137,13.8820657479547,14.3840409665393,2.83372608012719
71,99.8632155628478,99.8632155628478,130.173175332273,136.805495371831,137.252888644455,124.883766650214,129.540751341347,133.365386490515,147.291908862944,362.655837170028
72,247.849448552026,247.849448552026,326.861872448512,316.060161338308,316.613499863794,301.759275180412,308.207339764703,321.784629013441,338.026867634669,609.959431685651
73,77.8459576810357,77.8459576810357,116.857304344947,112.98385592672,113.479167854038,103.489068033228,108.378734458763,106.959207175401,116.253988751912,70.8132970240914
74,147.630230401035,147.630230401035,169.337843893142,143.772438174156,144.131321247424,149.956195248245,155.783625308454,155.391524476066,160.641831823315,324.723446636666
75,18.3921348853253,18.3921348853253,7.07065834571821,21.1215554497658,21.1409181266385,18.1473430686793,19.1106357788309,16.9740625070076,17.6031625167106,59.0237285870901
76,21.0198014619696,21.0198014619696,10.103562541375,23.7669324766714,23.7741112524014,20.997753178508,21.2273258641209,20.2043441365557,20.3800856999776,84.0504772362477
77,48.6014357990797,48.6014357990797,49.1806040079563,44.8564248721409,45.0331267645978,47.3986541495795,51.0575111122436,54.3440355792982,58.2294679461689,97.9281726113704
78,24.9168609969847,24.9168609969847,11.1578148087411,28.8580321929913,28.8267669768274,25.2164448933147,26.458533873684,24.319718904054,25.437015540226,43.2850030696065
79,38.9304563936168,38.9304563936168,38.8485597588157,49.9942049605381,49.7257171664727,43.7250605148219,41.0345356553141,40.6014719464722,38.162312033659,45.4938771011425
80,54.9432130159201,54.9432130159201,52.4240228260395,60.9504324483989,60.6404538950101,55.3876598827951,52.1977015595975,46.1988548754391,43.0595823647849,9.61702336067948
81,85.3886297664188,85.3886297664188,97.2193387389506,78.0008695617053,78.4960493782722,89.0095393602634,94.1958181588521,83.8432349643168,89.4812232060308,239.950702564861
82,60.1480245511399,60.1480245511399,67.6445865715045,55.43975685292,55.7405834481078,60.8741169763526,65.4830016612317,63.0210006647155,68.6140783416395,40.9545099731528
83,40.3994167640587,40.3994167640587,37.0870482071539,35.5490583576479,35.8810002116,35.7470590358234,38.262123188996,40.7963817420956,48.143426172942,140.034572086023
84,16.915842113877,16.915842113877,30.3666629930925,21.2042101638562,21.5479599589592,18.6092340055525,22.6407146340458,18.0110937102836,18.942797003042,14.1517732332172
85,5.76266970596613,5.76266970596613,0.586328171757084,13.7653763974794,13.958484359614,10.0287044654545,11.2390256723397,5.30068603962237,5.30840567919176,17.9513948899465
86,33.8290567510499,33.8290567510499,50.6496900790466,42.6040893733287,42.5293014828093,40.4052715505098,44.3522805671091,38.6644015457764,39.9393399916238,61.5952396265863
87,141.385796990188,141.385796990188,148.701027608532,132.775593520656,131.376789963507,138.621425232037,129.497171573508,134.299403206958,133.626742695251,123.054373175535
88,17.6738852009805,17.6738852009805,19.1644955606078,11.991640090338,12.167899899163,12.985205124125,10.4370373190886,17.4675150156714,17.3600012865037,18.0525814220693
89,45.7117945476872,45.7117945476872,48.9344611595363,29.152736375058,28.4998916120112,35.3929088971881,27.6458485951066,41.9209388796768,39.9529885638007,50.9499074631861
90,21.7308327336922,21.7308327336922,39.2744430803026,32.1936269228355,32.3223399663597,29.6789660406478,33.8254040493015,30.1097028415061,31.2324568707817,25.2851427323657
91,11.3360903120533,11.3360903120533,26.5367725462906,20.9486909718239,21.1044729195786,18.5018106968657,22.4593877850509,13.7061794892924,13.9017971263161,6.59801982781874
92,30.7797631940023,30.7797631940023,41.3072292470389,40.9283726670126,41.1013808323637,37.6145855528871,41.9001632356512,42.7470278133592,44.6385772269865,174.885809032976
93,38.6089944722812,38.6089944722812,49.356539835118,47.6254554926021,47.7019333572128,44.3292421290257,48.7270234333011,42.4788350665753,43.2556100562829,68.877467236264
94,8.8282918025152,8.8282918025152,4.11149858270273,12.6830170713597,13.3539260184448,8.85318166685515,11.2277457756546,8.34380421596889,8.44582819622563,25.767687187895
95,168.845935379895,168.845935379895,157.284326971863,115.468448904134,114.340500056936,133.254943516733,126.406944862986,143.706714575116,141.53297097905,91.8576423248681
96,301.822068440403,301.822068440403,290.154867510221,264.164736243206,262.996359468888,277.946359657797,271.110270908752,262.686756390018,255.168324276546,249.834631583591
97,806.817211824032,806.817211824032,796.295796057171,758.29013924566,756.819866966021,776.428271983389,768.65348821308,775.543901321218,762.746166459642,813.27453157715
98,46.5520251818121,46.5520251818121,39.0915400671257,42.4732967310716,43.6427692873672,31.1174663052958,32.0953234608905,34.0333920283977,38.5705265097252,153.757698838556
99,28.167575986018,28.167575986018,16.7439563387686,27.7738317956128,29.3194421315252,17.292070165756,17.1656018587205,19.0142384768596,18.8397824324185,87.7416996576809
100,24.4784354043003,24.4784354043003,21.566929841463,21.6837452594045,23.4625346876823,17.800956289206,19.9124416566216,17.8942811572664,19.3803493109489,28.6806726410955
