"series","Basec","EnergyScore_Optcv_1"
28,105.567681060946,292.5246441829
29,228.636105865753,21.1353060739147
30,22.5520262717306,5.41552664736398
31,23.8512127663176,50.7197745324945
32,17.4506260055407,7.5454669407145
33,48.5131356091197,26.1463048360445
34,59.8253779660546,8.78297996109132
35,28.3576758128494,7.19124502116391
36,221.685632921681,304.466730701239
37,25.5767610642009,22.7756571419351
38,100.354284628638,117.332471620693
39,96.6662441209569,85.173358958161
40,119.704717449793,81.2020664122234
41,29.2382577055555,170.610450744239
42,22.2799795512611,48.316043629069
43,21.1553692797693,39.1922192574652
44,53.0243647836995,15.8214458806954
45,73.4536910111776,3.38456132304608
46,21.4008002723536,10.7270174186342
47,85.9997294002727,72.6581022223694
48,16.3718641081744,3.50202309926628
49,53.3832778023118,85.9403622768228
50,74.5213890110017,15.7561769401775
51,97.3354451546628,151.095720827604
52,29.984273262251,22.0098886263264
53,39.3349320875925,89.1121166927526
54,19.296706595761,19.5410923260553
55,27.1539238025867,13.2193123705809
56,17.2939326179863,16.4698974228795
57,14.0071036226657,50.0979729709296
58,11.8576755466704,39.0164346067756
59,24.0178379607968,91.9837402635687
60,22.666506564531,35.3644223717337
61,7.17908610262561,8.06643015937804
62,6.38703528362913,16.572359365699
63,4.49263356749227,6.78460707944758
64,17.7012650397263,16.320318845493
65,27.7770697946597,41.0149244319133
66,18.017686294676,29.8636087371018
67,27.6722194860776,31.7205993635052
68,8.01054263847317,2.99552436812294
69,29.2311072039141,45.9914134498719
70,15.1861070130256,26.1846803411658
71,142.374827467051,101.756748439414
72,258.212241168549,123.899104685498
73,48.7515186700312,69.9258647989283
74,35.7062818922482,59.3263100097971
75,28.0081947879269,47.4274089455366
76,57.2622876653686,52.5341123333704
77,32.9676536797976,58.9715095357265
78,35.8406154180263,9.47532594146365
79,32.4514905126588,10.4124661326054
80,51.5001401747961,120.113011207574
81,77.6110604988328,147.881076278689
82,77.0423918865539,118.808335858777
83,39.3134716892401,87.6404813809382
84,7.12554626770749,7.45922120484416
85,5.94558138213968,2.62582323946832
86,10.4454112717185,3.00723459939732
87,20.2272470415645,26.369521496092
88,10.0293427144178,5.24460535006646
89,7.16137748358451,1.65398572049361
90,14.4429190165529,1.4118016477134
91,13.8105681213859,17.6662490299864
92,34.4693457633546,61.7862718302722
93,21.7909315319922,37.3103607400967
94,37.8648137043489,47.2755512755736
95,30.141452283048,6.54817298618637
96,46.2545716979576,166.802107487496
97,46.1864245585764,143.173641280669
98,228.406393010384,21.1353060739147
99,24.7643390437698,5.41552664736398
100,24.7525739408878,50.7197745324945
101,8.40153575220065,6.59609846909441
102,15.5412868697408,18.0033169279722
103,27.3968704644643,34.8891215794708
104,7.69220864833178,3.17310981058565
105,53.8882239036784,7.91917697491669
106,59.8620964651596,12.9482020251848
107,11.4625618071601,26.811331432435
108,15.9429642200082,11.9574811459782
109,44.7885004925151,37.4030646305284
110,27.9148406589316,17.5138409713176
111,9.83935372713682,23.44850952812
1,439.339320983023,439.339320983023
2,335.360565875279,409.966782752464
3,149.49238576385,296.504131959885
4,165.115754700941,64.3482230326117
5,131.172883370786,141.411265589404
6,299.325964220257,34.5549673339669
7,46.1531857391483,10.8206123099274
8,535.964375724427,516.938910559067
9,74.0155231407851,281.489194164581
10,71.4549020708669,117.41788649975
11,154.889703577993,189.148982569209
12,156.422378188658,180.218820456324
13,57.7899462892451,175.542203029497
14,24.842727614591,105.264504856332
15,58.913645104144,203.783974990718
16,64.1246437819507,58.1415027140651
17,42.4318148430407,44.1040623534587
18,56.5474193889112,75.6099550538971
19,84.8011971440665,57.153619559896
20,285.998303264515,89.2427752348315
21,70.5968066987607,169.484500067241
22,82.6568322335376,21.8498090969542
23,113.403247513918,118.81761005372
24,178.814637834229,112.43475000434
25,18.5869510133956,5.66601950925847
26,21.968473731274,85.3003537454059
27,17.8196079129484,33.946880159858
28,136.754215314659,268.736709375867
29,62.9342544073433,153.451846641479
30,51.0245816065346,138.412190613603
31,23.5127978809828,5.94942344933929
32,25.7583507940024,12.1103796402787
33,24.7189332961222,5.75053863016654
34,308.097549753616,317.854808600908
35,180.996061731999,198.229910114938
36,144.198252074391,303.969376462408
37,162.019173986254,176.261085026288
38,53.965875855362,6.92138806554541
39,57.8859065893445,137.382433910731
40,150.946969805898,189.148982569209
41,26.1448310248255,51.9224789499837
42,75.5387277560135,95.8424996803153
43,55.3029810320567,93.5751059001129
44,133.079454849351,138.343022256166
45,49.0453702300052,157.493512401332
46,26.9122806949776,11.5670103666528
47,25.8985117217792,37.9956049401428
48,24.7491518352248,53.5185926901892
49,28.5166442480375,105.264504856332
50,83.3904943852948,120.5980851863
51,27.3931342655625,19.1149897085349
52,24.6821497497037,56.9529674750426
53,72.2952754976048,58.1415027140651
54,17.718874051326,20.0282351618453
55,40.5076670496961,34.9915274467897
56,22.3075598367511,3.68158621503826
57,17.8635897982005,14.3512730743978
58,11.4165516499969,24.1955643437052
59,48.0805530600483,94.9892424845429
60,12.616184703319,4.36292633776056
61,24.5311799943664,24.3710830499073
62,7.12412823065575,3.01406356962734
63,8.47247755142912,10.6685683338383
64,19.8545829505906,43.8665686131877
65,7.24567169678126,7.53970244339543
66,110.155635472108,120.953474119641
67,13.2690268114325,20.4031631844121
68,5.5365239471592,13.1524358445037
69,38.9388470785695,44.1643344843141
70,15.192646499152,26.9243913581701
71,118.822434710646,257.191467176933
72,58.164681127222,16.4580742519925
73,56.1699971745036,149.667028852991
74,47.9159515265594,143.721026574156
75,31.4892640707932,3.64895120879552
76,26.7066589680144,59.5698412711898
77,30.1949846920543,11.0770620181927
78,29.3586997167999,17.5171481483731
79,44.4533198745315,9.66061093122264
80,48.4546029662481,13.2676233534006
81,29.2081487860293,46.9927652901313
82,76.6710589135462,71.5903259103138
83,117.715961195294,43.5126836634914
84,5.37631060676134,2.65743085718958
85,55.298120868341,74.63150039442
86,17.1435919294575,3.49226075387964
87,13.79709278135,15.5572787146381
88,4.80669853192254,12.7011106463855
89,28.8571386107519,30.9912676836511
90,8.82308075182307,12.4111294317726
91,4.47203389387738,1.43102746585087
92,37.6008007944693,73.5016611142371
93,14.0213812397957,4.23111820804311
94,19.1614986923774,43.9563797903001
95,32.8681216678119,4.62730878612809
96,91.5797726879526,189.881949094909
97,47.2033891746222,82.3176557513146
98,59.0751230064164,153.451846641479
99,48.2810265687919,138.412190613603
100,24.0795353907396,5.94942344933929
101,11.4464620172457,3.04194510698016
102,36.2860754664442,19.5224664033181
103,17.0573968225742,30.2761616756516
104,4.55182241459136,21.9500785569932
105,225.565839167623,238.722274744389
106,93.7115531023935,61.9998172138185
107,33.85575442631,16.9967762875052
108,9.06665731930123,13.4421080075974
109,17.0840074112459,13.9662694764042
110,144.649467800496,176.045738811188
111,4.8978137663713,1.81588968364534
1,907.411390288294,907.411390288294
2,233.594930308903,309.653810719631
3,477.667666145607,170.349576066312
4,1015.5640695461,982.587801477835
5,50.4099674648769,104.666681802513
6,274.052895489718,45.9092823373861
7,89.200426850574,187.354313086499
8,54.8352922074521,127.4959695257
9,149.802550818125,326.280020882061
10,298.9676818276,257.133325198435
11,68.9202724101275,22.3814149591561
12,67.3885409410676,37.0694834993787
13,48.3095206367364,16.8094603702908
14,46.3410747989222,45.3025211355996
15,230.828879946668,42.7545311542085
16,44.1950954698484,83.3620051712672
17,152.060892836107,114.572584159913
18,215.613384942587,96.915377944592
19,53.21785838441,21.4718121226829
20,334.273708166015,339.211494240145
21,57.8882895564891,11.9059346382136
22,121.165129642805,49.8597192534542
23,677.212765168237,629.775073351501
24,66.2376088506269,6.70310456742479
25,150.422798551077,199.096086820538
26,114.425131457305,18.6073071011142
27,45.659694474928,23.6898860024518
28,97.1436452609238,82.5512053231986
29,310.590959906197,204.52392354041
30,71.7454031759898,181.140612901764
31,80.8911608300027,90.6476264449249
32,17.6686513569621,6.74673992141726
33,56.5078594777158,116.525387498304
34,41.7583350362538,154.324285181576
35,22.0613451921454,9.96767716919911
36,160.565150036282,328.882892950808
37,30.5807762385538,10.557421114455
38,38.5440184229506,5.88929364342242
39,286.818116066719,259.351070469497
40,81.1719278622331,22.3814149591561
41,20.5979049530767,126.661901245631
42,71.3010510148157,50.4218723887583
43,27.6092359706892,90.6948210674319
44,184.444246039961,225.222065503154
45,48.1338783614187,27.9492941978473
46,23.2611603572734,47.6265932959887
47,21.1530240792683,3.15444414200231
48,49.3773898136327,62.5729961804624
49,53.9251315070378,45.3025211355996
50,128.021355164684,27.4852681381824
51,25.902363192291,83.5567842493612
52,147.275672597447,113.339036370657
53,40.5906739024708,83.3620051712672
54,51.5408629355399,53.4889951558348
55,50.7219032013956,86.2369387118821
56,20.146173851008,12.3210435601741
57,153.200823167534,129.169236890808
58,16.8001508105525,58.4775939700079
59,23.632084083071,106.931274796167
60,123.840317814023,147.557997647411
61,10.9505927583358,1.71813139295073
62,5.01287496594764,1.63033530179176
63,7.70772284456544,10.6705794080038
64,31.3559922757125,34.8528172940442
65,13.0249530582695,28.8908967208876
66,73.6852790783107,81.5298196803141
67,7.94828976629195,20.825516193433
68,40.7840445861507,36.830426865857
69,12.9392284585718,25.4314513488082
70,14.8530368094363,27.7563667454548
71,64.0760137730366,17.0880534100719
72,374.368879560468,262.319234339582
73,66.8301386526407,123.42194171306
74,33.0507340227732,27.3127704518444
75,19.5640062820686,23.3489945592546
76,31.448123165917,61.9321995638434
77,25.9060459697417,6.73274552324076
78,25.7552401801304,27.6066264833464
79,46.3491708498758,57.5882835066102
80,52.7888515290546,89.3877989863098
81,655.975982880474,604.211654762922
82,35.5035385531761,25.2835185863211
83,52.4669987198529,47.4264181360732
84,13.8468743890427,9.94402150248382
85,42.4356833711992,60.4081644342878
86,10.3345511286229,4.90843051484142
87,108.682440297524,112.370573876201
88,56.5806836002766,82.5547656796734
89,8.5556640781439,5.32323113197033
90,10.7884104973921,20.5445457474008
91,9.47575609130432,12.9525016344735
92,29.1909235399708,2.22240994198327
93,14.3328090134319,7.42568895031106
94,40.251970561765,37.4981547760843
95,92.6309666277049,90.9146937481727
96,46.3862569230323,26.0310832746999
97,74.5660125076586,46.2832136551273
98,298.431884811482,204.52392354041
99,76.0907743301931,181.140612901764
100,76.8975788348699,90.6476264449249
101,9.77729224195716,9.83382564295658
102,14.4042781938433,2.34948229568183
103,81.8280015121528,99.2580605472772
104,5.09254545563464,17.1118031765821
105,32.0781625745954,89.6080196469072
106,92.7721518528231,12.3470497545421
107,24.7094937463329,52.5101195831579
108,6.5397729205555,3.50204611452156
109,6.79931445444685,5.06749059053398
110,13.0023250636547,17.2110314730671
111,11.1662409485782,7.44480764847239
1,1608.24973687871,1608.24973687871
2,360.27463275255,471.303247623543
3,134.45552265171,74.8851529401666
4,586.478980212973,561.652892659453
5,49.4953865122818,25.5318189648345
6,133.414818020356,502.538477449728
7,46.6844011095674,172.155909067014
8,75.9262237040148,111.486232321645
9,402.914083888659,326.986748264132
10,612.242234496639,402.817221727111
11,89.9403444089769,40.2644752308042
12,194.182679570791,133.734327751966
13,50.5714618484691,168.35043529326
14,109.335313453077,93.8015096751097
15,84.328055613222,52.7816252559448
16,28.4685711720015,7.42041056306079
17,27.3100881969169,56.9890097828815
18,36.8212513630777,46.813411388028
19,130.224971379071,168.891700245092
20,395.38260394418,359.130832568201
21,340.441097794927,381.937685774517
22,65.749865299496,162.694623281508
23,89.5404944123085,56.5540151025001
24,74.1171823647595,50.2703045542095
25,16.4395314774487,9.36569314036224
26,17.7717810034648,28.7531890624037
27,29.9559995328967,45.0077265577653
28,500.66072298628,375.581305266233
29,95.6408896366983,53.9838187508351
30,23.7501718917437,69.6052689597378
31,61.3237306721598,93.0146467178815
32,38.0953215243951,86.6350728834117
33,27.4031395512599,3.93805018377074
34,64.8404153923236,85.786277982777
35,17.5246328596736,26.5354629746817
36,444.81781454701,330.162667122702
37,26.1254743429312,51.6857369985767
38,39.469399253154,40.7287776689367
39,590.698343542933,361.935002214145
40,92.9121585462734,40.2644752308042
41,94.7379018881826,32.2403167886026
42,15.8199454754924,32.5201038222758
43,50.0420960303827,67.1278137312679
44,151.336262289192,142.903293263515
45,29.474570827969,66.3633853385102
46,29.5604694990258,78.6048537473202
47,21.145231654141,17.5483380063088
48,11.5640622912716,5.86514457350227
49,116.352217831738,93.8015096751097
50,106.405918297278,197.968029810108
51,36.3062709649956,135.23180391662
52,25.6603557477152,3.39258468431155
53,27.4190784575917,7.42041056306079
54,13.7128575419002,12.9948979316065
55,32.7812590298385,35.2127503745925
56,21.7622821063183,9.77111468741195
57,19.7348179620048,55.3837307306112
58,22.1831906849749,21.1788361468432
59,29.3597283657112,14.4557057205285
60,11.9109559990262,15.8476090390497
61,6.38513893320948,1.10018946787894
62,5.70075435353988,6.94264436053323
63,5.81537012814427,1.705293611527
64,21.2783553098972,1.62687365024692
65,12.0246493774045,24.6768782811176
66,46.1777136797593,69.6647393486591
67,38.1336931562095,49.7293112704246
68,52.7641529166765,53.4736089778353
69,10.8378898630639,14.6871928089179
70,16.5446224022668,2.15223659138938
71,68.6376951758096,24.2647546272305
72,361.060734819184,275.11869180466
73,96.3731994399054,63.6934348695656
74,31.2758858643503,35.1260928550531
75,226.312398831994,285.330076421827
76,46.6720912529829,84.6062114877728
77,216.437429701288,244.589154225166
78,35.2372786347247,26.6847239634658
79,28.4201432014703,74.5064084771501
80,69.6171399112287,61.545942425918
81,105.206309816652,113.515696123175
82,25.7309567924812,43.8771690678137
83,50.2586739365582,6.28619328537058
84,33.6300208609664,56.5859432435997
85,5.32395864697184,12.7354307385516
86,25.9265645804711,26.2409519708426
87,14.4373091593356,40.806356201874
88,5.86640297656176,1.35693915169882
89,9.33952008683921,18.9952342486693
90,13.2809675361922,2.65757926333519
91,12.0337746689794,3.13036981008706
92,57.1392976723546,66.7980528152156
93,17.6801689022184,25.37307682497
94,13.0590529722899,19.4932881914343
95,148.853590220167,47.8779781771798
96,75.792083801511,42.3729214872819
97,326.509716479315,283.802152160291
98,94.3739397713393,53.9838187508351
99,25.0876738954171,69.6052689597378
100,59.2908527783911,93.0146467178815
101,27.0036706705867,40.3970504654917
102,19.7294599515308,46.1119347480083
103,11.8247355516787,3.62368232069604
104,11.5127594381522,3.65996504348372
105,130.104043741135,103.332330760453
106,22.4803826464705,13.9571500070782
107,10.0381450356512,8.69764118486919
108,4.73936448997542,6.94625582904341
109,21.8220658669181,27.0564834453314
110,15.6113826341426,2.73324343599639
111,5.23804019366841,1.98262474515378
1,461.166890827606,461.166890827606
2,173.940330420071,354.362820659451
3,99.0104708437466,104.483863979703
4,232.472383677887,122.740810660097
5,114.738039859334,108.562740853084
6,530.52315774608,191.984244014623
7,68.8164530579317,154.825543497326
8,160.040081851533,106.285074062757
9,142.67008703337,325.341950451434
10,124.491487632886,40.8432205130798
11,202.785891921192,215.430052388784
12,38.5424386918636,19.1091086670775
13,335.223305188055,225.316030726819
14,51.2875810914421,63.4505629597522
15,78.7872234948643,44.8531485233999
16,34.7792058724315,7.62816626545431
17,29.3279031025227,112.850209459841
18,30.0374375474181,62.7547444083193
19,36.7715641557592,20.7127969979355
20,539.214743848078,348.372312748703
21,218.028304482508,327.369091164969
22,152.781966529734,446.310649744781
23,95.2386683742481,41.6595270873528
24,42.6048136775665,66.4985794455189
25,22.3520592068242,5.72763445966735
26,113.925499045329,169.252607042513
27,31.2623481511193,42.9075788582095
28,67.1114896199398,132.588746924076
29,206.454574268755,57.0853185520914
30,29.4431172685764,6.11410620608202
31,26.6253151509746,17.7967315728776
32,109.229947960226,128.309665737124
33,21.2432672984572,58.6801678642631
34,201.844784820272,159.447534023038
35,23.7995713628636,24.5573514996605
36,177.249889551659,311.481652853387
37,28.2210811401448,76.9632199776816
38,38.4984936913482,17.9890983973019
39,101.018424652989,67.0210899807344
40,203.389917075827,215.430052388784
41,29.3513236862384,99.1871846039118
42,33.468375960138,14.2012871631288
43,41.0512825848902,91.7917669487191
44,16.9240004566214,2.36109240136987
45,73.8724233421976,64.1771897304886
46,53.1340389603588,3.3453168008106
47,152.77227277803,189.245007479759
48,11.1455777023383,16.3007005818913
49,53.0177158516312,63.4505629597522
50,57.8795824897518,78.3486703818973
51,23.923554238532,27.7883657766837
52,43.9902514447576,3.69240013948914
53,28.9552248386524,7.62816626545431
54,22.2767567648528,109.142321622571
55,15.2431175148058,6.59064872087146
56,28.1714791377799,3.99521230689209
57,18.8814357677222,2.95677141782002
58,18.4221030572764,17.8560378262364
59,18.9088398769927,114.467853219817
60,28.3018659288749,63.3052840826412
61,6.41257379887087,18.0771522743823
62,13.6823307283459,15.750549055905
63,11.7582087148165,15.4113181873765
64,22.9038560769685,71.4925753813595
65,11.0424320105344,4.45138961312332
66,15.4025536843626,3.08120901680293
67,38.5534492039401,50.47972789925
68,13.7615090134795,14.2019711666009
69,10.4597825783777,6.01275975729788
70,15.9293920492726,28.9732563790603
71,65.28514880411,9.51276498951646
72,294.929813052167,171.309472305939
73,109.670807893943,187.93309166894
74,98.1579010301003,121.062771972913
75,21.501465386768,4.08674456301213
76,223.30616414944,264.913896266763
77,37.155296772411,47.820189810995
78,98.8871064375845,77.0293289774262
79,39.9065619759652,100.508865055745
80,58.2327069351468,268.507253229721
81,38.2696577557212,12.1526631425144
82,40.1809904099903,72.1368014444394
83,34.6462061935428,35.1966523608301
84,5.37275592675111,4.41697711399432
85,11.4846654204015,26.127525641411
86,20.6910280788374,53.2400782194935
87,23.005272064838,5.03777090934205
88,30.9388211390864,45.6918257303704
89,9.26183425189923,2.29284835808351
90,11.0037730980435,40.5141254625633
91,6.37849368137487,5.66141365620557
92,41.4082163313649,129.349020421407
93,15.0842232599142,13.7071561617063
94,52.0140708253197,63.64689512533
95,30.441422248113,194.725183119557
96,44.663346502877,19.3613628801665
97,61.9572590553738,51.5355791195533
98,200.204938940564,57.0853185520914
99,24.5140623969404,6.11410620608202
100,26.1248779790914,17.7967315728776
101,41.2185756873852,51.3270714487704
102,60.7071152220584,76.8602142239455
103,45.4421106298457,43.5128584881838
104,4.43834911105787,15.0113669177982
105,95.162169229795,63.8081654771248
106,43.0544655262186,72.2739873121453
107,23.1332846743236,23.1152318010855
108,5.04589671374173,5.29431330953243
109,7.06882653099443,5.86879231627132
110,19.0602490991171,45.6937417118422
111,5.17849868817345,9.34194897678703
