"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
1,1911.84399702701,2685.98952161237,2744.79229791563,1607.68989417631,1604.32754228899,992.272539232793,993.687385860467,1588.7041525508
2,807.540028769999,946.296836136884,1001.93634907413,718.803844429372,729.880538906289,1017.59960352038,1129.23148296151,320.240356184774
3,652.256800503894,1759.43518722239,838.347839599436,743.053764218585,748.165403774522,914.733774439454,976.032538301228,501.482587041861
4,1707.39583234215,365.802512281838,888.509666408454,1182.46893072661,1146.12808266354,792.910724046914,744.991660268192,685.932622257763
5,175.108239303234,372.145884563872,237.109488720419,246.720764233052,248.730463586769,183.148873691911,182.999461078814,431.439486401633
6,1914.42463502225,2225.8419047498,1869.38542871157,2214.90002671705,2208.06016422318,2334.18755418121,2333.64941677666,1338.44423911465
7,195.944816141008,228.607982039922,214.533933481975,310.584496645811,309.97435422881,189.747423644491,189.297801395278,369.749647912756
8,177.704756317441,158.570115697372,165.536053553797,200.526454071167,202.779737107356,143.454838885872,143.586003400823,162.921156252484
9,354.892352025541,467.414456664296,380.534985723731,305.425184662036,288.67431677725,415.72179829286,408.776171664155,208.714478260055
10,259.285045995312,220.775954677431,251.438365746719,272.03371233387,288.862327069739,207.017981603479,210.193766762414,738.700751447352
11,225.065018771565,251.711981727415,226.55084314757,157.385277526543,154.1130086912,181.399605893371,180.110365555911,69.6672014242575
12,290.559260314645,197.168961182816,200.739922258243,162.926374298411,290.559260314645,180.863189791913,290.559260314645,290.559260314645
13,656.596305352799,336.847055509819,447.540170482335,362.178768336239,329.397607586964,408.1390874272,385.033697009213,286.865692162038
14,162.431531039756,39.5696149460426,62.681172290898,70.7962068927039,82.9943719319302,63.9984120324641,62.100541146677,36.8660168963475
15,601.533137171866,1278.64054122366,848.725592776188,817.939443304037,882.55947438808,1008.40855495183,1075.25812141715,692.684748993887
16,94.9879585683743,193.361069521723,95.360711189701,88.1744027620108,87.2421085480114,73.9842726267999,73.6177532322701,58.7063394215717
17,102.110498013554,291.103263937059,168.284458360073,143.3859564582,141.145768718328,168.353831795827,165.039243383781,87.5832107687521
18,79.3629867362143,105.562522241555,72.8181003777294,119.343108338252,118.822676493341,80.401867422036,79.7566562655039,147.138267072482
19,211.504898256592,193.435899147153,278.850641786979,186.738061807628,192.63784632037,226.575665629553,232.544150743889,257.168741601893
20,366.156729133092,466.927593262646,395.02930223694,242.714763612918,237.896803726909,246.09811149204,244.27632577544,332.148666688978
21,231.934147516875,217.68799259529,380.878372755104,400.007172939816,432.994494403038,375.268364472506,382.408410337959,168.96176720043
22,251.617302559783,203.261496257261,292.226541968431,384.048433573411,414.202437563837,295.985731962438,301.885605691404,116.924873877048
23,221.794200829708,209.331204320562,322.284962312942,374.870392098096,221.794200829708,318.378176579144,221.794200829708,221.794200829708
24,92.7118004764475,102.762389532057,73.5122865838166,86.9333269007786,87.5197291808269,61.70200391719,61.6942458538232,122.463325479354
25,280.373169321904,349.301989489627,269.746876903013,212.014524079066,210.956473453536,282.434245213607,281.847008627266,72.4385145912285
26,59.965673784694,63.1590300180886,103.592717332596,109.241869684197,110.167005963056,96.8089904206186,97.0420098479663,194.010428528931
27,58.9659051944653,72.8654931286195,43.4257031112462,62.6535309714441,63.2183093913384,43.2118534297276,43.2013801320033,83.9787051369431
28,1878.58353518515,1986.41272646915,1879.76365103659,2081.29485008761,2078.81647934336,2096.41139696528,2096.01951619156,1188.97556338375
29,142.639858865971,157.98555465633,136.242864113159,147.094983300443,146.959450031312,122.139124380907,122.072130061177,168.490457903812
30,61.4460742839663,68.6273542719927,54.4994140895814,99.293865624082,99.3357492833042,56.9579569115934,56.9143162601821,41.5210819886879
31,132.69963730438,167.183066306812,145.707574552597,171.448789291452,170.558982658447,147.631250887541,147.558555967324,38.4274068840531
32,61.5769261999055,53.9695801288919,54.693248035836,95.7280439706986,95.9345741935295,47.1814527202034,47.2028886449144,188.617542648773
33,40.4476566104324,44.2745626494306,34.7005184315795,94.6637558794283,94.7589996672295,37.3448640800926,37.3249682410252,160.784526608686
34,122.494131207014,117.707108261601,121.814918510651,114.65926770798,115.700403635357,103.443095804633,103.538116179652,84.8034332251076
35,48.6372769168012,54.0675796621027,44.9062476084609,105.265102124728,106.33330939865,52.5948624155351,52.8875542411678,91.8962679629191
36,285.129311424885,285.129311424885,256.483969018548,217.177843012822,209.531015160946,258.316123640645,255.782562928501,129.805400539924
37,153.237832501695,153.237832501695,124.851493813573,101.683219579629,101.230399678848,120.646878545632,118.910283550955,71.4604806475204
38,253.564741910146,253.564741910146,241.131792779907,175.467193177866,171.031748830345,203.723384962346,201.70710934125,138.098211096308
39,377.980000795813,377.980000795813,401.301592819384,470.629694471616,481.414842306094,417.792869935329,420.610325641751,1003.67295006189
40,251.711981727415,251.711981727415,226.55084314757,157.385277526543,154.1130086912,181.399605893371,180.110365555911,69.6672014242575
41,183.0124000249,183.0124000249,209.195375790419,160.551109680015,218.865620227173,182.382754740478,218.865620227173,105.745871320986
42,93.5541446986534,93.5541446986534,125.705156475071,91.2154970761504,64.2612538325042,85.2906584066146,64.2612538325042,41.3144324095184
43,61.2384765029225,61.2384765029225,72.229860232287,53.5702752907297,83.5697005815609,60.0745271990956,83.5697005815609,148.931893491817
44,45.2713106197755,45.2713106197755,55.2943857064921,42.481836734759,63.7165993557585,45.0409390402452,63.7165993557585,86.4421970721811
45,94.0263458770275,94.0263458770275,127.63939790695,110.220184266453,102.782438602028,112.872887692923,110.120004380388,119.836676865161
46,99.741334227498,99.741334227498,141.168595023342,113.213802237168,105.977637920356,117.929857177281,114.44134514111,167.319895986652
47,121.822731790389,121.822731790389,177.714665817151,130.922609030745,120.749244675516,140.412101636254,135.808118953129,33.7449915702841
48,17.6595146637848,17.6595146637848,4.00804090675002,34.3301964288813,38.2142597682325,24.9484103928307,25.994612789366,27.5213894381849
49,39.5696149460426,39.5696149460426,62.681172290898,70.7962068927039,82.9943719319302,63.9984120324641,62.100541146677,36.8660168963475
50,497.469589341818,497.469589341818,419.19100439377,367.04101169927,497.469589341818,406.304030133148,497.469589341818,497.469589341818
51,468.975074691573,468.975074691573,393.348147478106,320.958875254177,267.07256694482,367.574687755876,343.707775140941,215.122902775479
52,131.602383861894,131.602383861894,52.2011381786121,73.8857413986339,90.0798195623077,70.984817210699,68.3388419892946,38.7391241296266
53,193.361069521723,193.361069521723,95.360711189701,88.1744027620108,87.2421085480114,73.9842726267999,73.6177532322701,58.7063394215717
54,106.178021161488,106.178021161488,70.021935447028,64.8214108436628,63.6865761854814,66.8796832774325,66.1527196019494,29.3791398125503
55,47.6679448797016,47.6679448797016,30.9052976677859,55.4973205671366,56.6735632054317,44.9330310552923,45.2467418420597,51.014328426123
56,159.311175326365,159.311175326365,121.466004224007,110.381174994522,108.568956895491,120.583157825235,119.755133799711,101.56377322376
57,35.8433800173439,35.8433800173439,21.567786343152,34.9907296726682,34.7560547605959,32.944249182902,32.7518578916642,31.5286163492583
58,62.936527485182,62.936527485182,98.7050887532294,62.3358403917227,63.6735351227135,69.1950215404546,70.2735325791838,64.2235068508971
59,191.623805457711,191.623805457711,200.522423675465,188.88689970047,186.914585043533,184.759197667819,183.36170152367,177.459036957574
60,24.431040562871,24.431040562871,15.880032491307,28.6941872795093,28.4556754856332,22.5454033085001,22.4159743449243,28.5478508387375
61,54.4924268426549,54.4924268426549,93.5906546024321,52.7970919005544,54.0631406533356,60.3119133412792,61.4241818777349,84.419695523065
62,9.83045296059625,9.83045296059625,13.7639935915282,22.3067099919525,22.7905144921116,17.6112641415445,18.2304609160706,29.1193951268218
63,14.3498685688795,14.3498685688795,21.9266587892314,20.3054433779128,24.3886669443568,20.8557210766703,23.0220748944203,29.8728071285761
64,36.0356162107797,36.0356162107797,30.7911430224829,36.1059529302255,36.0356162107797,37.5195694357972,36.0356162107797,36.0356162107797
65,45.4728752392106,45.4728752392106,76.8679360424217,43.6888260403303,45.2377553620413,49.502997224085,51.0297010307092,46.9800100480652
66,30.8345401858624,30.8345401858624,22.9720615489664,32.2599474118366,34.1915330083765,33.1707608621589,34.4531443047634,33.160827517661
67,21.9223792304643,21.9223792304643,38.874331405512,24.6134739957442,27.8404231691795,27.19741035331,29.0783349777077,39.1107619741351
68,24.5608884513886,24.5608884513886,23.3626707012836,25.0157461171392,24.5608884513886,20.277985789567,24.5608884513886,24.5608884513886
69,55.1771090998618,55.1771090998618,87.3426469348013,52.3798237607628,53.05919841059,59.4633082845804,60.9418919717499,100.099215667297
70,35.7153585002912,35.7153585002912,38.0292879403613,37.1945053795867,38.8136196916845,39.8561514301921,41.1226972759359,27.9976090660413
71,187.770560336038,187.770560336038,136.411527084411,171.958009807342,173.300307070007,164.152464545113,164.071022850178,164.681202146974
72,184.369859641099,184.369859641099,123.449992835706,162.997396673129,164.725697658294,152.83141648713,152.718763797095,344.211216355842
73,265.780034012865,265.780034012865,178.561766747135,179.374567198585,175.560991054251,200.983936919307,200.10938994985,93.1520627470667
74,152.513363340598,152.513363340598,214.457261696872,201.131046455856,210.355282433353,189.063980803906,191.059183381918,201.768445439032
75,37.3255010368522,37.3255010368522,38.3895686978683,58.3376500014357,64.9492413496604,44.7106655257721,45.4170694757187,30.7622583638137
76,52.2245969933208,52.2245969933208,20.4410325172434,55.8521267731603,59.687722912915,48.6016865618615,49.0946826231506,33.9961423961436
77,92.9225149878953,92.9225149878953,151.007146205092,134.411231618194,142.59418695249,123.691065691939,125.397924305872,56.3268609067455
78,76.7118332069818,76.7118332069818,153.510020712917,144.002873436207,153.220377078792,116.352607881784,117.869294715755,34.4655336507678
79,69.439387898335,69.439387898335,72.2552099098264,111.571072976249,120.762033883815,86.0021878261077,86.8867503358249,35.0615989635903
80,135.845567508031,135.845567508031,128.964718670951,151.989864946337,160.107537766922,136.785871873921,137.631980908351,57.651753001075
81,73.9635341198197,73.9635341198197,90.2740178774853,128.382611617351,74.4098437725868,90.2874622541782,74.4098437725868,166.103318356275
82,155.069845981525,155.069845981525,244.543178251648,243.092673894748,162.47158540049,203.339478947187,162.47158540049,140.642182096693
83,108.789176037602,108.789176037602,91.2111415683975,86.0807378429603,86.0706266532799,90.5420246524304,90.4958140765283,51.6672519297968
84,22.1571797938228,22.1571797938228,54.8895595133326,49.9283802462861,50.1510691818562,37.6092607361656,37.6725787916038,44.338899545834
85,9.88408600705637,9.88408600705637,17.8984728335062,41.1720829458176,41.3401516901905,27.2778242668745,27.336284882016,29.9901076149523
86,48.1694013216996,48.1694013216996,30.0939187649094,42.9247799459317,43.0330673429028,38.9214980918996,38.9179135955207,60.207791176052
87,261.015310424334,261.015310424334,257.718325422269,223.863613721838,223.319375507601,244.198878955984,244.063631084665,49.9243734531446
88,28.0725150291565,28.0725150291565,14.5363383722042,31.9114499774407,31.9674925005584,21.9319596744001,21.9282909695355,23.7057330361109
89,51.0517073310211,51.0517073310211,58.8284318396479,37.2973677439237,37.195344599821,37.4671855537694,37.4145265753739,22.3937836467613
90,20.8041420755816,20.8041420755816,10.572662529978,25.9887317020408,26.1119764700565,21.5773580955914,21.6287415888322,48.0608224643724
91,15.4817147621765,15.4817147621765,33.5342615135025,30.6860067487221,30.8902598008554,26.1891387942925,26.232154289363,32.8173969446256
92,88.7030644769927,88.7030644769927,114.926499740504,102.557625115255,102.758518026898,102.923531064923,102.984036548495,139.305774360535
93,33.319733955676,33.319733955676,44.196918650423,58.6454543645653,59.0368186386009,42.3861391832202,42.4497809949847,71.0453210157201
94,95.2140373886454,95.2140373886454,81.2741888437228,63.4482121373238,63.3114788417517,76.740892660373,76.6675791017312,25.5600592666211
95,98.0304739105916,98.0304739105916,95.6471449511621,114.62531384117,114.436692593924,99.2111844960748,99.1844009867042,61.3511046387591
96,624.200288882215,624.200288882215,663.430358639851,661.961160827765,661.320985487299,644.904954335521,644.820534939932,388.716631363786
97,1099.71701826811,1099.71701826811,1149.44360679315,1141.51376682614,1140.80945784692,1126.8918327909,1126.77898275633,750.419889904392
98,157.98555465633,157.98555465633,136.242864113159,147.094983300443,146.959450031312,122.139124380907,122.072130061177,168.490457903812
99,68.6273542719927,68.6273542719927,54.4994140895814,99.293865624082,99.3357492833042,56.9579569115934,56.9143162601821,41.5210819886879
100,167.183066306812,167.183066306812,145.707574552597,171.448789291452,170.558982658447,147.631250887541,147.558555967324,38.4274068840531
101,64.2176041527897,64.2176041527897,57.1491731163092,74.9030608615033,74.6695193680395,57.4419425925044,57.3740670429503,51.5671263922497
102,41.3191509729422,41.3191509729422,39.2358899942109,49.6072211564587,49.9927055754925,41.9902453261392,42.0240112002585,147.560534109795
103,47.2069002205664,47.2069002205664,38.4546701282027,62.2677982349066,62.2190735069252,39.5735130135651,39.5467336355157,105.806079567897
104,12.307852750138,12.307852750138,14.360772066155,42.6475185922223,42.9684283980135,21.5304200818239,21.6029600939233,57.9075514844786
105,82.9106211545166,82.9106211545166,73.8795449120768,69.9323636342852,70.2186681794788,74.3054537874007,74.3197137748144,35.3341178567345
106,35.4852064184871,35.4852064184871,25.597816095347,46.9561079350587,47.218816017433,36.4464846049617,36.4788440251851,31.5099933604266
107,31.6144370160879,31.6144370160879,27.5261474487627,44.0779963700886,44.3895295241394,35.931034294547,35.9981078508294,24.2877988357865
108,13.4537661802748,13.4537661802748,22.4092823925542,34.7729197504584,34.8192743298245,17.2760919956446,17.2903270489411,22.1695278439991
109,22.9137270308136,22.9137270308136,19.6782636025282,29.8757158381776,30.1194807918585,23.0628647196676,23.111802354459,26.1385956346212
110,55.8081095334748,55.8081095334748,55.0855317918081,46.2232368842401,46.5171688442731,53.3012130795442,53.3825555073457,33.1709165394747
111,13.4223588513605,13.4223588513605,20.3929516068864,34.5658077906559,34.6431692221044,17.2042299098496,17.2027324192808,22.5059446347806
1,2709.52978187748,5162.20165067154,3123.35298196829,2967.41476987425,2977.85720444645,4601.7821844202,4626.73613648826,3179.91182286048
2,372.020139432087,734.405934911519,522.648029200813,342.20586598525,343.050371504643,583.802360450604,574.306700094047,672.891611196025
3,880.971737803037,882.581196482327,671.914256036358,807.141070282729,800.726888269622,873.605644222549,879.351046420816,508.775909827906
4,334.62577714166,772.279957219453,560.4192147384,385.54844610971,414.714592477138,725.530789455658,753.771835306511,795.285572364388
5,375.894436008739,613.113930381614,430.326374619334,285.430354456404,280.908124206435,499.932631675199,498.613081670582,383.726302866026
6,522.676953911139,682.064213598567,543.066567556825,503.770061457196,498.204652809745,698.979010469722,698.860480306924,205.854241974636
7,584.982626110269,619.355947757004,558.741670028409,454.884274406806,448.555189900267,638.319530977486,637.966579260777,505.599970564294
8,94.5900192066923,109.530027163855,83.8955587633859,98.4237240915595,98.50103454924,75.105146033902,74.9714608989773,95.2779481058876
9,79.5541926019806,83.9972471592272,72.8635402798734,57.9026096615678,61.2348407943653,57.2658549029067,57.8266052979136,58.0348551777537
10,303.521409223499,363.128971527143,307.801398784132,303.452421050948,294.761743159906,345.668598080288,347.016086193514,385.735793585954
11,260.050825916335,127.240644125338,160.037197244753,138.77726547973,135.668558965222,155.333005894196,155.764200558522,281.945095882194
12,35.4109098094325,82.8679367278881,21.1285684326133,57.4414872321984,35.4109098094325,34.2690954389532,35.4109098094325,35.4109098094325
13,92.6626263745307,40.7392728623435,98.012886936341,121.959912464852,126.432135722416,95.0463672200806,92.6515024847585,54.1311847736036
14,110.825635431363,116.890322995063,111.579612378114,71.3499235776248,68.080166639123,110.812071005197,110.80959483074,111.640043723274
15,452.224471956654,441.972302731973,425.210396582202,493.122804053475,495.73341909187,488.199352801133,489.450964081536,343.026175305744
16,127.06404313456,105.299323109077,116.379323737378,133.626292916429,133.490097396487,128.073230688366,128.11774154413,107.878994913624
17,46.277584909372,46.1005487451182,49.8981751454641,55.4024043850745,55.7205879174592,38.9324099647819,38.9716522497684,36.8013559575963
18,33.0189742832174,60.2402468140002,42.7487546616917,51.6713474792295,51.9077954212163,42.8915244816335,43.1467982700187,61.0497753213451
19,79.9685270962706,124.282989712203,105.144228325072,89.0644046824439,89.8519542331043,88.255206487543,93.5508627307451,77.5288067585686
20,635.808889415747,476.815871179046,482.222291538306,512.107851668364,480.168553063306,570.224364337631,567.202277343489,899.133897908387
21,109.015661107213,99.0063745731387,54.6452695427585,55.0830896257376,64.1211714045538,56.1613912341609,54.729068595585,46.9681291312085
22,104.407019997589,101.331813215843,75.8377171211724,60.4512679470301,64.6622806600464,66.3673195947158,65.1576300348458,53.296658322853
23,31.4199408538037,33.7099407730328,22.8775782440339,66.4309559288846,31.4199408538037,22.0979086376966,31.4199408538037,31.4199408538037
24,261.712236797069,247.035094016498,240.539021326108,195.195644103863,193.424741984007,247.154515282219,246.949515370216,238.348691814633
