"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
15,598.081845947253,703.969962612074,422.910159821038,680.071770350044,808.882967622403,337.182720416478,804.0707635078,342.907478543567,334.071329496797,38726.6781105413
16,345.86025233643,1108.34199372679,413.435325867692,626.165412211257,768.079224172834,411.742746634514,797.302659261058,277.387288455686,276.773438911284,34457.628244113
17,3153.37630949055,5548.17728183353,4942.12225632706,4569.27679743172,4357.97773306076,5584.88852365069,4352.1002565393,5070.38837914607,4886.96939440892,64401.2667498342
18,519.628572185868,505.862934207672,467.61032368549,1044.19684203699,1054.1600889134,388.342058774893,411.73717577032,317.131440808502,317.325926417039,13189.4929941402
19,3013.17829137595,2890.35079477442,3270.49525443357,2172.30530442283,2156.99470597253,1668.47366120616,1612.02661200148,1728.77807534782,1676.24853525746,24975.0486084059
20,3486.26957014766,3329.5184531469,3181.31578950925,2033.32678029188,2091.00841745414,1924.11255029538,1914.20389684785,1795.43342234218,2319.68307203377,26207.5750523257
21,1293.05432582654,1442.40099342569,1177.03252714789,1148.94024273738,1204.73196491155,876.212485112775,904.474857265366,826.8975953749,813.586216762123,25573.1960401483
22,618.068014347803,556.366775391712,414.860534268135,1070.3391397899,1152.16752199943,561.520209782945,878.107313049559,336.031137153805,336.952681854168,34522.8206771408
23,1715.85347236865,2082.38168764588,1899.33379037691,2206.80169085631,2313.45345737525,1943.46994557024,2163.56979778455,2029.30502386723,2081.0062362548,38845.2913453956
24,3934.73965275416,4850.54741016679,4935.83439595308,4078.45491054016,3988.55604167862,4548.44247670264,3947.47564059234,4608.62265503412,4614.56650014112,35112.6784453414
25,2114.06929161847,1626.28796649392,1932.61254995879,1899.07906739457,1923.4452120573,1955.47776985234,1639.70316266864,2004.37845082567,2004.97065835539,22018.0115161984
26,4877.66723269326,5442.11399859415,5278.0778495925,3565.22437534528,3539.99568013787,3445.86192040618,3357.74176975944,3249.05907937461,3325.87417046797,603849.652079978
27,11.8804231864958,11.8529410423119,754.401168280305,1950.81858771145,1950.32608553853,891.245796671204,1041.18439798061,8.38444751248052,8.33287207478159,25945.6697949843
28,7130.93046769685,6873.52304837307,6891.53563531088,3904.41364576138,3875.9593221493,3993.03161231563,3931.4332342501,3528.80205347479,6488.32899413938,12057.9088742034
29,1684.71491174871,1921.33596142445,1519.81542750704,2011.27358506459,2028.85583281134,1365.22765763634,1504.10065983876,1298.43131086882,1230.26347772996,43466.7786871498
30,2310.71271842054,3453.8204345,2961.21877136359,1745.66589863937,1738.70552783896,2078.91847559407,2016.04387773875,2026.69381857317,1903.79253194852,25263.4455636042
31,421.50176220004,315.715963290822,569.626030583407,1150.76887170713,1176.59714162411,729.542522368679,973.827188391524,357.172434109449,359.767411493802,30125.6126608215
32,2434.32456027745,2205.64950203329,2447.30332527022,1643.44773872816,1631.74821779565,1366.00061370608,1349.33874474948,1389.85689406356,1374.21661717219,25797.5386062637
33,1772.25410477697,1645.2143167302,1830.90250975934,1218.05213893559,1254.89166640408,967.917624429842,984.746530094948,967.236723739978,994.368960463469,17482.7450302322
34,897.127085176488,781.338649072785,753.844251966581,678.806401342727,716.262488953129,538.560502204103,906.496084200493,572.619153849862,563.100948549234,38078.7091957099
35,23.7788523272511,10.7957758252247,347.958146439203,528.693490900236,611.961097681252,202.637090100115,649.579800117477,10.5100740532462,10.4294528194906,30041.690683431
36,593.407409745398,703.969962612074,422.910159821038,680.071770350044,808.882967622403,337.182720416478,804.0707635078,342.907478543567,334.071329496797,38726.6781105413
37,370.610964514468,1108.34199372679,413.435325867692,626.165412211257,768.079224172834,411.742746634514,797.302659261058,277.387288455686,276.773438911284,34457.628244113
38,3838.45209702863,5341.45400246757,4609.90885386843,4332.54842797347,4218.94920320359,5315.87452596975,4569.05702338421,4882.46926855144,4707.64788190754,38696.8580855043
39,124.321856722378,156.006837540169,399.308714944104,969.620863385851,985.547691891149,457.700514834503,657.711409864881,123.629392646882,123.083304450603,25778.3015071983
40,494.991311549167,505.862934207672,467.61032368549,1044.19684203699,1054.1600889134,388.342058774893,411.73717577032,317.131440808502,317.325926417039,13189.4929941402
41,3213.60263498978,2890.35079477442,3270.49525443357,2172.30530442283,2156.99470597253,1668.47366120616,1612.02661200148,1728.77807534782,1676.24853525746,24975.0486084059
42,3493.70155713359,3330.39981831028,3334.87242193179,2054.15982600505,2060.19569157179,2174.24265800533,2177.27163768866,1791.13581402937,2316.42370011695,13058.3220364308
43,26.8105688356975,17.9346372688366,153.198306185948,1366.72430412814,1380.69079488654,726.591102187168,765.9427614131,16.6856801882943,16.8347582011809,13150.3609411126
44,1251.36241449917,1442.40099342569,1177.03252714789,1148.94024273738,1204.73196491155,876.212485112775,904.474857265366,826.8975953749,813.586216762123,25573.1960401483
45,636.402490083033,556.366775391712,414.860534268135,1070.3391397899,1152.16752199943,561.520209782945,878.107313049559,336.031137153805,336.952681854168,34522.8206771408
46,1595.46161463504,2078.30600027957,1937.22177099791,1918.53395507126,1994.70255577443,1915.51655364273,2093.35332580965,2021.86485738272,2073.62499469544,30045.9326918963
47,5.44198247660473,5.45061536052463,131.423680057372,526.357270483479,585.935124718364,109.214410000668,206.924154486581,5.48266689158287,5.46788272716915,8873.86785589468
48,3937.84938650154,4850.54741016679,4935.83439595308,4078.45491054016,3988.55604167862,4548.44247670264,3947.47564059234,4608.62265503412,4614.56650014112,35112.6784453414
49,2134.13037598754,1626.28796649392,1932.61254995879,1899.07906739457,1923.4452120573,1955.47776985234,1639.70316266864,2004.37845082567,2004.97065835539,22018.0115161984
50,4796.05441241536,4796.05441241536,4504.08825289193,4298.74933845538,4297.39918751805,4459.95777618587,4448.85770290384,2631.25466968836,3033.55973905483,638044.10371856
51,684.108286013551,684.108286013551,433.479135378257,888.697096869211,889.723287321116,768.910973487367,777.419199672981,680.72298110785,682.847842384854,4291.56983966477
52,255.083297613527,255.083297613527,73.1346273053295,622.083416988927,622.996541191775,445.339948483795,457.664620368754,254.161799374846,254.033900598118,4279.83683827862
53,927.851091281552,927.851091281552,776.463530517319,773.709105872766,769.889851050468,681.345056093508,657.370055907946,923.319659205387,923.977034961327,4290.12246146712
54,607.575464273041,607.575464273041,330.106250679499,779.33009555235,779.2876419157,672.820671636882,667.708386577287,600.690759777362,591.688826010724,4288.26847318157
55,188.72253903114,188.72253903114,173.694368006053,618.871568572859,619.364315855661,432.427741835288,437.685787466367,188.968584011476,187.939344620157,4271.95435106285
56,635.770287513928,635.770287513928,771.642134429862,742.487107481835,739.913999630402,624.545780543927,609.427639650741,627.941921466982,629.875815217411,4280.1798308644
57,357.387432125385,357.387432125385,74.5661177104056,665.56875283566,667.219253699893,521.378657510341,528.931588048147,355.842825715644,355.425117613986,4302.74875571754
58,450.552172686078,450.552172686078,178.776522981481,690.818158361753,690.437161527934,551.894762078958,555.591854852939,450.57700423219,449.712993438015,4304.87354246005
59,1.68139035385195,1.68139035385195,127.953014515651,325.265262360502,325.143845077657,148.652917523963,173.565226846771,1.7181984052252,1.71429360633054,4324.26251192951
60,4.70006760492576,4.70006760492576,124.682123120329,324.652562001498,324.387376063005,148.671381401584,173.537006178155,4.38734274542056,4.38866460637811,4324.15953684678
61,3.09589373181701,3.09589373181701,126.303144769489,325.316774392042,325.114046064914,148.517757513991,173.527245943774,3.07403786417047,3.07380345966539,4324.18963501598
62,1.2722132197209,1.2722132197209,128.215947067237,325.167693360006,325.09698130684,148.339455432481,173.825675975269,1.26379006669188,1.27392715835876,4324.16128300766
63,10.1541955497006,10.1541955497006,120.336290382566,325.811191590007,325.842626635224,148.950700221358,173.647347368512,8.85851776172773,8.81776895291858,4324.71573372357
64,2.38961378760565,2.38961378760565,126.97051880379,325.093475622666,325.057648478288,148.601003391068,173.674667888604,2.32521084119558,2.32609062722015,4324.18094449418
65,238.141069895867,238.141069895867,277.551014234792,2420.08100212313,2415.94231441481,1961.71221959001,1952.82669129105,237.996717663839,238.119156722635,4189.37117742759
66,6867.91980695161,6867.91980695161,6761.46634905271,5100.80234499166,5097.48795986291,5496.8609068104,5486.69626478081,3543.57039871511,6450.89085910538,4859.01561080085
67,149.148228483966,149.148228483966,63.3205153584021,2409.88026670506,2402.63329560994,1948.35000981531,1941.39757437,151.847249182296,151.795350431683,4202.33320553605
68,982.891069058488,982.891069058488,738.597739340428,885.633849029861,885.833370545664,908.783821076095,906.127274412756,808.071273075662,822.828940612828,4344.64261302192
69,205.299348942623,205.299348942623,166.980264511634,280.331377117162,279.8498529707,223.7696332932,226.15105214138,206.081476594029,201.313632710035,4344.77279116908
70,263.600310785032,263.600310785032,18.3648827179485,312.078585906951,312.890336126639,264.876211484542,270.465811339701,253.293823424148,252.426359205692,4359.95392582261
71,165.413734934729,165.413734934729,157.935833674863,258.956150368795,259.410108030215,189.563553403067,199.082340122363,165.661308160251,165.127057725075,4335.12517310374
72,325.081290447856,325.081290447856,83.1239059565755,367.917104564101,367.447914086262,335.946338773989,341.258242341029,326.382413232707,326.327714506786,4360.10959282756
73,960.912171330993,960.912171330993,920.456443833939,878.507441657591,871.693086384494,903.415632782725,883.676816460187,892.63230758383,897.850269774028,4379.14707303781
