"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","EnergyScore_Optcv"
14,116.727623885362,122.678597054355,185.394099902653,119.492914112652,118.164548158337,130.839831087569,120.991813750856,158.783957945732
15,468.688012723812,448.148871768697,765.745201144861,498.767862212513,493.150206065862,521.242683587072,487.459185298678,342.108297095418
16,101.81286830209,55.8288213229815,213.398034974774,72.6400954432823,75.357094878426,69.2667755564403,71.351330966043,103.124005650385
17,95.5553779635508,65.8664319632891,231.062663893735,102.555199641071,105.589603411648,76.971657179202,91.7539618845925,56.617886789397
18,164.128268242457,144.659444805045,252.518727382926,156.54899070693,156.869258382589,155.840696586661,162.321642109964,174.91737014742
19,90.3379379436765,105.0971965962,165.825004965836,96.4852527201514,100.352875958531,93.1154990614064,169.866408748578,147.747433542326
20,504.813348163802,541.962282336326,991.733294251159,524.046089474876,520.370698487993,569.16871142827,550.637162382073,774.628208671325
21,134.221697206907,140.893854689055,293.564385892675,136.158923377169,137.4435006851,130.109065461669,134.037350547383,157.67287710408
22,433.555252355684,452.844009057851,592.562803898533,390.700618345006,385.766741572066,468.944104874072,425.434120070977,434.144220520333
23,776.496058717631,755.303729540167,857.630748320386,680.641418803806,670.010803880604,778.561328887174,741.651642108109,767.031459990762
24,70.7830546629773,54.6957755365467,161.629964787797,71.5188517732762,78.4402200153074,45.5057098522845,73.948622152204,94.3731043755312
25,137.426747957089,132.467795490955,204.972387539172,116.174086272788,115.881180658618,140.799994871414,116.923090934208,182.295353239385
26,31.8391505538674,30.5634670433233,77.161437160167,59.7456353574267,68.5452292521018,34.1649308161467,82.9408941669469,49.6768337108038
27,38.0691018835883,26.3992198202238,83.3018284417421,54.3885909906297,61.6991826657338,28.8718383408648,46.1369984663401,8.49387620815168
28,405.262949090986,512.172820386089,638.968980705569,412.489914556799,399.16439113954,501.77508761694,453.954555382224,528.565977847147
29,237.284699103307,243.822599632759,363.481568526937,220.076415101805,212.160395444027,270.102028107217,260.017870693075,113.094095423837
30,257.522809396845,254.23132719683,297.003150601226,177.501228088987,169.171839032444,261.052907548355,239.166433977048,318.39889743937
31,73.4816023368717,73.7219548485966,142.564537989453,74.4012541995578,78.7600558690951,78.4136504941342,73.8860927735282,118.165865889608
32,35.8595903312217,31.7210292907024,80.4424127780088,66.0871300106583,77.1529177504536,30.3177822200253,47.8343615794352,7.39000659672139
33,61.0924443836194,58.2088516932529,96.2466255492008,68.2091922140132,77.2327227962297,61.981294521734,55.8004259703208,119.975210684961
34,51.2704915582866,30.3195739250361,135.004915506246,90.7082494133383,104.519059375232,38.4658346294114,72.9894864055725,20.5093961029087
35,17.1400807832801,12.9736613110072,49.3423194644335,80.063081370756,95.0940527151141,24.996328652753,76.4423184756226,83.5872548637689
36,84.3966074135289,84.3966074135289,271.058371312413,84.2600162285643,85.0612271962148,74.0022412133436,77.7199209477866,1011.58332528783
37,40.4536431696325,40.4536431696325,116.336938457265,57.5924271917423,57.6216737586374,45.1285435615007,46.6211779496923,8.05129515490406
38,58.5854439238491,58.5854439238491,155.324995172994,107.922580034454,107.641306859818,80.8256401928776,83.5792447244118,42.3156634475181
39,224.355066902083,224.355066902083,526.621379382221,213.275572428608,213.00094447852,210.722647446498,209.177780380396,294.012103087308
40,182.571520245065,182.571520245065,452.891157761436,98.3405211087293,99.5844583524276,106.19113855765,108.791004734493,78.3371519475752
41,48.1702540021149,48.1702540021149,95.3940314904728,46.7971760372729,47.0622266882235,45.8577107466561,49.3127088863326,67.6814474168011
42,16.2823770590541,16.2823770590541,30.1778422751928,28.7447248631197,28.8063801095541,21.9911697962793,24.7970048545687,9.91305902133412
43,64.9787813226708,64.9787813226708,98.8644199257422,59.4320649029138,59.2109570458756,61.6050145520082,59.9324945658815,57.2611285161622
44,196.595486051315,196.595486051315,234.521475848656,173.207611026231,171.644308686963,188.236420658752,171.169814206493,251.503250479453
45,47.1071910080185,47.1071910080185,92.8005367063519,56.3161457930604,56.2767434047994,51.0938888243658,51.5201825206291,42.8919780465404
46,18.5357791964078,18.5357791964078,47.1724740546677,30.0024334801545,29.7459807453248,22.7611558227127,25.7482575284125,7.78066482232719
47,20.0486799046277,20.0486799046277,45.269822751145,33.0358077156075,32.8551310731008,25.0006241549192,28.5484974568492,30.1653749591224
