series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTShrc,MinTShrcv,EnergyScore_Optcv
1,1.3736699049461119,1.861005003690884,1.972977979174426,1.371571429466194,1.3736699049461119,1.529807886821394,1.3736699049461119,1.440764286291412,1.3736699049461119,1.3736699049461119
2,2.415067556430214,2.120931021551754,1.921244575854886,1.7107251988497718,1.35029001704623,1.911896116181668,1.333169031283904,1.568035636239156,1.3362174644022162,1.11178606943599
3,1.0048707812710944,1.010113493181333,1.058027281953278,1.242189792662974,1.54369687704136,1.118210345247966,1.529593413722392,1.053711480026232,1.543716181396238,0.8487875060591603
4,2.59410184549307,2.59410184549307,2.538998394137938,2.305948554526572,1.9769596768151942,2.4618591362999878,1.964465782622582,2.219460977701434,1.9218708540284961,1.2903195781583938
5,0.47167264371656037,0.47167264371656037,0.4394766157905058,0.5141155241799904,0.63074651659991,0.4824840137169148,0.6362150756606703,0.5471421201854733,0.6037999333872637,0.8703641937738326
6,1.10511019750884,1.10511019750884,1.294469801594896,1.414112611806554,1.6731440359265641,1.274114724206614,1.6606396436586521,1.203312441087426,1.7077583852240419,1.1459675549013082
7,0.7397389009449858,0.7397389009449858,0.592682027304092,0.592264884473267,0.5478938765398038,0.6438852763175182,0.5491809815860156,0.7017403458480389,0.555208087226056,1.4019486575239342
