,0
Base,451.60818848955944
BottomUp,521.4868473762651
JPP,1065.7301029468958
OLS,428.1281791271098
OLSv,412.94233576787065
WLS,445.48370403146
WLSv,407.2129664020754
MinTShr,387.988686725074
MinTShrv,389.26514003764817
EnergyScore_Opt,304.7913011106066
