,0
Base,453.2627495603559
BottomUp,504.55351520896704
JPP,1072.6601419669921
OLS,433.80686411514927
OLSv,418.81675497276944
WLS,449.81821044452965
WLSv,412.8119104166074
MinTShr,393.9587278657886
MinTShrv,393.6637969633782
EnergyScore_Opt,332.13471338636134
