,0
Base,451.7421753199086
BottomUp,521.4868473762651
JPP,1065.229049190714
OLS,424.3150887209428
OLSv,413.1768127209816
WLS,441.82214236107785
WLSv,407.4474433551862
MinTShr,397.6801224503924
MinTShrv,390.2082370045578
EnergyScore_Opt,303.997691134886
