,0
Base,36.850880035804245
BottomUp,43.054337397722
JPP,135.13648091111259
OLS,33.538957265218045
OLSv,29.13914777114946
WLS,36.98800009406442
WLSv,28.5685747460282
MinTShr,34.79552302557176
MinTShrv,28.36560216159894
EnergyScore_Opt,15.60763194111048
