,0
Base_vs,2033461666.7556012
BottomUp_vs,2937206377.543247
JPP_vs,2418693666.9888186
OLS_vs,2039327190.730253
OLS_vsv,2044719963.1639643
WLS_vs,2409624522.4743624
WLS_vsv,2428663900.6877995
EnergyScore_Opt_vsv,1436692105.258896
