series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTSamc,MinTSamcv,MinTShrc,MinTShrcv,EnergyScore_Opt,EnergyScore_Opt_v2
1,1.455167245368054,1.8645137378446262,6.042901603889964,1.393163554585568,1.455167245368054,1.538097394564616,1.455167245368054,1.492275323548802,1.455167245368054,1.453299821305528,1.455167245368054,1.371442658538849,1.3009995458536219
2,2.4561534173985478,2.14991520188373,3.912638132312492,1.7560391288516262,1.3999425362029878,1.9536091469462022,1.38228332790216,1.7908764105572879,1.51018103497185,1.5974242792185218,1.379831151075326,1.140984500894745,1.4423606024548157
3,1.0200842854604875,1.0275432008546477,3.0561320454707563,1.26326837151165,1.577443724608212,1.132644898827936,1.56233240471639,1.10961122893936,1.688280076119982,1.0694037395747895,1.5768636631375619,0.8266158032693032,1.459506077368808
4,2.583840211908742,2.583840211908742,3.5884582914154057,2.300146075416134,1.9740535538999702,2.451980046188496,1.960960589032544,2.3745060780826224,2.0091340906743698,2.212577192028678,1.9179938435583779,1.3824017540301496,0.971298971526025
5,0.47377691398132515,0.47377691398132515,1.343981354764352,0.5293720806016156,0.648258597050242,0.491309233095636,0.6519150915895322,0.5076397505101844,0.5716334868446608,0.5533376736419298,0.6155606403090877,0.8549166068732456,1.7352631467553223
6,1.113659015404716,1.113659015404716,2.348275564344062,1.432407472863424,1.698338885360472,1.2898564966830421,1.685366282976642,1.309372103515886,1.85149660655686,1.2175382782711321,1.734133122063416,1.1587238056525995,2.7299514144728496
7,0.751868837020798,0.751868837020798,1.53084912030497,0.5975201827701045,0.5601029450351458,0.647773959062045,0.5605162129069983,0.695379119755822,0.5512860296884448,0.7099557776765668,0.5639302447012028,1.38495786705005,0.6575137370483565
