,0
Base,452.8039477340802
BottomUp,504.5978683717782
JPP,1071.329182399004
OLS,429.17395938041665
OLSv,417.9467340684656
WLS,445.55371354351473
WLSv,411.8528244645346
MinTShr,397.3672612382886
MinTShrv,394.23370373418976
EnergyScore_Opt,301.65192047560015
