series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTShrc,MinTShrcv,EnergyScore_Optcv
1,40.96933710582947,72.5071869594975,44.96473894097312,41.1174655425579,40.96933710582947,54.71741967762589,40.96933710582947,39.08524999101106,40.96933710582947,40.96933710582947
2,1.7669459297506016,4.140503062390997,2.5553515218734266,2.8057187569887567,3.035182869555405,2.396282435125748,2.935031840839665,2.057426410987882,2.3764519406657265,7.0182780733898085
3,0.6300792446785671,0.8357221864977463,0.4070383975126011,2.0165515721023533,2.29902017746387,0.7789877410969138,2.136106947274538,0.7052236423927932,0.7128051173148747,9.612310549538275
4,14.923953527120496,22.80165525189612,17.472001862477715,16.691538834461507,16.692741017854242,19.777215762319933,18.75729032738258,15.583161126295565,16.08758548979442,11.358342477226437
5,5.50998205971968,11.547239327552028,7.539082780966357,4.772659938902287,4.839319006109097,5.494296910872898,5.4670114414958055,4.650552369002772,6.041751223437996,4.052059012104476
6,17.1348700757012,20.441300123936188,17.22583649245824,18.93861155517983,18.96203846895884,20.453141104186127,19.518033701798565,16.999873151278162,17.678635569786532,7.335230815311294
7,0.6272437787359254,0.5820655419666166,0.916722330421384,2.1435216854010766,2.426193628838455,0.899973890225772,2.3076798810304298,0.5531654104817433,0.5899853079516039,6.729797472413111
8,4.2339888710836115,3.5829156116400287,4.327552083679357,4.154420559808403,4.242181170049961,3.264351646437318,3.2682650944744402,2.9727561855246534,3.26970186207471,4.090810985637287
9,0.9796993243178811,1.755868562232619,1.727804199375124,2.3972563120210135,2.6693151261749986,1.357767838860356,2.48842266516071,1.133029536004271,1.1936090708658873,9.123086348616054
10,0.7870763608326862,0.7870763608326862,0.9008644019554835,0.6986068819759925,0.7063426874298603,0.7049043353021286,0.650442231584589,0.7921371313156745,0.7756791371613,2.399558691192658
11,5.940186863366466,5.940186863366466,5.779188184635558,5.247276712901743,5.259832238726723,5.461582363605147,5.3948677253589095,5.5732698810048165,6.3979040125971975,3.8562215250748673
12,0.3937813840773378,0.3937813840773378,0.4697723286616838,0.5040942888207888,0.5399360757506443,0.37003629871365334,0.48601434027210627,0.43267207111772565,0.443647508581658,1.3155840019738856
13,2.5526284652910296,2.5526284652910296,2.4881298146205366,2.75973948791555,2.7615617769770338,2.5337577286222435,2.576229279870025,2.65421635797806,2.9532621798241334,4.710808261945355
14,0.8165361894439708,0.8165361894439708,0.6700430760388026,0.8180030677842262,0.837982417648219,0.75282946294475,0.8181007754170957,0.8145760508198959,0.877541595118814,0.5720848463704529
15,0.7219393741576076,0.7219393741576076,1.0067701726139473,0.7332869798519357,0.7519423892445557,0.730080990776888,0.7729063977168332,0.7360379165029781,0.7277219676132961,1.1660299129274423
16,6.314744950179892,6.314744950179892,6.7162237788088355,6.026379483037719,6.040646631990302,6.085321170358088,6.011026201565511,7.0130478730825905,7.526198939911606,3.6287487605933664
17,1.542463451750937,1.542463451750937,1.5434984637774842,1.664432754910914,1.6699531976085513,1.5433424964731672,1.488847681947153,1.4626271419058903,1.6402649742593454,1.3753850565390644
18,0.4805255709306655,0.4805255709306655,0.5195398975220206,0.6364168865002627,0.6712309433387733,0.48584119184646246,0.5985673513707368,0.4620581067853537,0.4923018501714938,1.4172840541894745
19,7.43950065234872,7.43950065234872,7.230984113333764,6.61483900246625,6.609681572452923,6.9306365759785,6.814686596014425,5.776876277383103,5.880334518211268,7.807891421997488
20,0.45822840677820165,0.45822840677820165,0.4819837093275407,0.477888427140049,0.5046782873237644,0.3980187347248629,0.4522051822170187,0.4333200446773022,0.43497217705479735,1.4677629314290304
21,4.170062719680565,4.170062719680565,3.34977272497505,3.2430296387596482,3.23700449261939,3.51811863049887,3.4380833496510235,2.9761952183804183,3.1731431224839732,8.617979663112871
22,1.987361154929661,1.987361154929661,1.7326889816038902,1.5864810738099149,1.5886748771523018,1.696872072377183,1.609046887942884,1.336819257976383,1.4376670274582803,1.695659456797329
23,0.41824443423179347,0.41824443423179347,0.4571721740546921,0.45969399130661565,0.48661430746356465,0.39154504403271656,0.47643505580335316,0.40206743834682784,0.39361543283596734,1.061654718842979
