"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
1,1,1.37536844232808,1.77493535577188,6.25013884369629,1.17971511804872,1.37536844232808,1.32326535221953,1.37536844232808,1.4288697862379,1.37536844232808,1.37536844232808
1,2,2.32099017574084,2.21160173203007,3.96868418483137,1.77737849107131,1.43627837398419,2.06194838007902,1.41985042792541,1.90282625952268,1.46989298394252,1.54964704456903
1,3,1.12412667060097,0.760364023019039,3.11586648246667,1.00050738979866,1.26099847263973,0.812751578715166,1.23294548013889,0.932535181476858,1.28789158106028,0.616480465177497
1,4,2.56224657716319,2.56224657716319,3.63337666762496,2.35775655454944,2.02037741447943,2.53146523094272,2.02398534123432,2.3569498128035,1.96248627677269,1.5695918237915
1,5,0.496493094808869,0.496493094808869,1.32675694563343,0.545348757638457,0.686302604115267,0.473087148695935,0.687595977550362,0.558944384726753,0.671620411809872,1.49689621812202
1,6,1.02521720573213,1.02521720573213,2.21975590954916,1.27272568069956,1.44055169351953,1.16742368147023,1.43476263902271,1.24524605695275,1.45766433663128,1.28301489256711
1,7,0.786982497346685,0.786982497346685,1.61443960464737,0.630793896973149,0.606572194830118,0.655468384085988,0.596460311025495,0.689558581226559,0.617227525712264,1.37060615441242
2,1,1.46369896667394,1.8435509818381,6.21155526259767,1.15551936983583,1.46369896667394,1.26239060634404,1.46369896667394,1.37170833835387,1.46369896667394,1.46369896667394
2,2,2.48695434395397,2.34594791060108,4.0518971679586,1.91433549380673,1.50197690530443,2.26278183796908,1.49862513831297,2.04211647217909,1.54798333933517,1.61742759253311
2,3,0.921873300338395,0.786195368207944,3.14439361343719,1.01405145829218,1.41751448607718,0.814679730465754,1.3823896364493,0.915690464055389,1.33638653832361,0.634095562711653
2,4,2.74281127053821,2.74281127053821,3.73559107784332,2.52388052095398,2.12843315286172,2.7218744355967,2.13602387483689,2.55119292858875,2.10244691188881,1.67886103125773
2,5,0.456189854286605,0.456189854286605,1.31539950169817,0.537422135550148,0.657833318029551,0.487810664580934,0.66468216296446,0.553198183884955,0.681461340484759,1.51922521359816
2,6,1.1257294307113,1.1257294307113,2.35356943561676,1.39867344728475,1.62824650796224,1.27097353822366,1.61168852899931,1.36931645685432,1.62371292702071,1.33543196833535
2,7,0.765214591478639,0.765214591478639,1.60830056875446,0.623923799935398,0.614479063775303,0.671156249758993,0.604171261305309,0.665366239882574,0.593053980244291,1.32354097980107
3,1,1.49062395301979,1.86815253551853,6.27359428122221,1.22920347685464,1.49062395301979,1.37383577578379,1.49062395301979,1.30500460221214,1.49062395301979,1.49062395301979
3,2,2.39278099964948,2.31059212155105,4.05484910315682,1.9015567453698,1.57452500817556,2.16337468059979,1.54709760456576,1.9554718369465,1.55236632004254,1.67438809672818
3,3,1.01324266302426,0.871215431807134,3.12455820585204,0.899385402610635,1.20364246500018,0.758190184768073,1.21767478423587,0.908931002232649,1.34871359742966,0.644945672827548
3,4,2.60441344931523,2.60441344931523,3.62743097144623,2.37982459140454,2.07301913543293,2.55201606489468,2.07392294081966,2.4260187931803,2.04159832647209,1.68456982662821
3,5,0.500183228018597,0.500183228018597,1.36827631182044,0.577589471703719,0.726207154980975,0.487442896234747,0.6947017958385,0.511371473035315,0.602096332113894,1.50285377574151
3,6,1.15925326590661,1.15925326590661,2.32816074214123,1.35152312232492,1.50742854991371,1.26243035486257,1.51590544382214,1.35929929867064,1.58249956418465,1.38036893469871
3,7,0.691283277398564,0.691283277398564,1.57069562713534,0.559669823012778,0.553798296225196,0.585242391272702,0.546178255524005,0.577528245784755,0.572221604430395,1.31747919831121
4,1,1.33473483981386,1.8681386634632,6.21422135264463,1.20755961018286,1.33473483981386,1.41458941838499,1.33473483981386,1.36635659227233,1.33473483981386,1.33473483981386
4,2,2.47169406357023,2.34527117105955,4.09681886367334,2.01936584301739,1.6409440546096,2.29776598121897,1.61500022862313,2.04457290437172,1.60304046380617,1.52076391506619
4,3,0.981622393220911,0.825241750053494,3.03150506474726,0.993757205854089,1.2553739333434,0.81258393721674,1.20949092442028,0.844079653903937,1.23554998122929,0.574616695618878
4,4,2.61540216529893,2.61540216529893,3.71813838646869,2.51833349906639,2.19227865813872,2.66934735035063,2.18856067516344,2.46491801176242,2.1218526122495,1.45420536829889
4,5,0.488193261824306,0.488193261824306,1.30604935727356,0.534302789320223,0.619316834133059,0.487648122634856,0.606358527262968,0.500071934842398,0.580649000572257,1.54898796756154
4,6,1.07866577016537,1.07866577016537,2.30503947458075,1.34987542727691,1.50069103221758,1.25807486457128,1.48716839624741,1.27605191345369,1.47883584710965,1.3695546852219
4,7,0.738880053375384,0.738880053375384,1.54857426005042,0.617473939599778,0.582835172011051,0.6399920357914,0.580463994912337,0.643542473492483,0.643244194283918,1.29537411404603
5,1,1.37346667315424,1.75153202367146,6.16575467403904,1.13550311896254,1.37346667315424,1.32483204971315,1.37346667315424,1.23856179209451,1.37346667315424,1.37346667315424
5,2,2.42122690070119,2.16473795671234,3.97593187680378,1.93919922691073,1.50943048714828,2.2158691959524,1.48034953646913,1.89438181148923,1.45259672135867,1.56883228633275
5,3,0.964164684907023,0.868832878246368,3.04193575611095,0.938211451488286,1.1944599736958,0.763749743004358,1.1799453259485,0.799983395754539,1.22896748347457,0.617064050918148
5,4,2.56985179381685,2.56985179381685,3.59582195023405,2.44994301079513,2.10380069653484,2.60511241399396,2.07863474407849,2.37301031894228,1.98515336998335,1.61315454180804
