"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
1,1,1.36964402599082,4.8252864129369,4.82983826414793,1.57826463093838,1.36964402599082,2.71355719283325,1.36964402599082,0.604228419471937,1.36964402599082,1.36964402599082
1,2,4.40431502177577,4.13974830740175,3.71259860975177,3.10012810834842,2.50774795947355,3.49258474514659,2.40174315305097,1.98370303516634,2.11967667203314,2.17780158921098
1,3,1.98853071907537,2.07176093633119,1.89603524424882,2.10772426518823,2.64899651515506,1.90953226945742,2.54553020772615,1.9266121158404,1.94541718916843,1.32368707588713
1,4,5.1710048774349,5.1710048774349,5.89033503623257,5.57112563000239,6.12790234989759,5.37949116106989,6.25572709009832,7.0420620223274,7.10523455608757,6.6520422116257
1,5,10.0310711252243,10.0310711252243,11.475938930578,9.58393037589529,8.92087934339543,9.83547339895387,8.77968120613848,8.10880765840315,7.85862308831999,6.22977478740124
1,6,4.07461807456401,4.07461807456401,5.9379972215829,5.54374942213357,6.11397842163329,5.04746435067661,5.97708094848005,5.2581939552606,5.25639672497687,4.8393545202926
1,7,5.19261339312572,5.19261339312572,4.95678025481594,3.73986041638796,3.25284190099007,4.19765329179216,3.35145512340701,4.22199789174004,4.18051906541645,8.93089549282552
2,1,1.41253973265367,4.29516815526193,4.78522748918954,1.5297135238247,1.41253973265367,2.48642710893746,1.41253973265367,0.595199343009638,1.41253973265367,1.41253973265367
2,2,3.8720099947067,3.46648937811014,3.320098549383,2.70083918718006,2.22223957718548,3.01108511070907,2.15386034399402,1.83297748437283,2.04996900686273,2.16264545383125
2,3,1.86603883578826,2.15071207029006,1.85729647550983,1.95418082804086,2.40998816142946,1.7938341692042,2.31977126294206,1.80799914171955,1.84152908087844,1.4624833053248
2,4,5.77318292339724,5.77318292339724,6.5642715338033,6.13035466166454,6.61955011883449,5.94745453036167,6.75173788414595,7.46431967075748,7.43382045480842,6.44533602975383
2,5,9.51160494435361,9.51160494435361,10.9346017350627,9.26746597118223,8.73052497268235,9.4382208930455,8.58330075874275,7.8612340049232,7.7297781845056,6.00129945547836
2,6,3.83753318687003,3.83753318687003,5.51760702921509,5.12567216233479,5.5969642422985,4.6923526631419,5.46020681833025,4.86099212595777,4.83309677441765,4.56528658005703
2,7,5.23551170608425,5.23551170608425,5.08917143750813,3.9793804121159,3.60221588747982,4.35805242970665,3.70451205115759,4.36749641971709,4.35735895324608,8.93089549410728
3,1,1.48452320214517,4.8789819861998,4.88029917580316,1.56320920145844,1.48452320214517,2.73389628631157,1.48452320214517,0.584980094995393,1.48452320214517,1.48452320214517
3,2,4.19304912379737,3.78574166587611,3.64360222638628,2.94227765887694,2.37557217207906,3.25023010441075,2.25463695304869,1.79225792076176,2.06381680332499,2.26821582229881
3,3,1.83180472826266,2.07529938458223,1.81942036576721,1.88101148177332,2.45541539516445,1.67066002637844,2.34064456186152,1.69415408937254,1.70592986249149,1.4115927929413
3,4,5.15687048707243,5.15687048707243,6.01546799220614,5.58456071905074,6.18632063155801,5.3648931040324,6.32411938802184,7.09609985008306,7.1686570023276,6.50508770773986
3,5,9.64641529663472,9.64641529663472,10.9552338531035,9.25884837512086,8.58594581112564,9.50141102728291,8.44099735571427,7.74707558091897,7.50086553773997,6.06032749895189
3,6,3.7743826081567,3.7743826081567,5.54180266443977,5.23059564013374,5.812230646615,4.72794754790229,5.66864799533788,4.93973281697798,4.93961396579672,4.65994296695813
3,7,5.30675221663373,5.30675221663373,5.07409221361747,3.76015323434404,3.30041973341227,4.22692681079436,3.40045640110559,4.26337420767497,4.21568192117198,8.93089549395098
4,1,1.35291790114701,4.59786253569054,4.8438112473889,1.51173200501754,1.35291790114701,2.59750020478754,1.35291790114701,0.589974792335327,1.35291790114701,1.35291790114701
4,2,4.09563826636831,3.77945652405149,3.51793572567251,2.82269257232837,2.20024266249161,3.19538940759937,2.10904076992458,1.76003633485346,1.94465139045915,2.24033638729858
4,3,1.7362781853192,2.13997419781958,1.73605148088818,1.86900513388756,2.50116691586971,1.70154273527134,2.3947845797119,1.70222877245939,1.74602291206186,1.5347104304955
4,4,5.32163490252155,5.32163490252155,6.14037616566288,5.76290635947378,6.36187812522041,5.5430552738029,6.49596692736664,7.23385653704026,7.32083827859881,6.91926414861615
4,5,9.34744720578899,9.34744720578899,10.7273266942098,8.93002913005111,8.2965315094584,9.17041123424716,8.15402904420217,7.45203592474961,7.2498382519914,5.97879027460928
4,6,3.75675496319896,3.75675496319896,5.53173121843917,5.17197883249875,5.73279459910843,4.68342284364555,5.59894594343351,4.89037735717954,4.90452867097334,4.5685458354576
4,7,5.44389021323365,5.44389021323365,5.25149022334443,3.96444947960186,3.47594782334699,4.41362408608318,3.57751019293445,4.4475707492243,4.40960229730807,8.93089549492735
5,1,1.35664870957633,4.52900991817984,4.78430324063319,1.4560949834825,1.35664870957633,2.51274243477893,1.35664870957633,0.547712563506398,1.35664870957633,1.35664870957633
5,2,3.92862147876985,3.60029401279772,3.43317928700415,2.78799596869747,2.23798688282211,3.11632681676294,2.143492597881,1.80638046130848,1.99536594023592,2.17606166744787
5,3,1.89492799552469,2.12925270408335,1.79720925325587,1.97569078106826,2.51783507188204,1.81759866702477,2.42323401303947,1.82065186882921,1.84817393083015,1.41409849622422
5,4,5.21616742343457,5.21616742343457,6.12904400874397,5.6734512774812,6.26116824217243,5.45330315799151,6.38925845895585,7.20491232495556,7.20862893543285,6.60191221727518
