"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
2,7,5.12826833243518,5.12826833243518,5.0349920366863,4.03795231084618,3.61989911339465,4.45814767652613,3.72873668934925,4.49236069427576,4.4308399449148,8.93089482553967
3,1,1.42793181763211,5.45316185118357,4.85067728643584,1.94389869009928,1.42793181763211,2.9224619556567,1.42793181763211,1.63290189137017,1.42793181763211,1.42793181763211
3,2,4.12033413833438,4.0656204278995,3.51959005675066,2.85820579865958,2.15116141539321,3.15786657137733,1.9826325999103,1.72407787388822,1.76164169260398,1.8620768269715
3,3,1.82745776278077,2.55663860815821,1.77978224360909,1.368206390868,1.90015388908472,1.2515807395488,1.76995329026821,1.35974934518039,1.36951474960022,1.28338896812502
3,4,5.268968271786,5.268968271786,5.97067757290003,5.75434315481847,6.32506278083911,5.5554509405073,6.49205764350767,6.75745483752703,7.22845777066985,6.33822770435805
3,5,9.50719822641383,9.50719822641383,11.0557167622316,9.89431382285205,9.25489193453432,10.0396242022819,9.06053218335022,8.16691485122687,7.86553665371112,6.82623723777852
3,6,3.74342012034835,3.74342012034835,5.47301896272115,5.50968436933756,6.05062471193194,4.93060155141141,5.83066043176244,4.83037017868985,4.91720167332239,4.88512210882849
3,7,5.45252875513407,5.45252875513407,5.221829656457,4.076438738297,3.55065945694471,4.59002604686573,3.68392506036035,4.65696889952984,4.58533998850199,8.93089489351232
4,1,1.3186021285089,5.1445714450384,4.83540639785174,1.86695431482686,1.3186021285089,2.83100213340074,1.3186021285089,1.52550834437801,1.3186021285089,1.3186021285089
4,2,4.09387702416972,3.94259997090202,3.47922214787409,2.65320694042966,1.9820452699689,3.0445350665379,1.85565503286865,1.58454730308436,1.68175184721937,1.8206368423602
4,3,1.73323990921471,2.63297480207322,1.71811074868142,1.3911617371869,1.96816729537778,1.29803739188375,1.86983968072781,1.43266788736664,1.47124781385959,1.36692133476098
4,4,5.31744984577989,5.31744984577989,5.99065832633328,5.84751718203711,6.43797022833735,5.61459452909275,6.57139580620404,6.81352831377825,7.3073787362344,6.70457641400368
4,5,9.25201336759019,9.25201336759019,10.8789216927341,9.60411434154956,9.0179120606347,9.76617999104839,8.84721763811225,7.96790899147927,7.71726446610247,6.76979481784528
4,6,3.79216788889471,3.79216788889471,5.64144672899896,5.46154327221297,5.99519070807575,4.92443067242179,5.79337572710847,4.85139535833511,4.98706825660069,4.84320892616572
4,7,5.43880616562692,5.43880616562692,5.26929884696289,4.18570844675283,3.63457110737809,4.68292899811367,3.77313464665194,4.724945668382,4.66809287329013,8.93089487138534
5,1,1.30019283008923,5.41540580637538,4.74172641651329,1.80349693560268,1.30019283008923,2.7286141936715,1.30019283008923,1.48434266420945,1.30019283008923,1.30019283008923
5,2,3.84428716504475,4.21003277603211,3.4627644317467,2.68167407252241,2.04960721321148,3.02631597642298,1.96094684197688,1.66795561441569,1.77171678497456,1.7545094065258
5,3,1.73313497209859,2.64291939136461,1.77173192273603,1.45710102345168,1.9681604981207,1.37298135168679,1.8595185105273,1.42412670091927,1.5155111812842,1.29016143913566
5,4,5.07788257960275,5.07788257960275,6.10849562990568,5.80525109476812,6.35935410926696,5.53114319330335,6.45624202701926,6.73797214287541,7.14047107354865,6.51709865868188
5,5,9.54240791711234,9.54240791711234,10.8996203084537,9.76902907685227,9.23504726282307,9.92039179429449,9.09738585760392,8.18235865399049,8.03739476660432,6.81245042552793
5,6,4.02268452347141,4.02268452347141,5.65494623293977,5.54495596318221,6.07849747043119,5.04459024983931,5.93875764613689,5.01728354876768,5.09842348891912,4.89432326264583
5,7,5.18740667456507,5.18740667456507,5.18552495445703,4.06815089873047,3.56757080054772,4.50051681606437,3.67358282450788,4.49780931608616,4.46314861363273,8.93089485810876
