"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
1,1,1.3678403439919,1.85399642426423,6.19039819158477,1.39457891086757,1.3678403439919,1.54875377579136,1.3678403439919,1.44972925977606,1.3678403439919,1.3678403439919
1,2,2.28745136247749,2.04263457751083,3.83386846835227,1.62307787975532,1.28842938938746,1.81483782833694,1.27372874829327,1.49957028900798,1.28240346423291,1.13573946680942
1,3,1.12163006184153,1.12078259928938,3.13167731060714,1.30532892946108,1.55563462835831,1.21363828726856,1.54699204712776,1.1603363173586,1.56679791343743,0.88828886509775
1,4,2.49291627317149,2.49291627317149,3.53170771025322,2.17921328398677,1.86073068745802,2.33854074849993,1.84887391221521,2.10436186090044,1.8096376403193,1.32194076922622
1,5,0.50332549104789,0.50332549104789,1.35903526172099,0.553793856338193,0.681274712263246,0.517062267053056,0.689993739582459,0.605798787864054,0.664583977373283,0.840044623963388
1,6,1.07168811776054,1.07168811776054,2.28109844679629,1.34018893277995,1.57539926657471,1.22032743086322,1.56396151035932,1.15650858117328,1.60896538706856,1.10920345531541
1,7,0.817607827313105,0.817607827313105,1.60022361172721,0.65306191559626,0.587656835971273,0.714918498381703,0.592545285140286,0.77883775854591,0.604078570504056,1.45293454224699
2,1,1.4158293447558,1.74833821451743,6.19844655426098,1.33737598852373,1.4158293447558,1.43902777678558,1.4158293447558,1.37092141947479,1.4158293447558,1.4158293447558
2,2,2.47137811541457,2.23785356440107,3.95577868093021,1.75220481784993,1.39553582577951,1.97228348404115,1.37867125237702,1.62458944325335,1.38644873585183,1.17389529456476
2,3,1.02821795358352,1.03494303219526,3.21262367472239,1.29435517394136,1.64050604000194,1.15416013662288,1.62605830250368,1.08260542850751,1.64193944999379,0.880180742967839
2,4,2.72928171616688,2.72928171616688,3.70344356025142,2.39829069165664,2.04026540423416,2.57042959897171,2.02833431214061,2.31245157847648,1.98309562707027,1.33409805237576
2,5,0.445365045473169,0.445365045473169,1.32718332867243,0.501233692429267,0.626591674129865,0.464388001929374,0.6313334605078,0.536815904590548,0.595300436023251,0.884009079567273
2,6,1.1296120351075,1.1296120351075,2.43295820922998,1.46970136452613,1.74862174124385,1.31693284722804,1.73658800106258,1.2373642477326,1.78816352855189,1.16958178675544
2,7,0.766624300506743,0.766624300506743,1.59023723474363,0.625558860346971,0.583693454237577,0.675247795182678,0.585437144183241,0.730753460586562,0.588936589305194,1.37248396178439
3,1,1.46353562278117,2.00335759696984,6.15638814004011,1.46375240330887,1.46353562278117,1.63798316379015,1.46353562278117,1.55359290825965,1.46353562278117,1.46353562278117
3,2,2.41512150224159,2.14460091385213,3.92601182352221,1.75458277834959,1.41768599777838,1.94174985093135,1.39993977010627,1.60623141260769,1.39387758887236,1.17587998352744
3,3,0.975767614848659,0.984076436315368,3.06680617401553,1.17766238735789,1.47904510454371,1.05655231716371,1.46553056236262,1.00994664963225,1.48079951276487,0.838055048230261
3,4,2.55742937603764,2.55742937603764,3.57047859949162,2.26359729915061,1.94762377744802,2.41539277885419,1.93532206356158,2.17866094865209,1.8953034410438,1.35423709736734
3,5,0.509130906011491,0.509130906011491,1.37613538997469,0.562346490087092,0.691191413548428,0.517644075666305,0.693059032580847,0.589414920097001,0.652356735181008,0.856341781391211
3,6,1.12326321864167,1.12326321864167,2.3503183824116,1.42481666715382,1.67680261130404,1.28496835099411,1.66723978250801,1.21510971616215,1.7173387349292,1.16536755126357
3,7,0.70803888387017,0.70803888387017,1.5398801201014,0.53258071135954,0.482735006765062,0.589782238199138,0.483621007838366,0.658569661894538,0.490229049134796,1.38138208992718
4,1,1.38818971393425,2.01545863451171,6.11192771422387,1.44805989557558,1.38818971393425,1.64000565887394,1.38818971393425,1.56435265551626,1.38818971393425,1.38818971393425
4,2,2.55082528782154,2.26359935234297,3.95433413097472,1.86794032923251,1.51154694475196,2.05838531621651,1.49515949721521,1.7394610207298,1.50068338642666,1.15887931766798
4,3,0.991817775007284,0.997597786850216,3.04508668707622,1.27438864204692,1.54450595845598,1.14298981509535,1.52370568727284,1.0641600198543,1.51802771303428,0.794232601888214
4,4,2.69507742768374,2.69507742768374,3.65067074941461,2.42307017406871,2.09609369152484,2.57757571462901,2.08606818045837,2.34688445869677,2.0466490411563,1.24955222519039
4,5,0.499385388443047,0.499385388443047,1.31890421728317,0.540767121569055,0.63252784396235,0.516682241006441,0.636608653764287,0.5622639078624,0.609517666471854,0.91510490890842
4,6,1.12116322172037,1.12116322172037,2.36490221665684,1.419838179499,1.66870437557132,1.28577246903701,1.65481837032617,1.21970294006245,1.69725756786471,1.16464641591363
4,7,0.76584117401518,0.76584117401518,1.52173413145885,0.625142594708687,0.566773667844557,0.678909095261336,0.564636193581359,0.730058631226443,0.567372898646388,1.37906450131844
5,1,1.25117735182015,1.82541431702794,6.05958398956036,1.28509775121506,1.25117735182015,1.46201979424733,1.25117735182015,1.37897674891514,1.25117735182015,1.25117735182015
5,2,2.4071244012504,2.10572976542501,3.85595109264349,1.69823392651622,1.29898167131676,1.90805866568348,1.28044614847804,1.54436545150381,1.28376428897885,1.09102852670594
5,3,0.98775677868261,0.995873476724515,3.01182333531617,1.20120436033301,1.47133483633601,1.08148787097715,1.45301575851959,1.02669933767126,1.46093636228808,0.804715312555729
5,4,2.58632189893939,2.58632189893939,3.55730802997259,2.32605665455178,1.9873968723005,2.47944983894786,1.97209866910317,2.22888726576104,1.92348756445098,1.32962667793255
