"t","series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv","EnergyScore_Optcv"
1,1,1.36638098813172,1.81083495721259,1.98010183537691,1.37959488380844,1.36638098813172,1.52228665740133,1.36638098813172,1.42843277496789,1.36638098813172,1.36638098813172
1,2,2.2762095243731,1.97941605089361,1.80772664405543,1.61092416766903,1.28535224098259,1.79246282518708,1.27074065895005,1.47761719681195,1.27596355284983,1.14154486283491
1,3,1.03444513151956,1.03558707146094,1.04779002871098,1.24399181836237,1.52412438844618,1.13795868438449,1.51101739308402,1.07913445365642,1.52304776598394,0.868379173480684
1,4,2.46993345078424,2.46993345078424,2.41925608326238,2.18448991796903,1.87491863225709,2.33531496357719,1.86434742589453,2.10847321182232,1.82636118105915,1.33105673169851
1,5,0.486104561019217,0.486104561019217,0.453818804325023,0.540527178434283,0.666532739178261,0.50497289267877,0.673547685470522,0.583587164168014,0.642825245297334,0.830525103785107
1,6,1.05907305886978,1.05907305886978,1.22089377477795,1.34006129931451,1.58950651969869,1.21137049666858,1.57652003426139,1.14629905102848,1.62083154182439,1.09708238646945
1,7,0.769116784341569,0.769116784341569,0.61823062204794,0.611512388001057,0.556585887140643,0.668352060377104,0.559517532249507,0.729910272864436,0.566309520253981,1.44514591942911
2,1,1.42606818448398,1.85699081996505,1.99816104215233,1.37901107615081,1.42606818448398,1.51133828521745,1.42606818448398,1.43605311118798,1.42606818448398,1.42606818448398
2,2,2.52218164681672,2.26541024185457,1.98956948874069,1.7581405824773,1.37687411252529,1.99327036370139,1.3606243982524,1.62461616197789,1.36906609529774,1.14477905026889
2,3,1.02275649380208,1.02984089202789,1.10166130119758,1.27002253678874,1.60028821304054,1.13896570221059,1.58648557681683,1.07088123555404,1.6066537902116,0.866158756681741
2,4,2.73203997025665,2.73203997025665,2.65542859607581,2.39804577828019,2.04051234993628,2.57143920588937,2.02870441493273,2.31092610280761,1.98416736948193,1.30856439120207
2,5,0.459409385853921,0.459409385853921,0.432022023551345,0.502509136482046,0.619227697611904,0.471392450087354,0.623869987786689,0.533214667719004,0.590040631692411,0.894519670180921
2,6,1.12072743061397,1.12072743061397,1.3282104575768,1.44848003071082,1.72032263842647,1.30038332516879,1.70888494220523,1.22389189386081,1.76095296616117,1.16104509241123
2,7,0.755378946991161,0.755378946991161,0.599950538163192,0.605363462288993,0.564104065853746,0.658420306746284,0.566233966466934,0.717455468326312,0.572003238521655,1.3669986698186
3,1,1.41139304299532,1.85063562939062,1.95822325830737,1.3699917050249,1.41139304299532,1.53511178418061,1.41139304299532,1.45850097608133,1.41139304299532,1.41139304299532
3,2,2.33893037420648,2.05709919200225,1.87654244764156,1.67707260803502,1.3465358043878,1.8610208604288,1.3314577706503,1.54286619308632,1.33150538813164,1.13481394549922
3,3,1.00052788282318,1.00526388539773,1.05594009919267,1.23275299696295,1.55384724670227,1.10349796882627,1.53911137002123,1.0438423836626,1.55308172114194,0.848347331952495
3,4,2.52809160653356,2.52809160653356,2.46983574189995,2.24363103838202,1.93155334478511,2.39495883094322,1.92004702865129,2.16149682948376,1.88109480177252,1.3230001681029
