,series,Basec,BottomUpc,JPPc,OLSc,OLScv,WLSc,WLScv,MinTShrc,MinTShrcv,EnergyScore_Opt
310,89,11.8422770194627,11.8422770194627,6.1125418324314,7.06413543536294,7.11071244274462,7.37979436954635,7.72220457187466,10.5402330469762,8.73230652946507,23.143487566810723
311,90,66.7493699495602,66.7493699495602,72.796891321794,48.2960059693332,47.3956710890833,53.6594511231014,41.0703629077158,56.7255725202005,51.9085484437321,21.614309150055128
312,91,27.2152091762681,27.2152091762681,24.7963695943483,11.1610935842991,10.6110311339314,15.1065261313826,7.52705422100547,22.330163422137,21.4476459095949,18.900124668530953
313,92,47.3322411565543,47.3322411565543,64.4687526755002,34.4471815307609,33.8876827592491,37.9486476859606,30.1334231139189,38.2462950211396,34.1927106904736,80.94343938835463
314,93,46.216178403699,46.216178403699,77.409800324513,61.4822827418047,62.8182017890486,53.3108882993527,65.030488096599,50.8382792512294,53.3659997371592,45.21859602153627
315,94,35.4219761312845,35.4219761312845,45.5122066401072,22.3859990620118,21.4961964823105,28.7793713843771,20.0189884451624,30.1966100297574,28.6894579380545,49.11764859055476
316,95,71.3226403714267,71.3226403714267,84.5645708657734,44.0507722339197,43.2984125682502,50.8427319902091,44.1449092680061,51.3036808841726,47.3621118603768,87.62964941887641
317,96,41.6555449728105,41.6555449728105,86.9941412222342,36.5722805249359,36.5737760708259,37.1875518274004,36.578531263745,36.4034527689186,37.3788152927696,78.02595451221978
318,97,198.532183983584,198.532183983584,240.826706283072,157.309277831701,155.91161727605,169.455507947423,157.803847827403,162.256295751295,138.355245134022,171.26138000496306
319,98,383.752708510849,383.752708510849,500.342662840817,433.69880492855,436.720016421218,402.158267771557,414.961481855885,424.573319674532,459.650292736942,109.9547612030672
320,99,24.3335982736875,24.3335982736875,57.077980934948,41.3904525442449,42.9529715944129,28.4496110429471,32.7488203932837,28.2557078500607,29.2365501995374,81.55561863663581
321,100,43.0186965974714,43.0186965974714,96.463624814722,58.5434486310874,60.5300519351309,47.7796785657875,55.6862264528401,50.0389675296408,59.8541077598815,58.15310473387108
322,101,27.7388168808458,27.7388168808458,33.29603238096,15.596214455603,14.5595986685638,21.2065865449324,13.6909241957086,24.7214760276047,24.2943135513242,30.070628225263903
323,102,23.4767209073093,23.4767209073093,38.642636132442,16.7758972405419,16.2530957275369,19.707754495392,15.782478286048,20.8130952043405,17.4367899100354,52.389855244088686
324,103,23.2214733092708,23.2214733092708,32.5203476980398,14.611532022962,14.2984299785195,17.4395919398024,14.2695070743774,15.3351327774753,14.2319309373984,52.48257984261104
325,104,7.05994834822103,7.05994834822103,3.04525717921135,8.84746810425739,9.92146417219378,5.13560126500652,10.0533806561613,5.68440004656345,5.16921684121221,22.959338427929644
326,105,25.0901817645879,25.0901817645879,64.6047626759112,32.443494412783,31.9138864735372,30.0600601291132,26.7873607133024,27.4325535561463,25.6664239928037,71.88952899089671
327,106,81.1394856764341,81.1394856764341,105.177928363296,63.1732958295671,64.5271154457383,67.1387495557364,78.0374836736516,57.8912331942775,60.4474226976785,46.562316621296866
328,107,171.434372019762,171.434372019762,215.856357957072,192.757381336447,191.057984017255,189.043680932157,176.277819423446,172.397459801102,169.500489125068,35.04062928022476
329,108,11.9158414543236,11.9158414543236,16.8855893278323,8.67764416485247,8.09790337987301,10.6520716687968,5.66051537357665,11.1063743587107,9.72873579530476,10.984109704212159
330,109,8.3410099894229,8.3410099894229,10.7188732458703,10.1555193901519,10.7228966242857,8.85159662232751,14.6185756068227,8.35622155087041,8.19789841433062,20.508402958578365
331,110,16.7521725244998,16.7521725244998,28.8959237769922,15.2804575047026,15.0246649799836,16.1862302175563,14.4061355943107,16.3031940976931,15.752956744811,31.958056880059438
332,111,29.2385270079825,29.2385270079825,37.3058479548399,23.5389748202382,22.2088863930745,27.0730527408131,15.6962302723825,27.2156970457031,26.1351224930476,15.987497121872487
333,1,547.159376429373,410.729079023298,3034.90994667272,526.853053413208,547.159376429373,361.854839471026,547.159376429373,362.241038705895,547.159376429373,771.0883310605027
334,2,199.232484928359,147.528521806561,799.794987264664,180.623015542976,182.979958961491,137.481908061077,157.002877785897,137.165898850388,174.479092736112,250.82882473554218
335,3,285.115921853927,130.98012716668,581.637078380921,287.8100364861,292.466094573503,235.877511047888,359.494117114865,206.678865649293,278.268165387278,176.64982755112612
336,4,198.845499177498,186.742482069462,854.787009568201,186.104798535034,187.189084144453,176.335297731053,180.655608094598,174.572411971029,204.60917615167,424.21670775125546
337,5,61.5071865051846,77.6735552660721,207.352777095213,66.1464247008209,68.2732456044989,58.384470266047,79.8713392186665,58.1062156188657,60.0677637611662,195.96836858068258
338,6,93.998098054748,199.144325082576,414.408437501751,101.079292028076,99.6675457761782,128.927310406468,113.272800426099,116.954213901451,100.178318243204,316.6034557567209
339,7,75.3673329248408,35.8206814052494,150.431920015337,73.9479680883663,77.3728126922168,51.9429540993325,71.3808566167873,52.6824532416022,60.6661608512831,160.94621793178732
340,8,50.4369833138198,36.918606578788,141.666062609163,39.5744258983126,39.058196178076,37.1661528620328,40.252776948121,35.4879692779372,35.2354028809988,161.68744799506842
341,9,87.3592156939948,70.2835431711578,222.925080499653,101.505420742785,102.014920461608,83.0132997191832,88.1420050578781,78.2845745479907,94.7431521302287,187.0954679967147
342,10,230.042974273643,258.592062892397,359.740680169527,187.433828812074,186.616232546223,223.016205146704,210.561665875943,207.694492207773,172.671248424199,158.66706958257947
343,11,266.584356805292,266.58435671548,370.516002825243,316.19625036504,317.094470329422,279.471559054151,287.598229098401,278.895753836955,296.45230890433,102.24419133425789
344,12,40.2659243609586,54.7145060455997,129.610296471592,64.6757866241166,65.3770396999098,60.9623236585184,77.3492678183863,53.8034340401743,63.8918190904482,84.67297765849874
345,13,158.428968633119,113.920168696924,176.756680003507,93.1223572720735,92.2677488186926,99.5274765202067,80.6974441841466,100.637502553764,81.475604491115,183.22103416734504
346,14,27.4600155141723,27.4600155181092,62.5790339201832,25.8835880786055,26.0745464768982,25.1428103832196,24.3284866788479,24.4994767571253,24.1148677875881,66.83112600397328
347,15,119.496797905033,153.67306561467,271.801863452162,112.394678210183,111.678451334482,125.818614909639,112.816985263897,117.477946952041,94.3938219048367,132.08619867322204
348,16,181.448327610466,181.448327600959,240.383845210765,200.097919424028,200.909328370105,187.123189654746,195.004750107586,182.94850263379,197.920949224654,66.9882453732001
349,17,202.789985142904,231.518628104749,303.820683708668,238.340041422428,239.581289313118,234.505780985358,258.370223174032,233.804861894779,246.70337929091,97.51894335829932
350,18,53.7011101794303,28.0379842877118,96.3001854903104,67.3709936154008,68.3910458964068,53.0934178033402,84.0740776501309,44.5605226856209,49.9850529753181,65.65958631487473
351,19,43.3433515257999,68.5554967582071,59.6761127309159,33.7376668496759,33.3805973309038,35.6495597166104,32.4282355736264,51.4345765951495,42.5879994059088,79.74017104251536
352,20,132.719683822329,124.157467104592,374.378628400888,115.534157958489,115.227403666556,120.191314600776,116.133864237485,109.987401545535,112.055612405062,312.55571348729944
353,21,58.8751346000498,59.1450613860421,160.599353348311,55.6146111529231,55.7851384622284,55.2441455235158,56.5573000423479,55.6210489699583,56.0377463245862,119.19558897513487
354,22,62.6647397665413,60.5291413613607,211.21121908906,66.1542570380632,66.3652292668927,61.7280391328349,63.9362434076311,62.2360799315554,70.2908626564625,120.29575627639645
355,23,41.9670854392379,38.7076751798435,123.700342692809,66.6140912915492,67.3176654813444,46.9844937165876,53.306229077788,38.5669169104045,44.2458439676714,110.586943504492
356,24,36.2644703814847,36.2965455968064,90.4934618948282,35.6199533602821,35.8595124491579,34.9842806227989,37.2293911227955,35.3568624393245,38.5556386189952,96.4436203927447
357,25,70.627464919972,66.8819958322629,120.929868613866,93.8352732978113,95.2882420222171,85.1852757160178,107.717271122187,76.2416258004274,80.8026553296309,65.44182515562775
358,26,58.5685311379586,116.734788532734,102.751158950408,47.8533422654199,46.6291467012049,66.0177827313292,43.2910504649338,79.7177081967085,71.5092226008345,99.19409836009127
359,27,19.9199505635783,20.1259558460122,37.9344026375013,17.1200085525182,17.2057528200214,17.7447646067343,17.7553442076466,18.0462746081395,17.7321133431054,65.03685039510495
360,28,212.825367761808,296.378751693869,362.979197764874,184.584814153043,182.666324780074,213.612726723234,194.338976616604,202.1340664742,179.323370453629,267.8574558206643
361,29,83.7670759772674,83.7670759755716,178.537347340925,108.326812213411,109.390210481725,93.0625870880041,98.0101136484909,104.586259705887,117.65729504104,109.9547612030672
362,30,24.9193027405323,24.9193027626218,48.3063895083159,20.8147936946202,20.8084212260901,21.6960922171246,20.5509862144616,21.6667431643329,21.291733037549,81.55561863663581
363,31,24.6326691242459,24.6326690703415,67.3181896112676,27.5215757815485,27.8706968401608,25.3047471565401,26.4236651240842,26.7008708542498,28.2623906210497,58.15310473387108
364,32,65.0452162466779,58.9506600477398,112.672054617506,88.9697012395701,90.748525329605,76.6826651771308,91.7961278390077,72.5847341885948,77.5674621703226,74.61908244983121
365,33,26.5571796227279,45.7412323528312,44.913450823294,17.0201699274317,16.4998384524784,24.4329404472866,17.0652714498592,26.3481970724681,23.483764343947,66.87693834938058
366,34,38.5628665680883,32.6204173959595,115.021869431606,33.078884866281,32.5999075449768,31.0916223981645,31.4197752736309,30.6656092130436,30.8228854915552,132.89328813073075
367,35,16.4654165017685,16.4012446036288,25.7055600667068,15.8320416217754,15.8908280218275,15.8210550191468,18.5104769752326,15.5363751168087,15.235318625244,50.83373362191041
368,36,67.7540192339601,67.7540192339601,166.457585439134,55.2182618261511,55.1734651037614,59.9668263280306,58.2119772150042,59.3137038787237,53.6553370774606,167.39631758003608
369,37,91.051235890281,91.051235890281,166.453579132172,140.878793742779,141.470274406362,116.859080999419,124.494095373783,104.917390351732,112.499398521139,74.51505859366377
370,38,36.190195672684,36.190195672684,68.8247606432832,34.6565809986476,34.7087136779419,33.7203336934185,33.4037805594511,33.5934329551503,33.2905705824692,81.94485658435991
371,39,247.746056171334,247.746056171334,333.900495228672,206.462714773744,205.944380868052,227.824572533548,220.569509157582,209.395139227971,179.280239621529,182.79844973265395
372,40,266.58435671548,266.58435671548,370.516002825243,316.19625036504,317.094470329422,279.471559054151,287.598229098401,278.895753836955,296.45230890433,102.24419133425789
373,41,21.3870933919005,21.3870933919005,38.5992864919294,22.9378772884357,23.0026955703614,22.2814060520541,24.0659968521326,20.9380756712391,21.9062771888289,91.24556277164871
374,42,53.1536857032991,53.1536857032991,85.0627283100889,60.2097697028289,60.5304597323119,57.9212887395356,65.17963486941,53.3197647797586,55.3072907317904,27.246604472833667
375,43,20.2981557279464,20.2981557279464,26.7157056985209,20.441126639785,20.4620679488209,20.283134274903,20.8782708853839,20.1221470129233,20.1356369092647,67.11153291087375
376,44,17.7126761058387,17.7126761058387,22.1789201873041,16.5295505377377,16.5003736023409,16.8362356823348,16.5502711546864,16.789404627695,16.6240195796117,85.69188322747486
377,45,26.7988164071071,26.7988164071071,45.5693013003498,27.1219553373143,27.1444233513898,26.8590978711965,27.5440173953768,26.8457428601432,28.1691821856289,79.3991613812162
378,46,161.259572791642,161.259572791642,204.679181654366,152.07000383895,151.662269415786,155.342808594911,146.817299514166,156.087918974537,140.393951928314,71.26073736039245
379,47,22.3999361569168,22.3999361569168,37.5245504420629,20.1784173865236,20.1003908257297,20.7907630307261,19.1519940323791,20.1318490570164,19.5218411745155,43.44454345592828
380,48,35.1185745961178,35.1185745961178,58.5459978651159,41.6636410767104,41.9756611835638,39.7246478728834,46.7017985150544,32.759284027833,35.6680840590816,39.51801881023352
381,49,27.4600155181092,27.4600155181092,62.5790339201832,25.8835880786055,26.0745464768982,25.1428103832196,24.3284866788479,24.4994767571253,24.1148677875881,66.83112600397328
382,50,156.84706312471,156.84706312471,248.691974172951,139.982343492796,139.672772737598,145.881484465803,140.232523311455,129.985229585992,108.161954282896,141.64970669934414
383,51,28.431810650622,28.431810650622,51.2873947108673,34.3166827634049,34.4564266099332,31.7473064919815,34.191257422798,30.4302293975255,33.3412855857535,131.51828909620227
384,52,21.9032748136617,21.9032748136617,25.9290618370335,19.6649448943719,19.7170448591367,19.618425404416,19.7064542421334,19.7565436194381,19.5563169405736,58.65690224327468
385,53,181.448327600959,181.448327600959,240.383845210765,200.097919424028,200.909328370105,187.123189654746,195.004750107586,182.94850263379,197.920949224654,66.9882453732001
386,54,70.8392306256373,70.8392306256373,101.272570069469,73.1611796369943,73.581567519057,71.7472673289842,79.3104138408286,71.2202501663607,74.7366916657772,42.43547555353751
387,55,102.884513178702,102.884513178702,140.418176543318,105.314918756824,105.737769349746,103.96352554772,111.913708481716,108.723733590287,113.090250701958,44.93163480751277
388,56,38.6545123285911,38.6545123285911,64.9673023100309,39.804322570612,40.0512709451594,39.0925062849197,43.5436652913748,36.5452083519449,39.0438396149352,44.23266174850853
389,57,54.2815523911311,54.2815523911311,93.5060453463827,68.4057584551036,68.6334431221813,64.6743966735037,72.0458744319656,66.8742246254162,69.9895644032904,39.21607252675801
390,58,54.6279447929661,54.6279447929661,90.858499757335,69.5220907097024,69.7740217600565,65.615835276426,73.5156588636831,64.5246889586793,65.4138905557683,43.41721921643955
391,59,59.7622531668039,59.7622531668039,82.812490289436,48.4863452358676,48.3003672798429,51.239841906865,45.7165002659055,48.7077466936464,46.0617936238519,87.34298947109825
392,60,22.2001014279153,22.2001014279153,24.9098472358431,13.3023986618862,13.2042704105356,15.1221380110972,11.7208796450403,20.7856860730373,19.2736801413895,37.24903570099802
393,61,7.20912730255809,7.20912730255809,19.3735001045765,14.7019915654608,14.8760684176364,12.2061869781897,17.4738421017535,8.93138054629227,8.99850657454788,15.54115489491995
394,62,8.40532952142571,8.40532952142571,6.33344406965943,5.50079333068915,5.52110355055121,5.42328260186752,6.23934940855003,6.18165765297556,6.14791818325353,6.734726317375364
395,63,7.19922055641251,7.19922055641251,8.6670492705419,4.6091746782257,4.60232511580098,4.61192407763723,5.17552023032722,5.98246658392308,5.36681403354862,8.27504264319366
396,64,14.3663446366217,14.3663446366217,17.3618110118877,12.2603797163316,12.240686340588,12.4530871702331,12.1468910633285,13.7320972719583,12.539251166743,39.530767379923184
397,65,8.73228279680642,8.73228279680642,4.41336872312151,8.45862812289952,8.48928606319664,8.39359438320385,9.92423895353122,8.27586002837191,8.2755676435842,35.44219720057969
398,66,113.094190702185,113.094190702185,138.007268401898,103.352440928102,103.144380934384,104.272458307416,96.2156390983955,110.11629437712,106.597482635579,52.326075576904685
399,67,31.0062340264247,31.0062340264247,33.594321796524,21.9804045019975,21.7858618290899,22.8660252584332,16.0328563393188,27.6377256237211,26.5967922621223,27.7458514425116
400,68,15.0779003142597,15.0779003142597,32.7096098980308,23.8543335099003,24.0652846763936,22.9634323177925,30.7969072300978,18.1790236011266,18.9978620612928,24.598219098787283
401,69,11.6478524365468,11.6478524365468,22.9530399032087,15.5413209597449,15.6491094295081,15.1011110832013,19.7417366630813,11.7831906426462,12.6433110953625,35.634871903976006
402,70,42.712181846198,42.712181846198,76.3231442304123,50.0948613990915,50.2667839832954,49.359197630262,56.0555742138278,51.4895764734386,54.5738324689984,35.420009046447746
403,71,253.358529308018,253.358529308018,375.908245068081,266.864784435481,267.375609313735,258.508423118222,265.716984544108,253.864312947626,284.063887340234,167.865366006243
404,72,75.1566298534073,75.1566298534073,145.639860056646,72.5740057002638,72.4549854344482,74.6422212328091,72.580719275619,65.4148059074284,63.3079054352198,201.03044664007993
405,73,284.314738097556,284.314738097556,382.047124168341,268.049145966316,267.511981246692,277.786876627979,269.979033661887,248.821521112868,228.966714648131,92.43122682235425
406,74,30.8040984575827,30.8040984575827,61.6299720520597,33.018785173016,33.1165286500016,31.8143273971311,33.1475370600934,31.6064289516075,33.5788930857775,102.48852170793067
407,75,18.222962284774,18.222962284774,30.5924665163871,23.4322336005802,23.6199328006062,20.6372799925146,23.5596512613851,18.778660039081,20.2908116440837,47.85177680831424
408,76,30.0863441868676,30.0863441868676,38.5090879643115,23.6365319275599,23.4905905243308,25.9796768543807,23.7127880601053,27.4252461006776,25.7286472875921,63.15768371557977
409,77,30.0173809278417,30.0173809278417,49.6987809174138,27.2171786966936,27.177700465842,28.0542343383921,27.0779428463974,27.5632459212399,26.6653162606026,57.10560468880324
410,78,34.0653803540502,34.0653803540502,56.8736473170491,30.3252467325804,30.1815081438067,33.1249432832471,30.262302073299,34.1160064177142,31.7877950993027,45.82611077858324
411,79,27.9502710919935,27.9502710919935,56.5707995991515,27.0212380753393,26.987838630173,27.3931483612535,26.7092723496841,26.6941064266458,26.2809307147156,50.99188517522621
412,80,59.1582000264996,59.1582000264996,133.882326797615,62.6749291626868,62.8867173230435,59.7812590388776,62.4091788719899,65.6918293003725,76.7358935948404,111.6410588062224
413,81,64.4219614663731,64.4219614663731,128.194589232988,90.0407511759906,90.5789949311542,74.5238033039745,80.3219752904857,59.6195304140759,66.8676584977419,121.681439372772
414,82,38.9679121020816,38.9679121020816,63.6143137699641,25.5330860015242,25.2885450710552,32.3505077779166,29.377733527423,34.4256545624182,30.1015936857622,50.04552633933981
415,83,54.1441947255387,54.1441947255387,114.644637693614,50.0246207053844,49.768552831735,51.3309255004148,47.8137131507551,42.3048443671634,37.7861560263305,84.54768788341082
416,84,24.6876700247289,24.6876700247289,41.3027899467931,32.9553203392894,33.4119474527837,30.4388021539032,38.0581747684589,25.9064368313259,27.589609611954,16.087214824406516
417,85,17.9267571133563,17.9267571133563,33.3518707055932,25.8839853209847,26.3769785642094,23.2301134062068,30.807699503994,20.9873544238377,20.7306585147637,21.43273301148603
418,86,13.1070948866308,13.1070948866308,23.28838777722,16.6736472609007,16.936728800865,15.3128964191798,19.0868199323667,13.8706553291319,14.7637573163285,38.78902682140646
419,87,49.3372078146014,49.3372078146014,79.3562392410016,57.6516523024527,58.1040016802839,55.0027729130778,62.0317732797673,54.9008905797919,56.8098744516596,42.028662885393715
420,88,7.63439896873733,7.63439896873733,18.1348281452955,13.2962364068158,13.6939020812249,11.1862134310249,16.8636971005829,8.23040382656771,8.25538092979659,22.64730673238331
421,89,8.6491669826622,8.6491669826622,21.9896307704833,18.9550983062237,19.2642017594876,14.8199951673548,20.1692410153841,9.93020764613306,11.083871181703,23.143487566810723
422,90,16.943408178726,16.943408178726,13.800177121273,8.77193205071445,8.68978023476692,10.3726734798607,8.53592909097936,11.1400301185212,10.2687580306782,21.614309150055128
423,91,20.6484306462072,20.6484306462072,14.9153052347907,7.15144170405221,7.00612359167454,9.8599188292337,6.50494583735786,16.858638173473,16.4270095692676,18.900124668530953
424,92,78.1976880458588,78.1976880458588,96.2854627887368,59.1396191891934,58.6995024364092,64.7617449177213,57.3533414049961,59.5705125426021,56.3747677710561,80.94343938835463
425,93,15.7776464962899,15.7776464962899,31.2156356950213,20.1624813990623,20.4795202031639,17.8455170151254,21.259951939506,17.3351056582735,17.9399352158098,45.21859602153627
426,94,24.6667135438198,24.6667135438198,32.9150851226107,16.7486484698358,16.3623943915665,20.3234999295477,15.6148807646192,21.1535199911861,20.4501505853925,49.11764859055476
427,95,314.264640920625,314.264640920625,336.616221384924,269.561325358731,268.80490311049,281.729499461938,273.859547580237,286.097135187939,282.432233623639,87.62964941887641
428,96,95.4956999391279,95.4956999391279,140.200350878423,69.0631087897969,68.6576997130448,75.5956899190096,71.207384865142,66.6206944746374,61.6413825459577,78.02595451221978
429,97,50.8135306371794,50.8135306371794,123.332688515681,78.9204633049359,79.5180349575387,70.3680195865081,75.890681911898,71.9493600323367,82.2205483561733,171.26138000496306
430,98,83.7670759755716,83.7670759755716,178.537347340925,108.326812213411,109.390210481725,93.0625870880041,98.0101136484909,104.586259705887,117.65729504104,109.9547612030672
431,99,24.9193027626218,24.9193027626218,48.3063895083159,20.8147936946202,20.8084212260901,21.6960922171246,20.5509862144616,21.6667431643329,21.291733037549,81.55561863663581
432,100,24.6326690703415,24.6326690703415,67.3181896112676,27.5215757815485,27.8706968401608,25.3047471565401,26.4236651240842,26.7008708542498,28.2623906210497,58.15310473387108
433,101,23.0784420098736,23.0784420098736,46.606224344323,37.028497894148,37.9047287719459,31.1564849404743,38.324006037981,27.1923795802258,27.4299010060455,30.070628225263903
434,102,33.8362450820542,33.8362450820542,65.7643103618168,46.223436110657,47.0529277009942,40.9597692470643,47.2962834496923,41.0925787780101,45.1361593889818,52.389855244088686
435,103,46.2814638476619,46.2814638476619,57.2441111164982,28.3326364423428,27.6242741558721,34.3702103155993,28.6288985965442,29.2226557005087,26.9825978441349,52.48257984261104
436,104,4.35425396614339,4.35425396614339,13.2171471457804,13.0382506610689,13.6829411235708,7.95713379587018,13.1010102453071,4.40730510367483,4.59044419638108,22.959338427929644
437,105,24.909753685409,24.909753685409,57.4200748716059,25.4467966877546,25.3926716063707,25.2130197601225,25.7928992377676,25.4832949292407,26.0075335250132,71.88952899089671
438,106,30.1499778477567,30.1499778477567,54.7131356543704,22.9106716732026,23.309532105747,24.9059620600904,28.6462216509271,21.5768489782004,22.3249968922447,46.562316621296866
439,107,30.0175436257713,30.0175436257713,56.1379902704957,36.7042374228305,36.0236833632339,34.9642431306609,28.9875394975472,28.9809229928487,27.8139691755073,35.04062928022476
440,108,7.44681137856189,7.44681137856189,12.2238791172757,7.72459962467732,8.10143750135517,7.53621902653171,12.6046785746926,7.59757551549583,8.21899623093627,10.984109704212159
441,109,13.5217593356818,13.5217593356818,20.5621245432845,13.9495058560636,14.3588079325098,13.6538511765984,18.7937565234041,13.6439267518859,13.4294232181795,20.508402958578365
442,110,32.7757240722342,32.7757240722342,53.3841315458619,32.1992487263677,31.6690877506867,32.5655025941968,27.089554352688,32.5156034593996,31.5530361471213,31.958056880059438
443,111,5.31317982868714,5.31317982868714,4.19022896099979,5.51322874043331,5.67715531937533,5.51178208229166,8.00123319093603,5.64939591760882,5.80652716476449,15.987497121872487
444,1,1072.09108422763,2456.53073182398,3630.12577606248,1089.84054845182,1072.09108422763,1611.42563583288,1072.09108422763,1654.82973015186,1072.09108422763,771.0883310605027
445,2,624.738213387302,1273.81126076648,1460.55268741486,746.86724691869,742.679593876195,1052.33265901723,933.817974008618,1090.65692945326,878.02408504588,250.82882473554218
446,3,154.161558321671,98.8222820149938,507.992541894445,150.363735648892,152.674472522071,123.818135617658,213.013930357499,109.309046518625,157.32149759218,176.64982755112612
447,4,223.750725463935,378.419169230079,934.787214383389,247.110256236045,245.432629528788,297.188185367733,248.579230247216,283.783392800881,199.510770726865,424.21670775125546
448,5,283.708262360037,420.847859992448,442.707851877065,285.325916923736,280.638293405397,322.237222802486,223.917494238659,335.567672867127,295.288960826533,195.96836858068258
449,6,91.5040908604999,170.411233551598,396.679054162972,92.7315622961616,92.7828814446957,108.181492171645,97.382670185293,98.7133729909933,89.6437111777707,316.6034557567209
450,7,45.3339594812852,73.3692294501864,148.11998894871,47.1617903503686,46.7947933656069,53.0492817866426,41.9570557496343,53.6975852751145,46.4259538010531,160.94621793178732
451,8,45.1701068857448,67.045199815057,145.451408361277,45.9151334114693,45.9091272044066,46.0892281743607,38.4782512393392,46.4237639796197,43.3400567288413,161.68744799506842
452,9,240.833521958921,243.477542164329,347.970440120689,166.245260180247,165.844088292199,210.935861283614,198.081342071043,217.266335004052,176.023982009642,187.0954679967147
453,10,505.91009670439,493.352987392104,602.776786854279,399.626820996268,398.935496876889,460.872509361827,443.962918332114,434.119401071647,378.319739618853,158.66706958257947
454,11,181.145852486598,181.145852550877,284.243478231317,252.214790579776,252.663415116457,198.907508850132,206.628946425177,198.812026860135,217.084660340878,102.24419133425789
455,12,307.499724553594,267.284256551177,300.706466321732,180.523133356579,179.738041328884,211.33917906966,179.432579595809,254.707110900329,224.369770665052,84.67297765849874
456,13,346.036678784922,297.442694606801,350.551561828231,217.711902882587,217.028864945123,246.488561960897,215.528656702668,265.240210364369,231.7889648669,183.22103416734504
457,14,65.1098737837442,65.1098737741268,101.050478556673,30.9913806296628,30.8925534974433,52.8741276028338,48.2081622609262,49.317542126153,45.1400657287203,66.83112600397328
458,15,69.3159917862464,57.0158695130748,222.865232317814,73.8209596557325,74.0388434552633,66.4145324068379,74.1045824379009,71.6353049619516,93.8741080105355,132.08619867322204
459,16,74.146546767649,74.1465467163399,126.446520437966,88.5947744913225,88.9807937314771,78.8517319412675,85.6063251720557,76.7691981147636,91.0099915161526,66.9882453732001
460,17,31.5634323302256,29.9644346568552,85.2862866604527,29.8168643752626,29.9978597982613,29.4388803172738,32.3696274312451,29.2052837267871,30.4594666243708,97.51894335829932
461,18,35.0703196849541,36.6630148891731,69.9155430006104,39.0473954241952,39.39614875801,34.9920495536213,53.6256137994706,32.4104387478641,34.0486677342794,65.65958631487473
462,19,55.1264142019908,83.3465034084682,75.1179657166279,44.9061384924907,44.7159815135725,46.1046851476582,39.1139587116399,64.0611882073974,53.3023515362023,79.74017104251536
463,20,244.76552626748,254.875941543401,489.351211675594,212.662469801368,212.161943621564,229.755077402721,214.781865112538,205.246502851445,154.252348712394,312.55571348729944
464,21,58.3604252423841,61.0304857296198,167.726935825383,70.4253350348463,70.6550461332324,67.2584208593057,77.9793370079875,65.698949366688,76.9339507738072,119.19558897513487
465,22,104.480404304471,109.932603971882,234.132826106575,84.2909825924115,84.1359153965108,93.4653653584291,85.1246733996425,87.0796587945345,74.3491187419633,120.29575627639645
466,23,47.0165596906267,54.2059387903331,110.534930311371,39.4224776145052,39.450919786522,43.7971659917459,41.2793142020601,52.5287380403622,45.0647125737176,110.586943504492
467,24,123.947952267657,123.776379783381,176.619406857071,106.805827431927,106.020573872085,110.511482502247,92.8569004972761,100.177990893978,86.3138038690244,96.4436203927447
468,25,129.683006576906,133.952627660335,148.868352955631,107.56946156215,106.390496276857,113.949171422524,87.7907584158638,124.092196966651,118.511356949013,65.44182515562775
469,26,65.967380670605,116.535924735065,110.735412144119,56.5784738923285,55.858268625904,69.8173793033134,45.1599009192329,81.9240644924733,72.3374850750521,99.19409836009127
470,27,15.6877089775437,15.8270050921003,35.4501658891408,15.4843882108095,15.7863643920692,14.6910440286716,17.021671718808,14.7990133409732,14.6931129507529,65.03685039510495
471,28,157.033829882829,217.218492203926,291.776713174145,127.217686371759,126.613710752693,145.477446104261,130.760835788346,136.191893609339,117.357983471382,267.8574558206643
472,29,50.9238353063489,50.9238353082155,134.572386260329,68.4806599643438,68.9320270288864,57.0165325650048,60.2550608435422,67.3712753265452,78.3923259623334,109.9547612030672
473,30,23.1599892723257,23.1599892793878,54.413153216575,38.1613453874928,38.5538488005529,26.8533912009513,29.4355123812169,24.7360361848993,25.2048132316459,81.55561863663581
474,31,22.3309395582106,22.3309396039962,67.2950459688486,24.6057191947495,24.9237985975271,22.9769934230305,24.4132143117684,23.0243659449291,24.8793952403245,58.15310473387108
475,32,20.6426357681127,20.1694844436745,38.6929025568343,18.4372585426185,18.5277032147829,18.6522534392802,19.5469169536657,18.7987220463052,18.541733607914,74.61908244983121
476,33,54.4591479352025,75.2940217847394,80.7183602992265,45.2486554624668,44.1608003369241,53.1268560037144,39.5725228291819,53.723623404663,49.0269009336892,66.87693834938058
477,34,46.2802734841371,63.5752642216373,128.303732481024,45.2727958553645,44.936354240312,48.4999714925638,40.4524300807994,45.3328772173211,42.3869986693284,132.89328813073075
478,35,13.7540477684166,14.0794159459866,23.9937228508967,15.7338737198529,16.3929797520521,15.0411253482481,29.1903780447001,13.7590532559518,14.0859170990382,50.83373362191041
479,36,120.807301659436,120.807301659436,216.052867390391,94.0272684722702,93.8991086644637,109.561350183612,105.184335701791,110.988277756012,89.3550704819791,167.39631758003608
480,37,121.805566086629,121.805566086629,149.189740701373,74.3325313183757,74.1017693674162,102.262443249408,94.7731217903256,107.784761132579,99.1580328839243,74.51505859366377
