,0
Base_vs,2675.343883015582
BottomUp_vs,2611.5548680135043
JPP_vs,2691.742687353244
OLS_vs,2591.281320076388
OLS_vsv,2569.1148463474537
WLS_vs,2589.4704126430443
WLS_vsv,2527.720768226566
MinTShr_vs,2410.3280933998117
MinTShr_vsv,2384.5820316875443
EnergyScore_Opt_vsv,1894.300217879664
