,0
Base_vs,2624.78001227775
BottomUp_vs,2596.965171742078
JPP_vs,2701.1773369769044
OLS_vs,2594.053169134208
OLS_vsv,2567.680248638058
WLS_vs,2589.047881564592
WLS_vsv,2525.017012185456
MinTShr_vs,2368.528454407436
MinTShr_vsv,2377.852477383116
EnergyScore_Opt_vsv,2050.85839054512
