,0
Base_vs,204.2651352743322
BottomUp_vs,203.08089809503022
JPP_vs,203.16562626754882
OLS_vs,190.9653727856668
OLS_vsv,182.1833285233056
WLS_vs,197.3561913918296
WLS_vsv,179.026426664051
MinTShr_vs,158.240319912713
MinTShr_vsv,178.3150612663138
EnergyScore_Opt_vsv,88.11905571590296
