,0
Base_vs,208.98090728348342
BottomUp_vs,206.85818588200078
JPP_vs,206.85197463148262
OLS_vs,199.9463511750782
OLS_vsv,189.54791572424
WLS_vs,204.7154707815976
WLS_vsv,186.4818773460752
MinTShr_vs,200.18501462789558
MinTShr_vsv,185.12927406234041
EnergyScore_Opt_vsv,155.02460241927778
