"series","c1","c2","c3"
19,28.241090674358,33.6314446150134,40.6444060222441
20,685.796709592124,690.83613684554,691.968182526956
21,87.4155447631845,93.6311335316744,96.209545674478
22,108.866784548056,113.88768364571,115.750412143325
23,7.28950477567339,7.5040644375391,7.83656458226874
24,270.179717035314,271.887054794009,277.406417190479
25,17.6535480189539,19.3021476915737,23.1311289529038
26,15.2418695898732,13.1534996163398,9.5114471671745
27,90.24387264819,92.2203725598517,95.9077995227072
28,85.34705544636,87.1023980486325,92.1734455212722
29,130.395188664895,129.681871195213,128.983628810755
30,19.1850569598531,18.7350319057904,17.1109222574005
31,302.903326085739,303.562547816984,305.500235201462
32,73.7579038711875,75.6814586209495,78.9938164899662
33,86.4236148466862,88.5221654756945,91.7318097129005
34,194.78242919563,196.920314879892,203.530325438473
35,47.2129827141535,43.4402114919593,36.2375861613144
36,254.860652879384,250.278360848258,263.223747410244
37,56.0574516002749,55.5267464457517,54.0137098730881
38,33.4153893993567,35.00050292613,35.8992948354532
39,47.2518777678348,49.158366146284,49.3175187518069
40,28.5813746494029,27.7273154502597,27.6039378463207
41,23.6043373801596,21.8092649607267,20.9104960608131
42,20.220043727225,19.4020517203976,18.2490002297573
43,43.9992053241713,44.5619413689542,45.6757547815535
44,17.4996640137374,18.5721422918536,19.449066317564
45,14.5776953634664,13.9022448422118,12.6422948514183
46,104.034983148396,103.571779749292,102.060698351698
47,4.83579942534808,5.50882560952027,6.4315018081242
48,2.37499825124169,2.31421744931347,2.0001811920631
49,157.376631406985,158.83671350303,160.088637150755
50,298.139029099775,298.183660309762,299.436268613031
51,23.6683484719282,23.5552593080806,22.2643555474647
52,64.4028021548271,63.9984465740389,62.416913329853
53,20.3191869103619,20.2367318846981,19.074234479019
54,52.7376095020167,51.7731331463277,50.3546128132362
55,36.0781383491079,35.3660969162824,33.9244093320169
56,39.1613171806643,37.9761811494298,36.2866452556453
57,16.672066238203,15.8383745634772,14.4159252053467
58,20.316406638729,19.2873130179457,17.7322841447647
59,49.1800922293609,47.9610233488399,46.304998925768
60,58.0116084188083,58.826548737725,59.9537758972258
61,14.2268003059527,13.3130102835979,11.8722766583062
62,0.987697454708311,1.18395853318175,1.73340981692212
63,0.97350353937746,0.990480547463304,1.25013875955267
64,32.0565779467582,31.1441304788865,29.7601318107998
65,130.05308091349,131.017815975217,131.898815454379
66,46.9697314302042,46.0733687104495,44.7624581472869
67,1.29095560364061,1.07838364647167,1.10059881326921
68,10.1075334872794,9.10489149961806,8.03481259863293
69,42.0668802124613,41.0507281861882,39.8043262498485
70,56.1819550948773,57.1063420521811,58.0326813702798
71,184.653177780241,186.075471105745,186.635446302908
72,606.433219958793,608.40901198174,608.529349768086
73,74.8363159218961,73.1114518995063,72.3675107437059
74,186.605240780087,188.288066738246,188.718075636732
75,42.5757467745801,41.1279535919062,39.8718965272235
76,26.1141668858335,24.6563719383355,23.5066709583287
77,2.82965159459372,2.59549976506586,2.71775677516418
78,33.4173776033849,32.0330418988272,30.939717939288
79,149.740692427001,151.520374828849,152.188203935791
80,18.6784531591544,20.0294638390342,20.4454099850055
81,6.82522081258013,6.12451173496587,5.74748015819625
82,6.19390479423711,7.13160245026786,7.90938068465662
83,280.351345203738,280.936119425106,282.799641934564
84,11.2743917196799,10.3690226488886,8.62366233824517
85,5.7534792029267,6.20692136854772,7.99090750284728
86,32.917091179723,33.6216959819752,35.1745801477219
87,3.04840056141009,2.93327175731982,2.59880468734807
88,2.99636925685012,2.59048973417133,1.91998315815643
89,19.0849872566299,18.3277459832262,16.7574157459673
90,19.0954524912563,18.250227055677,16.8094273123381
91,10.5552819219218,9.74494828858998,8.28166172196367
92,28.6383680335412,29.5675313215401,31.3087881023409
93,53.5388475143959,54.5667770705854,56.5425080937127
94,36.5135081183787,37.4577182340121,39.1711313725337
95,110.255194588755,108.939732317582,107.378428977453
96,42.200677297509,42.3351150654192,44.2434743926088
97,167.593924437521,168.077691145399,169.714530552876
98,130.395188664895,129.681871195213,128.983628810755
99,19.1850569598531,18.7350319057904,17.1109222574005
100,302.903326085739,303.562547816984,305.500235201462
101,37.037955899281,38.023200818324,39.7004155809243
102,36.605512916405,37.5428116640533,39.178003557088
103,91.8312038572758,92.7232682079425,94.4281191740322
104,1.85593163151921,1.80539873240512,1.91655175299879
105,35.6566227484277,36.3642805237273,38.600653756666
106,157.697832181292,158.425993884314,160.593672367988
107,3.94791203647332,4.43189280611919,5.69900962443958
108,1.63092990410069,1.59886760729515,1.77442765575785
109,14.613769478144,13.5595424442985,11.7182168966818
110,33.2768951907017,32.2176835195116,30.1878328758589
111,3.38013982333836,2.88203513508173,2.09073616817444
1,570.483241954653,570.483241954653,570.483241954653
2,287.375710547625,288.966143094159,286.085532522126
3,144.010708034214,131.029352776463,137.410222459696
4,269.437715248585,259.072745920951,270.895657343348
5,377.428851674209,368.926046864912,375.41902078024
6,29.4398817787298,27.868438105294,28.8049150315059
7,223.122743282088,220.619102533353,223.301727398273
8,204.8743764118,198.378037327865,197.105634755262
9,423.603800608877,398.742105965788,412.629393317647
10,390.198014338027,391.961184799207,391.516130731704
11,16.3814814909142,16.0287464252918,15.9462215829587
12,142.030556643937,140.346350096307,140.338529271813
13,150.733862212507,148.706277698693,149.255210831637
14,26.8396413280724,26.8964398252778,26.8165877217734
15,277.044357040989,281.685709334821,280.356726737045
16,103.091655513295,100.813597852291,101.892233711844
17,132.237909284475,128.705199835933,130.020087014129
18,175.951891599048,174.89216782948,177.594707954619
19,53.1903863958024,49.8962782957434,49.6097867101379
20,378.824359835225,374.479661151006,378.822722731952
21,137.761011767041,139.791012185781,134.610891811031
22,174.78202444056,171.122063077214,175.289349360405
23,82.3668304196816,83.0243970794249,81.6357662271992
24,145.978624677654,143.574276429342,145.180726848284
25,95.4220141436538,92.5738891393833,93.7263656427759
26,115.226410514443,113.35139004101,115.444068740288
27,16.4409092049134,15.2415161537249,16.7613577226953
28,186.210288377355,180.477531544614,185.234667623483
29,217.67335969494,218.991686948877,218.983242725292
30,35.2606393116494,33.4652465355738,34.8114281004398
31,8.66209806990864,8.22743018929349,8.77390087664492
32,130.262619627092,129.242793112729,130.222051324203
33,85.2498064333527,84.2718603440114,85.2892129877066
34,164.243423792595,161.367228255694,160.730437950574
35,39.9066300663456,36.5838590025483,35.9797073200478
36,414.783518839175,389.642238952273,403.715740854936
37,11.9876730080691,12.5106753689647,11.2592319743591
38,135.735552410873,136.372547656164,136.364694952269
39,254.162385595328,255.270500585765,254.817066477656
40,16.3814814909142,16.0287464252918,15.9462215829587
41,9.0555394290153,9.01795288145165,8.87679809295196
42,6.08589279287174,6.49793164871923,6.38912047055921
43,53.6130269870355,53.1477942069457,53.6978783694333
44,93.5035645340635,92.9240351812527,92.9685651485872
45,102.989704199933,102.659401073627,102.430338836321
46,54.0981073630902,53.6334803239817,53.3899266079699
47,6.14110146365664,6.2691492997395,5.73263819303076
48,7.46954167640944,6.75377735070141,7.18227685794366
49,26.8396413280724,26.8964398252778,26.8165877217734
50,298.694366360057,300.13818061057,300.001738259649
51,90.3715261985371,92.0629132441754,91.5351841721221
52,107.568347915155,106.050975991921,106.4728703202
53,103.091655513295,100.813597852291,101.892233711844
54,5.37488886946404,6.18983209609067,5.83120456046242
55,62.4133344489958,61.0191570723091,61.50651379338
56,84.7789660755,83.8682597300699,84.3568784533787
57,36.844343905331,37.6358178451662,36.3382537498087
58,96.7465019527581,96.7244488575978,97.1112177525138
59,115.273848815732,115.272183921637,115.527959166916
60,17.8230642335077,17.8203410690682,18.191381664599
61,6.39137215762591,6.50492379109692,5.69515378399194
62,1.68910031653942,1.70591795103745,1.98810799230315
63,6.60700557878423,7.01756491814953,6.84275886097294
64,33.9004994424735,33.9904031663964,33.6468755361196
65,18.2945668753489,17.8346611724818,17.7457429782695
66,27.0604732413053,26.4923167820904,26.444411608603
67,10.7288362368925,11.0720627587724,10.902817833675
68,24.5277820446094,23.9879104970857,23.867256493338
69,29.2045355763486,29.4351460192029,29.1948720443082
70,84.4643316337923,84.0327001631529,83.8462717134905
71,368.917316616372,367.821397889382,368.9374466619
72,14.5619560946522,13.9199288878318,14.7254558961848
73,13.3089484004053,12.4123354578925,13.2633174036899
74,56.6201069358653,57.391939849004,55.6716729146745
75,15.6025184549303,14.9701220986227,15.7952177374206
76,20.9962223389624,20.3067574433834,21.1937772455385
77,138.257830327661,138.5669474826,137.613968352278
78,70.4170932028053,70.9784265955337,69.6287042682969
79,6.57368471976608,6.97814980433088,6.45226288641494
80,283.396934589848,281.669937261047,283.17624668058
81,43.8853107591894,44.4589573771436,43.8274019732551
82,38.1998536040638,38.275168589297,37.5223410916178
83,128.63907986567,127.836314098832,128.204965242187
84,10.2445009201873,9.61277084568899,10.1684630484854
85,5.70757412470258,4.89792108456563,5.48226577046614
86,117.296646917974,116.368362313649,116.78764960327
87,26.0551453243504,27.0481170126979,27.0042672949161
88,15.9123148167384,14.9880620269348,15.8776420884562
89,15.1163404231057,14.6488369980267,15.769535850855
90,58.9892547411516,58.6015245851873,59.2976502254074
91,47.9489809612466,47.4488590823426,47.708811577192
92,2.33691074945398,2.49013365040525,2.45550893665653
93,37.145765203248,37.55940700779,35.9318292853305
94,60.0998312180599,59.3324715199809,59.5761431839157
95,78.8018393064161,79.9419203933614,78.3241231400148
96,68.3365972736144,65.5560218321898,67.4121155583698
97,211.29215648082,209.405320058305,210.877875134364
98,217.67335969494,218.991686948877,218.983242725292
99,35.2606393116494,33.4652465355738,34.8114281004398
100,8.66209806990864,8.22743018929349,8.77390087664492
101,51.7588853208314,51.2956813840334,51.7746300023717
102,78.4023926882236,77.8452320282974,78.3458961637908
103,53.223775173095,52.721509000228,53.2077456434058
104,31.8688898811269,31.3841623717322,31.9202294060541
105,3.97414615111809,4.13673167466769,4.15920236665364
106,3.96429785214835,3.64770023005602,3.53579335634704
107,174.804387917404,173.854875842129,173.750999216352
108,18.361421740324,17.3941250109484,17.308856113587
109,7.13609950864261,7.64780334539628,7.71342032355134
110,1.95201749465883,2.17431463137443,2.31406262692994
111,42.4030745641414,41.4274737143297,41.3197332995654
1,604.933683296241,604.933683296241,604.933683296241
2,288.081543200527,284.737327786294,282.947114549838
3,656.542322845061,663.075765491073,645.111922881067
4,550.994603778158,545.18869349265,542.261859938592
5,28.3387549392284,25.8616681649355,32.1415715422089
6,382.475606353531,378.732395759038,383.003519502142
7,22.8396528880233,23.1993699235556,20.0338179898448
8,17.5925529137771,18.8229724853247,17.6554918674712
9,274.738031894273,267.141007096034,275.064889687477
10,201.370869968077,202.457513013564,202.527383772659
11,256.744041467658,256.685167899761,256.609309664326
12,10.7472956397757,9.9117499852192,10.8578736888931
13,197.778829333794,195.030141365313,197.295905472842
14,4.14371643562035,4.07733709520438,4.15380478192818
15,188.167226940906,190.439268006649,187.999574388274
16,253.600494827493,254.426072763901,253.259051297176
17,308.718589081133,309.465964910652,306.707443375114
18,54.9492772645937,54.4885411037316,48.6933880741487
19,120.978245192783,117.479722015143,120.001716217071
20,330.785976579209,328.055562958536,328.234323771825
21,12.3291065998721,11.9575317942593,12.5468995280773
22,203.152674323425,201.698322728883,201.47753807663
23,24.5042642782745,23.7987772068117,22.9156840584642
24,50.8977545843439,52.1036638907731,48.3476921909967
25,92.859344201686,94.1701696279534,91.521775010237
26,117.452892781554,116.29645679438,119.339900719848
27,78.6843564257524,77.8468624583551,80.1385154691401
28,315.419828665618,313.4881470075,316.545051440579
29,30.2401806377046,29.4516656650726,29.7044613707821
30,38.2694730000233,37.5475385652159,38.5730817273125
31,22.1507302642352,22.148807959542,21.0366105846804
32,69.0530988050463,69.025801647523,66.7660205656654
33,61.1440833305941,61.0648132273339,63.0880488608583
34,29.2187002103116,30.1571840563739,28.0850252831052
35,18.2939028814646,17.0999351020467,19.2462250120465
36,267.331998239323,264.011258810605,263.700815090301
37,162.645408215426,162.453109052085,160.964609754473
38,68.5005313768575,68.8620736595628,69.078030940197
39,132.538700082487,133.256618444775,133.089926249641
40,256.744041467658,256.685167899761,256.609309664326
41,65.1744340232308,65.0777786414879,64.4420023232342
42,9.90278538355433,9.57622715410034,9.55639235354612
43,15.0706586024339,14.576872864889,15.1011313412418
44,49.8300749136529,49.5439067184042,49.5645936298789
45,4.22738551782488,4.03693123917005,4.2587062302211
46,186.84792903865,186.122509557965,186.418698504469
47,41.8813932588915,41.2483756626029,42.1814985649481
48,19.0584675916097,19.8001573781102,18.9649301968244
49,4.14371643562035,4.07733709520438,4.15380478192818
50,12.3586755262884,12.5556821416713,12.5685485123147
51,143.614436848923,144.156215820732,143.320425266219
52,52.5228847810295,53.1445870449328,52.2189758108239
53,253.600494827493,254.426072763901,253.259051297176
54,102.439577448505,102.659044743421,101.843978641695
55,107.015452651503,107.463146913502,106.445503774606
56,99.0936008056572,99.1661188803081,98.2421016128908
57,91.3117810514289,91.6614204059114,90.3976344171093
58,80.3898778799344,80.1449881663425,79.1239562144779
59,75.5491423300394,75.4925814299953,75.8853228578118
60,31.5040558873479,31.7095907429391,32.1895866598073
61,4.60915044844645,4.50544465000371,3.70313041652964
62,1.6273900313086,1.6031480472597,1.31124931402056
63,1.88473173367736,1.69823511030494,1.92401920236782
64,12.8639702356365,12.5734726241843,13.0106307082384
65,21.164941415148,20.7823032292343,21.0168360989974
66,169.023526205561,168.557720263472,168.87257288001
67,25.5931912538383,25.1111384426507,25.3671377746527
68,16.2372447718179,16.5704309099983,16.0093508147862
69,20.9214026933794,21.2497102561889,20.471318035429
70,55.8818472082272,56.2440126533371,55.6014174950577
71,423.726037250502,423.08267360654,422.8697298001
72,102.400023207415,101.408790094243,101.835577344463
73,164.646471394761,165.824110872773,165.433362887942
74,8.2437873735935,8.13506690238362,8.22645894655391
75,10.6445920426643,10.3107627605079,9.98638014955167
76,18.1459780093761,18.6065512015548,18.4372155217293
77,4.07094441975641,3.97173823926476,3.90073315896846
78,65.5598205891197,65.8555586890735,65.7576736526181
79,54.9726822290583,54.4963663737207,54.4982605187357
80,232.188068791983,231.377755769642,231.454333562458
81,83.4171080156663,82.6728204758432,81.9973965690615
82,48.6485798315479,48.8441571324152,49.0833671451505
83,11.9907216850085,12.3544021070409,11.5796066020539
84,21.2196557500898,21.5302072924367,20.2898282049802
85,18.6959751139505,19.1173489643294,17.8838491908611
86,11.2413530234784,11.7748249192092,10.9015101777798
87,86.3115297400881,86.7567797208739,86.1436646986906
88,1.58911743831918,1.47296794596655,1.75942728099229
89,14.5928298964269,14.7162958769701,13.5957347102876
90,38.3167765534552,38.0400076655363,38.8351463373801
91,27.4101503784229,27.122810925885,27.8355634557317
92,71.7508771556648,71.5030697851872,71.9539138918518
93,14.5954359558393,14.2518717230395,15.7095367219769
94,63.9016976786455,63.395047661918,64.2324296871432
95,269.705165361507,269.451154540553,270.529579980219
96,80.3459210849122,79.2134740197839,80.3410986604709
97,15.050892997762,15.7331861037249,14.9274449979091
98,30.2401806377046,29.4516656650726,29.7044613707821
99,38.2694730000233,37.5475385652159,38.5730817273125
100,22.1507302642352,22.148807959542,21.0366105846804
101,10.2568571189421,10.2516515129795,9.26229982332241
102,58.972618828632,58.993043429235,57.8607354010712
103,46.7875771287931,46.8285485619858,47.6467551988244
104,14.2422620639967,14.1149313466259,15.3229142421648
105,69.2036398237652,69.6965477948004,68.8347368947502
106,2.75692702996329,2.91961793816415,2.7352392824246
107,28.5247237652124,28.0319546590436,29.06558637477
108,1.71493968280366,1.7541924111381,1.90635152423863
109,7.93630750464155,8.24558266468115,7.43462461611853
110,39.8260146458455,39.2526826257616,39.9429406499842
111,2.2677863362611,2.4305952531037,2.17852205620471
1,1166.1351804181,1166.1351804181,1166.1351804181
2,602.77558210779,612.693291687145,572.851789615187
3,141.972091434628,147.752335784193,131.956488635789
4,59.0385827385765,59.6252465509664,63.7713549860618
5,475.761034500273,469.75856792682,485.252690725293
6,188.888790724129,185.287089978674,190.51686583555
7,151.062942303249,149.856380670222,156.980095100728
8,37.6100816421282,35.9385220155656,43.4373246166829
9,282.527337001429,282.329790314417,274.579089438315
10,199.743744821127,201.020387731623,202.048994384082
11,114.072201038847,112.700369405188,111.943623601372
12,254.749453031184,253.729051410667,255.962051757487
13,362.474877804533,358.974413615359,364.309487067294
14,69.8819908855973,69.7274386287842,70.7180701836879
15,65.0823907360479,66.383282538029,64.5549135537361
16,103.903265813322,103.878754230213,102.566832492096
17,39.6540680606276,40.0071555886739,36.9091779796003
18,9.99342058383848,10.9953234765983,9.25860999443919
19,45.6314441081955,41.3376593054704,47.1156156987672
20,30.355929613719,30.1589653139545,29.9232918016673
21,27.8363533952609,27.4271909248263,25.1178088395492
22,49.2631152140806,49.6280748062619,51.4878871706972
23,58.7263315693699,58.7669686927671,60.948930692489
24,132.623150654932,130.806576179115,135.058605557171
25,161.23939941618,159.946633044799,163.629889449437
26,141.731981016373,139.555298909621,144.192938421449
27,35.4839169942088,34.8095697573995,37.8363885310355
28,90.7266003521436,89.3542169595841,92.4768417523218
29,117.114960238706,115.575746258133,116.155678480996
30,7.93910761434994,8.3412648107132,7.5556765211471
31,5.00440194854843,4.86294036020567,5.79937110996428
32,18.0686705067118,17.5391822230678,20.1230222093391
33,132.467874039758,132.058789345757,134.722665339974
34,24.7870675271324,23.9551773635783,27.4727389630871
35,13.0240473135477,12.3718449743189,15.9192861779965
36,271.199072351378,268.147021877952,267.729700086247
37,106.044430081664,106.016438568954,107.02791983684
38,91.8447588189493,91.9038891611959,92.6308870452715
39,107.663010085694,108.84354994105,109.145611249396
40,114.072201038847,112.700369405188,111.943623601372
41,89.9876259025053,89.7034779185079,88.9603189668693
42,11.5947555486816,11.1359187372998,11.699572876592
43,134.223789622289,133.69308673266,134.600421710992
44,212.461686457127,212.124512228677,212.693252344851
45,102.058928093235,101.11937270981,102.616229319715
46,8.94532594485584,9.64004649203066,8.56415403786267
47,81.9567951209542,81.2077251033561,82.5204832838523
48,197.808011094863,196.992236770273,198.289119434005
49,69.8819908855973,69.7274386287842,70.7180701836879
50,47.5047561883847,45.9568386456744,46.1947952462478
51,53.0747316584892,52.9891074476786,52.0537017416063
52,97.9670652772074,98.2174700070512,97.2341617602844
53,103.903265813322,103.878754230213,102.566832492096
54,53.3556216005441,53.1903569414624,54.1115954699002
55,66.000664548044,66.3425842762247,65.2335858683131
56,37.8082254669305,37.7789260545366,36.611068231262
57,25.1842490263865,25.4438093055691,24.1906457709522
58,23.8392517731666,24.0642059402585,22.9745167885783
59,8.66391351180961,8.26558568846852,8.98555896599878
60,37.6307559242345,37.0770146764051,37.9531500364467
61,1.31874052379943,1.48658559876531,1.20531453587057
62,7.80137292828958,8.10789817307008,6.96626882899002
63,20.6541610349781,21.0309381885821,20.1066197207399
64,49.4078797229567,48.7068814852314,49.6950539842733
65,24.5216275290875,24.7896176486827,23.9707298562758
66,33.7966047829042,34.1248382125336,33.0914686019152
67,15.1548270388008,14.5952674745096,15.2555563492746
68,52.2067165865124,51.5743837387375,52.2201317530015
69,31.9036016915238,32.294522750699,31.2804712390213
70,60.5519768469232,60.0344889871485,60.6911363373172
71,70.5928020207353,70.282000358945,69.6441467602414
72,65.7552261749545,66.1093449802471,66.1604751756635
73,25.781763892283,25.2718477436058,24.7324413381787
74,61.354772119986,61.2140656965451,60.6026836753427
75,27.6736948461034,27.4890824115546,26.2975090160151
76,2.28547844097423,2.31357131579933,2.58908571631305
77,50.3744242950323,50.3601806682972,51.1483295420168
78,33.4010835728926,33.1063146366882,31.8482081421018
79,16.02481772761,16.2833967856923,16.9561385379059
80,74.6378373946941,74.5664446820438,74.9982667303432
81,85.89949237627,86.0757016443364,87.1507519347218
82,14.9686245789654,14.8977557604724,13.6117948246237
83,141.304828576343,140.760765459419,142.162957588347
84,6.58076432543666,6.06623012292572,7.37762711666941
85,10.681641568545,11.0313738013076,9.49693630007577
86,112.166797067015,111.661462316042,112.939352528042
87,16.8699982454532,16.6300782845081,17.8862225125407
88,32.0108318804144,31.4452888120451,32.6089409214745
89,78.8295810653737,78.166240948177,79.5041880512264
90,2.56229050974208,2.34088681545928,3.04461714888695
91,1.22729823303424,1.31568811260801,1.32043706879104
92,64.6959290529678,64.3579509088039,65.2027351153826
93,79.12031934289,78.7140264077931,80.3101550297565
94,34.9414117885451,35.0841224007676,33.4430276161788
95,75.5816764959938,75.1114929506905,76.1012722634077
96,15.4663804446276,14.9388450274592,15.6380036485381
97,9.15305846355851,9.13437648731144,9.83969451641235
98,117.114960238706,115.575746258133,116.155678480996
99,7.93910761434994,8.3412648107132,7.5556765211471
100,5.00440194854843,4.86294036020567,5.79937110996428
101,4.36074810363404,4.39768332574529,3.571811827316
102,29.478238810141,29.1088906905381,30.5056970329487
103,114.968288654866,114.829923908257,116.057815594929
104,17.338084366519,17.0629732471413,18.5059625582996
105,22.8596599349179,22.2602432407944,23.9229503514422
106,22.1429396811622,21.8077944138495,23.4970997535805
107,15.1099058824796,15.3051853174401,13.606721890004
108,2.43729867906008,2.5802378969008,1.97687977415788
109,16.6136995352708,16.2088912547741,17.7444873902973
110,2.19110016265711,2.19185960645153,2.77400736376695
111,1.68126676445345,1.71645496180711,2.10357961034836
1,456.937366124825,456.937366124825,456.937366124825
2,300.078167785396,299.987842289054,303.465143785024
3,94.1681576238354,96.3758260225077,97.7674901705308
4,634.660591278514,617.92005954806,637.59855700471
5,22.3530450638509,22.6521591006829,23.1244709709311
6,84.5929890894017,79.4976405963981,83.6449473145886
