,0
Base,458.517436104382
BottomUp,505.7269623080764
JPP,1077.5976767895502
OLS,439.5201944075482
OLSv,424.50858787950085
WLS,455.17245951550876
WLSv,418.52718542195163
MinTSam,420.04932945954226
MinTSamv,391.299136277962
MinTShr,398.19344095176336
MinTShrv,397.3531026764588
EnergyScore_Opt,324.3496392392253
EnergyScore_Opt_v2,356.87893773971604
