,0
Base,36.30051766516506
BottomUp,42.1517068882039
JPP,133.190695764523
OLS,30.942796619214743
OLSv,28.42679646557742
WLS,34.783759612047554
WLSv,27.778970752200202
MinTSam,10.400461757456291
MinTSamv,-18.94741449567976
MinTShr,27.68027202369178
MinTShrv,27.568554493276757
EnergyScore_Opt,13.12376224672963
