,0
Base,37.82719480924895
BottomUp,42.033701341134574
JPP,135.8408349970438
OLS,32.627643591792676
OLSv,30.58436529008022
WLS,36.17953988292148
WLSv,30.09220435528106
MinTSam,39.77107917440636
MinTSamv,33.45255883294102
MinTShr,33.65589604030822
MinTShrv,29.939719687084903
EnergyScore_Opt,24.906908816068924
EnergyScore_Opt_v2,46.92419294793531
