"Base","BottomUp","JPP","OLS","OLSv","WLS","WLSv","MinTShr","MinTShrv","EnergyScore_Opt"
1640.82681219728,941.259977788152,8761.90711321673,1549.34462109064,1761.38464541823,961.870944166042,1779.77699462368,942.591669103775,1933.10470448771,3926.74217030192
2706.32447735901,4019.92668670807,15706.5774118257,2645.64081593749,2763.77921648572,2647.40177783769,2684.05498471663,1795.24836003572,2733.48263423256,3890.38928088595
3398.35686801216,7727.70294513087,20792.7787793839,3284.39247252119,3345.67891905229,4072.66987774238,3383.54351642495,2621.22633490119,3397.5234711751,4433.2293677618
9831.47126924789,19905.7370276103,30879.5593589953,9734.89648546162,9757.726040285,11995.9107415346,9857.65714386574,8260.89782878147,9609.96301603569,8919.46530586049
17952.1248363957,32091.6230210621,41736.1616716921,17826.7730071323,17910.7509226526,21269.0282231472,18323.7820913701,15339.1669541805,17853.2992603381,15568.8728611087
10054.4896510331,21439.3811760089,34343.6251170798,10021.790629979,9939.10604443431,12737.5587698315,10051.1589693691,8430.86213282719,9468.51711685101,7467.34888473484
