"","series","t","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTSamc","MinTSamcv","MinTShrc","MinTShrcv"
"12",5,2,9.67978155582869,9.67978155582869,13.9781159654499,9.44993908831355,8.93907932836853,9.60151251420876,8.78777345032581,8.6740576075141,7.77022071663765,8.26536879895202,7.94989924906673
"13",6,2,3.71172879119153,3.71172879119153,7.34504244383835,5.02337545834203,5.51581095216804,4.58226766614689,5.37792845362657,4.39761320463432,4.43693185930834,4.54268275425522,4.7053665566145
"14",7,2,5.30788393604693,5.30788393604693,6.90762474968385,3.98387943502365,3.57749156871815,4.36906923515124,3.68453222682045,4.5362491843315,4.40136199369636,4.41803883840005,4.35983068766561
"15",1,3,1.27027548061149,4.30051325491314,15.2102941554212,1.94802937962597,1.27027548061149,2.70751814011232,1.27027548061149,1.47744492155069,1.27027548061149,1.39233743381625,1.27027548061149
"16",2,3,3.86562840720966,3.42609974681417,9.52980346269532,2.94044817811355,2.51455747695392,3.12787750895799,2.42855409123928,2.21809492765133,2.12614317852656,2.21971864782159,2.15300244721915
"17",3,3,2.01675560177869,2.23840273462414,5.93279054455604,2.05615902118098,2.35635152208704,1.96873255376239,2.25599946682624,1.96036650158475,1.95409666737717,1.95805727988032,1.96738751449693
"18",4,3,4.89536452862674,4.89536452862674,8.81243607822289,5.28148124624476,5.71656352188774,5.10487627436104,5.83025764419588,6.55207918707588,6.67809590646425,6.21825314208836,6.52610199193489
"19",5,3,9.38416614891985,9.38416614891985,13.6312807033147,9.2521004572199,8.77700626659387,9.38515419290644,8.62658032233875,8.5153950395512,7.65243943449705,8.13777954796462,7.82928107631928
"20",6,3,3.70836192854988,3.70836192854988,7.35682660391612,4.92784990089877,5.36852795360674,4.52361364253176,5.23455553929115,4.33885005159289,4.36704544412205,4.47983609160932,4.62016140974701
"21",7,3,4.95128215075971,4.95128215075971,6.74416313368433,3.76317367413042,3.37339739495588,4.12123694519382,3.45962324439815,4.26639193447267,4.13454816933995,4.15412353342139,4.0991314425056
"22",1,4,1.29226694975635,4.60076989072489,15.1406902160213,1.97956135536243,1.29226694975635,2.821372139747,1.29226694975635,1.4828807073056,1.29226694975635,1.40639000542837,1.29226694975635
"23",2,4,3.96872047265573,3.49603924202301,9.77684449487057,2.93538092991147,2.43985000833277,3.16190067411253,2.34027711157208,2.07133599751154,1.92173469439044,2.0748157063764,1.96015544166332
"24",3,4,1.76239623446352,1.88017279706778,5.94002184639194,1.89070854407444,2.30081387426803,1.67736257058572,2.17507237681631,1.62556108221085,1.64642992641635,1.66335047789465,1.70241482630164
"25",4,4,5.36628854666942,5.36628854666942,9.3809645161599,5.67486776096793,6.14522226965183,5.51583920512177,6.27748982279778,7.06626393476109,7.19106746377834,6.68945137409061,7.02133749664841
"26",5,4,9.94647919808505,9.94647919808505,14.2004869817266,9.667716712348,9.17650478787382,9.83731503297064,9.03651445336719,8.96459118366988,8.09042976725937,8.5721769509002,8.26011083449275
"27",6,4,4.09717996153719,4.09717996153719,7.91086895471133,5.50889285965175,6.0140346827531,5.05145728927462,5.87258890065779,4.88026003386045,4.92979207636069,5.02093287590753,5.19223549204331
"28",7,4,5.09465497638615,5.09465497638615,6.92228921345746,3.75846032222777,3.38235216266208,4.15043653269155,3.49063973667482,4.34155537525868,4.1884481269568,4.20969777273988,4.14407335597626
"29",1,5,1.45034154252436,4.31382543609744,15.2590328001719,1.98694981764012,1.45034154252436,2.65640956869961,1.45034154252436,1.60888131292212,1.45034154252436,1.54373051659138,1.45034154252436
"30",2,5,3.72069791418551,3.28871271481759,9.67302535797054,2.75263714217125,2.32403667924779,2.97202111435845,2.23548999856915,1.9976526151528,1.88201165330633,1.99960814660357,1.90932367791708
"31",3,5,1.67565062717498,2.0956481618484,5.80924462021911,1.65625166777568,2.00052279250015,1.60255089177208,1.89586248844845,1.59558387805578,1.57634351594832,1.58287940344243,1.57025311079176
"32",4,5,5.02047166463061,5.02047166463061,9.07590369805903,5.35562445855739,5.81106377464466,5.19468868526255,5.93088711061108,6.6937426378236,6.80172472076407,6.33545241357107,6.64319683729731
"33",5,5,9.45892656590255,9.45892656590255,13.697074707966,9.1742265256626,8.68764178442552,9.33767373644241,8.54701867540348,8.42836235261226,7.59896530713663,8.05599763682521,7.76769568475402
"34",6,5,3.73716708474425,3.73716708474425,7.40146438437494,5.00798509996202,5.4779214647047,4.59218551578924,5.34962568617113,4.43721546713611,4.47587235393416,4.56424467340795,4.71866136988757
"35",7,5,4.99013437657886,4.99013437657886,6.93508812643281,3.73246450000536,3.33289994230707,4.10692224725623,3.43332046596386,4.26973615168742,4.13306438886619,4.15217181752673,4.09357098618822
