"","series","t","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTSamc","MinTSamcv","MinTShrc","MinTShrcv"
"1",1,1,1.45243470411976,1.86382339010616,6.12741781568287,0.908620024705116,1.45243470411976,1.26301297958569,1.45243470411976,1.56137661064959,1.45243470411976,1.06823630469466,1.45243470411976
"2",2,1,2.45274290353296,2.17759428010422,4.09492869481124,1.91952954594284,1.74120634446765,2.09003616717931,1.73105720719323,2.38739545053457,1.80493186505104,1.99175483772482,1.70547696296718
"3",3,1,1.10966638507252,1.11310751288451,3.13597598081678,1.01141198843746,1.33705887059866,0.949696701203167,1.32053424743329,0.907840353558399,1.47915717205568,0.94383435521346,1.34105063458006
"4",4,1,2.66174469808856,2.66174469808856,3.73179555621656,2.56564011361739,2.20639890365003,2.6797385639267,2.19231834160846,2.87859485138944,2.2650111422783,2.61335031913794,2.14355401097892
"5",5,1,0.432086820824876,0.432086820824876,1.31194351708604,0.466742748219694,0.691983006948449,0.405405677275128,0.698726060870395,0.368561808070229,0.571875501785148,0.419465469756876,0.639628974566136
"6",6,1,1.17794721823762,1.17794721823762,2.38300926462172,1.46448360711286,1.62152008716403,1.32920704882381,1.61057370027058,1.40171999076694,1.73764974968525,1.43116680415931,1.6288855063706
"7",7,1,0.754557239750309,0.754557239750309,1.55066636824159,0.510888023459626,0.518948712327616,0.589113037534346,0.521299047614197,0.586275180962771,0.51978401399649,0.5632370170821,0.524352277275343
"8",1,2,1.40155144299286,1.89304368533279,6.21868904367951,0.989976614880818,1.40155144299286,1.3751544582349,1.40155144299286,1.59955704248504,1.40155144299286,1.15701733609344,1.40155144299286
"9",2,2,2.30291084195405,2.03280113238074,3.98476835217688,1.77939472441086,1.69746208967484,1.93834264196399,1.68417893921459,2.14912633823284,1.71478859124734,1.83479645348564,1.64268079616179
"10",3,2,1.15242761174829,1.15499858110343,3.14969342844869,0.935465868393713,1.18893676260241,0.929975322662111,1.17220467527198,0.872278586481345,1.26847980785517,0.899636237466189,1.18562290178651
"11",4,2,2.5492954174702,2.5492954174702,3.64888263412339,2.45970891429599,2.11644712351193,2.56875658616636,2.10025657174239,2.73105167003873,2.15268673989704,2.49821302063373,2.05133700264042
"12",5,2,0.446058631625897,0.446058631625897,1.3217009454414,0.491690850284913,0.692797535124954,0.419417250726684,0.697485180321273,0.373312547309887,0.573361130944041,0.433515020348141,0.63723614345038
"13",6,2,1.14084092867839,1.14084092867839,2.28652601114985,1.31825035363707,1.47176397146039,1.22400846762512,1.46262421781318,1.26722327746999,1.54745342515986,1.28842816476152,1.47599425001467
"14",7,2,0.798193969432704,0.798193969432704,1.62457500552139,0.505426445628079,0.473813260101206,0.630484020918772,0.47481350498811,0.583015744634892,0.479006477549965,0.564478564664733,0.478861891746706
"15",1,3,1.30503526264353,1.82852243027907,6.29907022979154,1.0116099610466,1.30503526264353,1.35745368150282,1.30503526264353,1.57726874664243,1.30503526264353,1.19598656956965,1.30503526264353
"16",2,3,2.50306668694041,2.17473483462008,4.11596503103246,1.91319571998002,1.66299113188255,2.10457011775002,1.64284353799992,2.26047078136251,1.6731443017345,1.97865569180447,1.61399187591487
"17",3,3,1.05139355423897,1.05438920539843,3.12731442512794,1.0230000242116,1.38523876433382,0.928924706318592,1.36555853173324,0.908784200126796,1.49993412811344,0.93764035936735,1.38087378038621
"18",4,3,2.61080570564756,2.61080570564756,3.70535011984961,2.51637020718487,2.10222038655073,2.63690928470529,2.08668858876455,2.78691019893238,2.14517104467954,2.56310487541706,2.031984406138
"19",5,3,0.512081091112964,0.512081091112964,1.34743585700536,0.539835874259291,0.722706616761651,0.502203880681835,0.724368855503448,0.459595515846069,0.6177990585078,0.512358192843848,0.664593682336663
"20",6,3,1.1278504758928,1.1278504758928,2.3521953255143,1.44140473586268,1.62453018818871,1.28548144888861,1.61198490818848,1.36965898336126,1.70103770190719,1.39527380830392,1.62795749383926
"21",7,3,0.795598249183501,0.795598249183501,1.62091940991604,0.551591986441546,0.552215447148776,0.643496017586001,0.550745649515407,0.60259532953894,0.54510207636526,0.584717626817733,0.550684511667668
"22",1,4,1.57222290075424,1.97739923851822,6.21527362485424,1.0648230045646,1.57222290075424,1.38043080414575,1.57222290075424,1.53550726854659,1.57222290075424,1.20128280746271,1.57222290075424
"23",2,4,2.32513570440366,2.12169017669586,4.05033099269441,1.8359550232145,1.59029622484239,1.98345485976791,1.57069228129895,2.1638929958866,1.61522365102639,1.89206108352679,1.54709639273353
"24",3,4,1.00205160082988,1.00591622430805,3.04668183678891,0.919299365942946,1.28476408901806,0.870254217004717,1.28132813608113,0.838554944790165,1.49195114297309,0.861423945277266,1.3420984119526
"25",4,4,2.56656239754002,2.56656239754002,3.69439756705491,2.5186913456252,2.17776852499144,2.5978223072882,2.15909879582957,2.74271540696463,2.19392503808711,2.54200043969375,2.10217182589773
"26",5,4,0.496306674475187,0.496306674475187,1.35134757434441,0.454502163660126,0.646348846082367,0.421640409352789,0.648839222996158,0.361145160925093,0.521848993769215,0.423451211310451,0.587811018919499
"27",6,4,1.11609615917106,1.11609615917106,2.28550699654191,1.37084206868057,1.49471914877206,1.23968657686585,1.48761563386916,1.30387923006163,1.59457804551774,1.32966886072632,1.50713609080914
"28",7,4,0.718008379245822,0.718008379245822,1.54792079119309,0.528490924262157,0.542374444754755,0.590411367757851,0.543884956795532,0.579760700242563,0.548707726284553,0.562107999469957,0.547292574720879
